Page ID,Page name,Disclaimer,Amount spent (INR),Number of ads in Library
1974890332764107,Lokmat News - Hindi,Pranoti Vasant Dalvi,85873,16
486980998032652,BJP Karnataka,Bharatiya Janata Party (BJP),69853,28
330760810293224,HelpAge India,HelpAge India,63157,42
187668288312583,Otrivin,Haleon India,59036,9
168728359825851,HDFC ERGO General Insurance Company Limited,Span Communications,32263,3
404746486258732,Project Nanhi Kali,Project Nanhi Kali,30446,17
791496597580042,Miracles Academy Of Arts & Media Pvt.Ltd.,Miracles Academy Of Arts & Media Pvt.Ltd.,28631,1
107395897271506,Kutumb,Swatantra Verma,28445,47
104878157547649,H Nagesh,Hk Ramesh,23297,34
132309676835568,Lokmat,Pranoti Vasant Dalvi,23203,9
375554899138007,Maharashtra DGIPR,Maharashtra DGIPR,19767,9
200480966638039,Supremacy 1914,These ads ran without a disclaimer,18991,3
102099855874205,40% Sarkara - 40% ಸರ್ಕಾರ,40percentsarkara,17263,6
111527528465749,Rao Prem Singh,Rao Prem Singh,16792,26
174283119250672,Save the Children India,Bal Raksha Bharat,16782,79
30290552843,Greenpeace India,Greenpeace Environment Trust,16707,27
1631196377103183,Sleepwell Foundation,Sleepwell Foundation,13676,56
106329734356611,Gautham MarilingeGowda,Basavachetan,11740,10
100907784722781,QR 678,QR 678,11460,10
107414168269023,Telangana Atma Gouravam,telanganaatmagouravam.com,10050,44
104211439033799,Jagane Kavali,Jagane Kavali,9673,18
247698975430137,Basava Nadina Bhagiratha,Venkataramappa Ramesh,8972,10
171570566373143,Healthcare Federation of India,Healthcare Federation of India,8958,2
823788047675556,Call of War,These ads ran without a disclaimer,8800,1
516576275094648,BJP Assam Pradesh,Bharatiya Janata Party (BJP),8032,30
270666596375251,Jhatkaa.org,Jhatkaa.org,8005,21
103782051383159,School of Politics,School of Politics,7790,37
123405501008524,Mercedes-Benz India,These ads ran without a disclaimer,7536,2
1056010911168792,Prahlad Pujar,Prahlad Pujar,7380,2
100549119644561,Jo Ram Ko Laye Hain Hum Unko Layenge 2024,Abinash Moharana,7291,2
170484126349815,Indian Cancer Society,Indian Cancer Society,6545,4
326102339565,Oxfam India,Oxfam India,6364,20
173132270075189,Dr. S Shivaraj Patil,Dr. S Shivaraj Patil,6314,4
113125761613615,Namma CM Bommai,Recro Media,6311,3
574079826086251,Phir Ek Baar Modi Sarkar,phirekbaarmodisarkar.com,6236,26
285029500623,CARE India,CARE India,5950,22
104516512296314,Kartikeya Sharma,Adv Tech,5324,23
1987488401557504,Mahathugbandhan - महाठगबंधन,Mahathugbandhan - महाठगबंधन,5301,22
605390272841833,Shrirang Appa Barne,Abhay Balu Ahire,5210,11
30290552843,Greenpeace India,Greenpeace India Society,5078,3
105509495777453,సాలు దొర సెలవు దొర,selavudora.com,5018,46
243524299157863,Pushkar Singh Dhami,Pushkar Singh Dhami,4827,14
1331545046906640,Gottumukkala Venkateshwara Rao,Venkateswar Rao Gottumukkala,4735,7
105815225595031,मोदी साथे राजस्थान,modisaatherajasthan.com,4655,18
102754365335887,Udhay Anna,Udhay Anna,4397,16
111625317182506,Inayat Ali,DesignBoxed,4394,24
191399134327652,aramco,These ads ran without a disclaimer,4110,2
103370585969591,Baghel ka Bharosa,Baghel Ka Bharosa,4080,12
108102345201383,Pappu Gappu - पप्पू गप्पू,PappuGappu.com,4068,20
109076322510196,Saviour Education Abroad,Saviour Education Abroad OPC Pvt Ltd,4048,20
100475508592062,Sitaram Poswal,Bhagatsingh,4004,3
1689373261361383,Saurabh Bahuguna,Raj Singh,3910,30
165714096933078,Piyush Goyal,Piyush Goyal,3810,2
116400054677478,Pappu Pulakesh,Pappu Pulakesh,3716,43
994578073995343,B. L. Verma,Sourabh Arvind Dubey,3635,33
105234459127980,Women Climate Collective,Women Climate Collective,3621,5
383190408775460,K. C. Veerendra Puppy,Basavachetan,3559,1
1433526693616228,Himachali Rishta - हिमाचली रिश्ता डॉट कॉम,Himachali Rishta - हिमाचली रिश्ता डॉट कॉम,3549,2
118227367824577,Garuda Aerospace Pvt Ltd,Garuda Aerospace Pvt Ltd,3516,4
347337386104390,Rama Chandra Yadav,B Ramachandra,3500,1
102218576103904,Badlaav ki Aandhi Priyanka Gandhi,Badlaav Ki Aandhi Priyanka Gandhi,3452,12
292216604197270,Harsh Sanghavi,Piyush Mantri,3434,3
104819985853284,V6 Digital News,V6 Digital News,3410,3
107864648831408,Nammavar Kamal Haasan,Nammavar kamal hassan,3343,19
181343795352360,M. B. Patil,Venkataramappa Ramesh,3319,6
100593012792684,Keerthan Kumar,Keerthan Kumar,3308,2
102112998968049,भाषण कला स्पेशल,Pavankumar Dadasaheb Jadhav,3281,2
114233898263244,Indian Compass Videos,theindiancompass.com,3265,24
365136584238569,Shiv Deswal,Shiv Deswal,3257,5
102584546049699,Kamal Nahin Kamalnath,Indirakalaalpurepanchsaal,3195,37
105209472211637,Voice of Andhra,Voice of Andhra,3118,6
148931718592314,Tarun Chugh,Adv Tech,3031,3
746568209028564,Dr. Basu Eye Hospital,Dr. Basu Eye Hospital,3022,4
411129449009589,K.C. Venugopal,K.C.Venugopal,3015,9
55436896972,Sakal,Dinesh Krishnaji Oak,3014,16
189271178483352,Five Lotus Indo German,Five Lotus Indo German,2923,14
114905439949088,Karuna Ashok Chandak,Coceptual Media,2923,16
105213169141549,Dr. Varghese Moolan,Malayali Media,2900,1
474751009223949,Jaipur Literature Festival,Jaipur Literature Festival,2869,2
1925563641096276,S T Somashekar,S T Somashekar,2868,6
108861325372008,Bharat Bhagya Vidhata,BharatBhagyaVidhata,2804,14
102098615927130,Nam Namo - ನಮ್ ನಮೋ,karunadueesanje.com,2739,1
334992293683612,Dr. Pramod Sawant,Dr. Pramod Sawant,2553,2
