Location name,Amount spent (USD)
Abkhazia,≤100
Adjara,222
Guria,≤100
Imereti,235
Kakheti,≤100
Kvemo Kartli,113
Mtskheta-Mtianeti,≤100
Racha-Lechkhumi and Kvemo Svaneti,≤100
Samegrelo-Zemo Svaneti,143
Samtskhe-Javakheti,≤100
Shida Kartli,125
Tbilisi,1105
Unknown,≤100
