Location name,Amount spent (EUR)
Carlow,≤100
Cavan,≤100
County Clare,108
County Cork,496
County Laois,≤100
County Leitrim,≤100
County Longford,≤100
County Louth,210
County Mayo,161
County Meath,179
County Monaghan,≤100
County Offaly,≤100
County Tipperary,140
County Westmeath,≤100
Donegal,171
Dublin,1692
Galway,311
Kerry,157
Kildare,206
Kilkenny,≤100
Limerick,204
Roscommon,≤100
Sligo,≤100
Unknown,≤100
Waterford,125
Wexford,164
Wicklow,146
