Page ID,Page name,Disclaimer,Amount spent (XCD),Number of ads in Library
1881543645439590,Tech It Out with Yang Zhao,These ads ran without a disclaimer,≤100,2
1556481434584901,Paul Xavier,These ads ran without a disclaimer,≤100,1
100466846248633,AI Mage,These ads ran without a disclaimer,≤100,1
