Page ID,Page name,Disclaimer,Amount spent (CRC),Number of ads in Library
643513979193133,Unidos por Beatriz,Neuma,15713,4
158545737536838,Municipalidad de Escazú,Municipalidad de Escazú,13706,1
161538647202796,David Segura - Diputado,David Lorenzo Segura Gamboa,7759,3
168286823190319,Cámara de Industrias de Costa Rica,Cámara de Industrias de Costa Rica,7194,1
105299712285609,Otra Visión,Otra Visión,6153,1
1540070352761579,Leslye Bojorges,Leslye Ruben Bojorges Leon,4083,2
117702158266385,Antonio Álvarez Desanti,Antonio Alvarez Desanti,2998,1
116150003163125,Fundación Pollitos de Hierro - Ayuda a niños con cáncer - Costa Rica,Fundación Pollitos de Hierro,2321,1
101128242614247,Dr. Rodolfo Brenes Vargas,Rodolfo Brenes Vargas,1199,1
265843867173714,La Revista,La Revista,504,1
102084562479533,Digital506,Digital506,300,1
101684404976806,estefania.danae,These ads ran without a disclaimer,≤100,1
135962546480912,CIDES Centro de Investigación para el Desarrollo Sustentable,These ads ran without a disclaimer,≤100,1
101715608808670,Judgment Day: Angel of God,These ads ran without a disclaimer,≤100,1
203857292983532,AviationCV.com,These ads ran without a disclaimer,≤100,1
