Page ID,Page name,Disclaimer,Amount spent (ARS),Number of ads in Library
109586108797973,Futuro Argentino,Futuro Argentino,1791211,127
2339859699626643,Hacemos Unidos por Córdoba,Hacemos Unidos por Córdoba,1110329,11
130929705668,Municipalidad de Córdoba,Municipalidad de Córdoba,524287,21
110079031997390,Con Larreta,Con Larreta,373963,107
103855342712624,Frente Chaqueño,Frente Chaqueño,372255,63
1466119057008930,Fundación IDEAR Córdoba.,Fundación IDEAR Córdoba.,340920,1
132275286851048,Luis Alfredo Juez,Juntos por el Cambio,276447,60
380587129254638,Frente de Todos Corrientes,Frente de Todos Corrientes,265771,97
152351941446339,Jorge Milton Capitanich,Frente Chaqueño,202717,44
525334380868858,Martín Lousteau,Fundación Lebensohn,166432,15
442055025816040,Guillermo Carmona,Guillermo Carmona,154528,15
110746414660916,Lomas Noticias,Lomas Noticias,142957,2
138406616275954,Marcelo Orrego,Producción y Trabajo,137569,2
100634213060427,Levantados,Somos Los Levantados,135786,1
119701434467367,La Fuerza de Rosario,La Fuerza de Rosario,125953,4
102436695787908,Chubut por el Cambio,Juntos por Chubut,123135,12
544640985878621,Argentinos Online,Argentinos Online,121134,11
113686738612,Gobierno de la Ciudad de Buenos Aires,Gobierno de la Ciudad de Buenos Aires,117889,19
622853724492420,Federico Otermín,Frente de Todos Lomas,117152,6
118988877832935,Esteban Allasino,Esteban Allasino,107027,71
108662685562965,La Ciudad Necesita Orden,La Ciudad Necesita Orden,105295,112
174545086044880,Gobierno de Santa Fe,Brote AD S.A.,96379,19
105713179194959,Martín Llaryora 2023,Hacemos Unidos por Córdoba,91937,18
233792609964941,Municipio de Esteban Echeverría,Municipio de Esteban Echeverría,72624,7
110890318187982,Escucharte Santa Fe,Escucharte Santa Fe,67354,64
253898394637965,Luciana Echevarría,MST Movimiento Socialista de los Trabajadores,65830,5
104856199182046,Gato Fernández,Gato Fernández,64684,2
513899261972162,Frente de Izquierda FIT,Frente de Izquierda,64116,29
301506776559902,Gobierno de Córdoba,Gobierno de Córdoba,63530,20
465558466800210,Maxi Pullaro,Juntos por el Cambio Evolución,60915,24
947520791967929,Claudio Poggi,Claudio Poggi,60275,19
102201116202672,Federico Lifschitz,Federico Lifschitz,58887,16
661820123919190,Gaston Hissa,Gaston Hissa,58874,39
316538378371170,Chaco Gobierno de Todos,Chaco Gobierno de Todos,58579,22
100102222991135,Unión Por San Luis,Unión Por San Luis 2,55445,2
141882839166950,Tres Lineas,Tres Lineas,54249,14
367089004808,Amnistía Internacional Argentina,Amnistía Internacional Argentina,49955,41
103763616021568,Fabián Oso Tello,Fabian Tello,47667,9
138240873247312,Gabriel Pradines,Gabriel Pradines,46178,23
605540860101596,Diario Criollo,Diario Criollo,44954,21
149721655226597,Oscar Cachi Martinez,Oscar Martínez,43213,3
102586422860634,Guille Gassenbauer,LAR Marketing SAS,41106,20
283646341668240,Noticias Urbanas,Noticias Urbanas,38147,4
723782314401584,Enrique Estévez,Enrique Estevez,37428,12
106902677317655,Frente de Todos Monte Caseros,Frente de Todos - La Fuerza de los Hechos,35676,18
110806461830762,El Sol Web,El Sol Web,35379,14
104733589113258,La Gaceta Nacional,La Gaceta Nacional,34762,14
277321356073164,Stella Maris Cordoba,Stella Maris Cordoba,34047,29
115159591586867,Enfoque Santafesino,Enfoque Santafesino,32971,16
406037676834793,Gaceta Bonaerense,Gaceta,31709,4
109115998154043,Marlen Gauna,Frente de Todos Corrientes,31339,1
836721716420200,Lautaro Jimenez,Frente de Izquierda,31268,10
1544223389195438,Juan Pablo Funes Bianchi,Juan Pablo Funes Bianchi,31178,11
1010952492291178,Victoria Tolosa Paz,Camino a la Victoria,30332,2
194659330554017,Mónica Fein,Monica Fein,29564,10
105439109193447,Centro Informativo,www.centroinformativo.info,29394,42
624669377571669,Silvia Elias de Perez,Silvia Elias de Perez,28763,9
1567551246808899,Laura Vilches,Frente de Izquierda,28745,7
204401556350395,Gustavo Valdés,Gustavo Valdés,28545,10
1558028877808328,Lucía Varisco,Lucia Varisco,28512,7
746371012137672,Adriana Cano,Adriana Cano,28276,15
1828211714070094,Víctor da Vila,Partido Obrero,28144,22
113395874909201,Punto Noticias,Punto Noticias Web,27907,11
115696338201671,Informando Mendoza,Informando Mendoza,27450,18
120071284390762,Paula Omodeo,ciatware,27271,7
103088924366000,Noticias d,Noticias d,26519,37
628498977777284,El Continental,Periodico El Continental,26221,12
102289782502796,Prensa Digital,Prensa Digital,25620,8
1726365124243504,Clara García,Clara Garcia,25479,4
730231177082132,"Enrique  ""Quique""  Ramirez",PRO Formosa,24946,17
112551795187704,Votemos Bien,Votemos Bien,24903,17
373191063238201,Juntos Somos Monte Buey,Juntos Somos Monte Buey,24838,52
587405287971230,Mariano Cascallares,Partido Justicialista Almirante Brown,24659,11
1653293061570409,Federico Alesandri,Federico Alesandri,24651,6
108352032061590,Gabriel Bornoroni,Gabriel Bornoroni,24188,2
188988467785959,José Cano,José Cano,23758,5
2257336131186551,Noticias HOY,Gaceta Bonaerense,23199,1
414599496047268,Omar Parisi,Elegí Mendoza,23008,5
111314158611789,Defendamos Lo Nuestro,Defendamos al Campo,22811,11
1470809306572155,Armando Luis Gay,Armando Luis Gay,22596,22
105716442346264,Conurnarnia,Conurnarnia,22405,8
107756622140473,El Litoral Web,El Litoral Web,22248,8
102534516011045,La Gloria Noticias,La Gloria Noticias,22084,11
113898744658728,El Progreso Web,El Progreso,20678,8
685877428466477,Sensación Pilar,Sensacion Pilar,20494,14
716395405117138,Noelia Barbeito,Frente de Izquierda,20479,4
541842255956215,Igualdad y Participación,Igualdad y Participación,20435,4
796480967084066,Cele Fierro,MST Movimiento Socialista de los Trabajadores,20334,8
144477866102225,Miguel Montoya,UCR FORMOSA,20302,3
105735495551632,Nico Marchiolo,Nicolas Ariel Marchiolo,19309,5
192108560832888,Luis Petri,Luis Petri,19158,8
622264851251322,José María Canelada,José María Canelada,18916,8
282761995182481,MST Mendoza,MST Movimiento Socialista de los Trabajadores,18726,8
111064391804839,Argentina Productiva,Argentina Productiva,18474,8
171330806277312,Diego Santilli,Instituto República,18440,21
353492111467605,Julio Garro,Julio Garro,18377,6
537902999681634,Pablo Grasso,Construyamos Juntos,18234,3
164150913774044,Grupo Uno LED,Grupo Uno LED,17938,1
207378966450296,Luis Samyn Ducó,Luis Samyn Ducó,17711,6
106560742263098,Noticias El Portal,Noticias El Portal,17700,8
102305658071845,Uthgra Córdoba,Julian Rousselot,17468,6
131381938371647,Corta La Bocha Noticias,Corta La Bocha,16842,4
112090455034177,El Portavoz Oficial,El Portavoz,16213,7
90680883335,Ciudadano News,Inversora Corporativa S.A,16211,3
136275719722184,Diario El Litoral Santa Fe,El Litoral,16105,3
391359140978849,Carolina Losada,Carolina Losada,15960,2
896073793900056,Lalo Creus,Lalo Creus,15953,6
1513606025317399,Natalio Mema,Natalio Mema,15932,4
112595328432641,Wado 2023,Jóvenes con Wado,15599,5
405968363074387,Marco Julio Puricelli,Ideas y Vision,15518,4
499141756879767,Federico Achával,Federico Achával,15434,12
192108560832888,Luis Petri,Mendocinos por el futuro,15329,8
117743657980512,Oscar Bonnardel Intendente,Oscar Bonnardel,15255,6
101996084777901,Mariela Belski,Mariela Belski,15153,8
265302760230039,Enrique Ponce,Enrique Ponce,14968,1
137982309546526,Aida Ayala,Aida Ayala,14702,8
811490865528770,Guillermo Viñuales,Guillermo Viñuales,14491,3
141231856052932,Evert Van Tooren,Evert Van Tooren,14378,32
106611964758390,Santiago Pérez Pons,Frente Chaqueño,14335,20
120835190999757,Primero Merlo,Carlos Agustin Scarabel,14226,14
116075388079517,La Libertad Avanza Chaco,La Libertad Avanza Chaco,14071,7
109977027273576,Luis Rubeo,Luis Daniel Rubeo,14069,1
107475404259537,Maria Elena Vogel,Maria Elena Vogel,13990,3
