Page ID,Page name,Disclaimer,Amount spent (NOK),Number of ads in Library
14095969045,Fremskrittspartiet,Fremskrittspartiet,19224,13
329095637110085,FRANTZ AS,Frantz as,18366,106
135843375926,UNICEF Norge,UNICEF Norge,4129,27
46818767155,Miljøpartiet De Grønne - MDG,Miljøpartiet De Grønne,3816,66
203067569732001,Fellesforbundet,Fellesforbundet,3326,48
111345183340,Fagforbundet,Fagforbundet,3263,7
10953652930,Høyre,Høyre,1853,44
117726821605303,PBL,PBL,1717,41
171540532874418,Arbeiderpartiet i Bergen,Arbeiderpartiet i Bergen,1711,16
371106536283235,DAG OG TID,Dag og Tid AS,1634,7
275389322558295,LOs sommerpatrulje,LO,1547,4
44960467949,Greenpeace Norge,Föreningen Greenpeace Norden,1482,17
239677012734267,Fredrikstad Høyre,Fredrikstad Høyre,1362,3
102264419459588,Akershus Høyre,Akershus Høyre,1353,5
113275862050709,Næringslivets Hovedorganisasjon,Næringslivets Hovedorganisasjon,1251,43
171619972854769,Oslo Arbeiderparti,Oslo Arbeiderparti,1196,1
100970626156019,Kent Ranum - Ordførerkandidat Høyre,Kent Ranum - Ordførerkandidat Høyre,1181,2
21603349508,NOAH - for dyrs rettigheter,NOAH - for dyrs rettigheter,1025,1
101988883195978,Sandnes Høyre,Sandnes Høyre,971,2
623596214494727,Anima - Stopp dyremishandling,Anima - stopp dyremishandling,935,5
609322219124074,Bærum MDG,Bærum Miljøpartiet de Grønne,927,12
198748346812235,Drammen Venstre,Drammen Venstre,887,18
198148715581,Vestfold og Telemark FrP,Vestfold og Telemark FrP,770,1
110628757129572,LO Vestfold og Telemark,LO,747,8
151608890040,Innlandet FrP,Innlandet FrP,711,1
101815422763212,Emil Raaen - Ordførerkandidat Ap,Trondheim Arbeiderparti,679,2
200168040392101,Hustadvika kommune,These ads ran without a disclaimer,566,1
322525743444,Get Inspired,These ads ran without a disclaimer,558,2
1281475135310961,Sissel Knutsen Hegdal - ordførerkandidat Høyre,Sissel Knutsen Hegdal - ordførerkandidat Høyre,512,1
226417544192807,Tankesmien Agenda,Tankesmien Agenda,482,2
132368899297,Framtiden i våre hender,Framtiden i våre hender,476,2
157929987567626,Oslo MDG,OSLO MILJØPARTIET DE GRØNNE,467,10
380405316155402,Stopp alzheimer og demens,Nasjonalforeningen for folkehelsen,443,6
156202914404133,Minerva,Mediehuset Minerva,434,2
110023678604857,Asker Venstre,Asker Venstre,418,10
189828081044593,MS-forbundet i Norge,Ms-forbundet,401,11
117840771633607,Nittedal FrP,Fremskrittspartiet,392,6
144754334087,Trøndelag Arbeiderparti,Trøndelag Arbeiderparti,371,15
20468812735,LO,LO,345,3
148389115200561,Kristiansand Venstre,Kristiansand Venstre,319,4
131631106897687,Øygarden FrP,Øygarden FrP,319,13
103057921635136,Folkets Parti Bergen,Foreningen FNB Bergen,309,2
417968848252894,Besteforeldrenes klimaaksjon,Besteforeldrenes Klimaaksjon,305,4
153402168051875,Bergen Senterparti,Bergen Senterparti,299,6
711789545902081,Marit Vea,Oslo Venstre,294,9
153710294662597,Human-Etisk Forbund,Human-Etisk Forbund,281,4
60540214886,Lederne,These ads ran without a disclaimer,271,2
176175415825122,apotek.no,Apotekforeningen,269,20
125185750841432,LO Møre og Romsdal,LO,264,3
133640403364515,Næringsforeningen Haugalandet,Næringsforeningen Haugalandet,252,10
146731798709607,Bymiljølista i Fredrikstad,Bymiljølista i Fredrikstad,248,2
110379452067671,Ullensakerkommune Blog,Ullensakerkommune Blog,242,3
217610311592724,Bærum Arbeiderparti,Bærum Arbeiderparti,241,2
100588890043714,Bodø FrP,Bodø FrP,238,3
