Page ID,Page name,Disclaimer,Amount spent (EUR),Number of ads in Library
102219278339340,Štandard,Štandard,475,6
104936221959583,Úrad na ochranu oznamovateľov,Úrad na ochranu oznamovateľov,378,8
1928247723902365,Humánny pokrok,Humánny pokrok,333,7
178362315106,European Parliament,European Parliament,218,4
101069575386725,Slovensko Zálohuje,‍Správca zálohového systému n.o.,188,11
109628675248068,JOJ 24,"Slovenská produkčná, a.s.",131,87
102200698451761,Gyimesi György - NRSR,Gyimesi György - NRSR,115,2
106288718665197,Sloboda vierovyznania a presvedčenia,Úrad vlády Slovenskej republiky,115,3
600235073447674,Sme rodina,Sme rodina,108,1
147166706140048,Martin Hojsík,Martin Hojsík • Progresívne Slovensko,≤100,15
339528979423925,Aktuality.sk,Ringier Slovakia Media s.r.o.,≤100,10
111165370750,Amnesty International Slovakia,Amnesty International Slovakia,≤100,7
278345349229163,Tomáš Drucker,DOBRÁ VOĽBA a UMIERNENÍ,≤100,3
103101388140837,Marian Kotleba,Marian Kotleba,≤100,1
552717621530226,Alojz Hlina,Alojz Hlina,≤100,1
109669047774695,Brainee.sk,"MAFRA Slovakia, a.s.",≤100,32
139025019440898,Inštitút ľudských práv - Human Rights Institute,Inštitút ľudských práv - Human Rights Institute,≤100,7
141217272588202,Ministerstvo zahraničných vecí a európskych záležitostí SR,Ministerstvo zahraničných vecí a európskych záležitostí SR,≤100,2
273654778349,ČSOB,"Československá obchodná banka, a.s.",≤100,8
1846501408935178,Marek Vagovič,Media Forum s. r. o.,≤100,9
1396556437251914,Terajšok,Trenčiansky terajšok s.r.o.,≤100,9
152001744925539,Dobré noviny,"Dobré médiá, s.r.o.",≤100,31
634042709987309,Post Bellum SK / Príbehy 20. storočia,Post Bellum SK / Príbehy 20. storočia,≤100,3
110210235160235,Tomáš Medveď - váš poslanec v Liptovskom Mikuláši,Tomas Medved,≤100,1
106092371358835,Za právny štát,Občianske združenie ZA DEMOKRACIU A PRÁVNY ŠTÁT,≤100,2
100127022511369,Žilina SP21,beNOW media group a.s.,≤100,6
935929019771603,Sconto Nábytok,These ads ran without a disclaimer,≤100,4
1661437107215635,Grape PR,Grape PR,≤100,1
106339661841687,Risoto,Ideamedia,≤100,3
111573961678662,Словаччина З Україною / Slovensko S Ukrajinou,Liga za duševné zdravie SR,≤100,1
110689173672947,Nesto by Lucron,"Nesto Juh Land Development, s.r.o.",≤100,28
253595649968,Monika Beňová,Monika Beňová,≤100,12
128401833854581,Nagy József,Nagy József,≤100,1
112199911394990,Camp Žilina - табір Жиліна,These ads ran without a disclaimer,≤100,3
102190718988276,EDYN Slovakia,EDYN n.o.,≤100,5
178878375475789,Energie-portal.sk,PROPERTY & ENVIRONMENT s.r.o.,≤100,32
193258414360612,Milan Uhrík • Republika,Milan Uhrík,≤100,1
802573516467334,Juraj Blanár,Juraj Blanár,≤100,2
561521547213921,CUS - Centrum účtovníkov Slovenska,"CUS - Centrum účtovníkov Slovenska, s. r. o.",≤100,13
106658612291527,Detstvo bez násilia,These ads ran without a disclaimer,≤100,1
588989111148781,Košický samosprávny kraj,Košický samosprávny kraj,≤100,8
283025969119,Odpady-portal.sk,PROPERTY & ENVIRONMENT s.r.o.,≤100,24
