Page ID,Page name,Disclaimer,Amount spent (THB),Number of ads in Library
161651553861945,Amnesty International Thailand,Amnesty International Thailand,14917,7
105992549162758,ข่าวชีวิตติดกระแส,บริษัท เดนิส แอดส์ จำกัด,4896,31
113063131150452,Y8 ศาสตร์แห่งรางวัลโนเบล,These ads ran without a disclaimer,2831,5
113359021822272,ทันหุ้น,These ads ran without a disclaimer,2048,2
546416699215073,ห้องสื่อครูคอม,ห้องสื่อครูคอม,1998,1
345127652279503,มูลนิธิสากลเพื่อคนพิการ,มูลนิธิสากลเพื่อคนพิการ,1296,4
105998936192711,ThaiBev ThaiTalent,These ads ran without a disclaimer,1175,1
480222865705980,สรรเพชญ บุญญามณี,สรรเพชญ บุญญามณี,1063,1
108515294626891,สอบข้าราชการท้องถิ่น By Thurakan,สอบข้าราชการท้องถิ่น By Thurakan,991,1
101306972998400,รักษ์เขารูปช้าง,รักษ์เขารูปช้าง,719,12
622674297897819,Screenshirt2020,Screenshirt2020,605,1
1105604039583762,Line One สว.นท. ขอเชิญส่งประวัติ ส่วนตัว องค์กร เพื่อเข้ารับรางวัลประจำปี,Line One สว.นท. ขอเชิญส่งประวัติ ส่วนตัว องค์กร เพื่อเข้ารับรางวัลประจำปี,497,1
102839468523186,APEX อันดับหนึ่งเลเซอร์ขน,These ads ran without a disclaimer,467,4
111341764925564,สำนักสนับสนุนการพัฒนาระบบสุขภาพ - สำนัก 7 สสส.,สำนักสนับสนุนการพัฒนาระบบสุขภาพ - สำนัก 7 สสส.,433,8
108078728711599,Dr.Fon clinic -หาดใหญ่,Dr.Fon clinic -หาดใหญ่,407,4
640476186084921,Singha Corporation,These ads ran without a disclaimer,401,1
104769961794110,อินทรัตน์ ยอดบางเตย,อินทรัตน์ ยอดบางเตย,343,11
103670317720903,รถเช่ากระบี่ Go-Rent A Car  Krabi Carrental Krabi Carrent,These ads ran without a disclaimer,325,1
100624122148338,โรงพยาบาลรวมใจรักษ์ สุขุมวิท 62 Ruamjairak Hospital Sukhumvit 62,โรงพยาบาลรวมใจรักษ์ สุขุมวิท 62 Ruamjairak Hospital Sukhumvit 62,323,36
106151945819870,Dr.Fon clinic หาดใหญ่,Dr.Fon clinic หาดใหญ่,319,3
539119526485380,ทนายใหญ่ ธิมาชัย,ทนายใหญ่ ธิมาชัย,305,2
110263445313857,สภาทนายความจังหวัดระยอง และชมรมทนายความจังหวัดระยอง,สภาทนายความจังหวัดระยอง และชมรมทนายความจังหวัดระยอง,246,2
107049011690241,น้ำมันมะพร้าวสกัดเย็น-เพจหลัก 0873470055,These ads ran without a disclaimer,220,3
104393812499502,ชีทสรุปกฎหมาย สำหรับสอบราชการ พนักงานราชการ by.kantap,ชีทสรุปกฎหมาย สำหรับสอบราชการ พนักงานราชการ by.kantap,203,1
105125715202609,ส.ส.ไผ่ ลิกค์,ส.ส.ไผ่ ลิกค์,158,4
715838732136310,ธนเดช เพ็งสุข - Tanadej Pengsuk,ธนเดช เพ็งสุข - Tanadej Pengsuk,151,2
283609622505465,Japan University of Economics Asia Student Recruitment Center,These ads ran without a disclaimer,138,1
107612328588715,The Voters,The Voters,134,4
101752965608250,โยธิน พงษ์อ้อ Yothin Pong-or,These ads ran without a disclaimer,129,2
