Page ID,Page name,Disclaimer,Amount spent (INR),Number of ads in Library
122113970879506,Nahi Sahega Rajasthan - नहीं सहेगा राजस्थान,Bharatiya Janata Party,153375,205
105311899249332,CorruptionNath - करप्शननाथ,corruptionnath.com,82908,119
1434753153489234,"DIPR, Department of Information & Public Relations, Rajasthan",DIPR,74096,52
117766321322298,MP ke Mann Mein Modi,mpkemannmeinmodi.com,70901,93
108788202141330,En Mann En Makkal,En Mann En Makkal,66120,62
109545244848137,Crafto,Kutumb App,46941,22
118554107945158,"Badlenge Sarkar, Badlenge Bihar",badlengesarkarbadlengebihar.com,43167,79
109937650579639,discovery+,discovery+,39700,24
105515435289387,Kaka Abhi Zinda Hai,Kaka Abhi Zinda Hai,35123,15
791496597580042,Miracles Academy Of Arts & Media Pvt.Ltd.,Miracles Academy Of Arts & Media Pvt.Ltd.,27869,1
101450529671208,Saalu Dora Selavu Dora,selavudora.com,25718,136
797927846899300,Flag Foundation of India,Flag Foundation of India,22891,21
1607404612875963,Shankar Gora,Shankar Gora,18234,42
103782051383159,School of Politics,School of Politics,12329,22
278423842321236,BJP Rajasthan,Bharatiya Janata Party (BJP),11808,58
402723946481290,Indian National Congress - Chhattisgarh,Indian National Congress - Chhattisgarh,11629,3
112058781694921,Fiigs India,Lebhaari,10916,14
132689140088396,smilefoundation,smilefoundation,10765,45
30290552843,Greenpeace India,Greenpeace India Society,9972,45
528307847248802,Indian National Congress -  Madhya Pradesh,Indian National Congress -  Madhya Pradesh,9930,34
105311675800052,Chhattisgarhiya Chaupal-छत्तीसगढ़िया चौपाल,Chhattisgarhiya Chaupal-छत्तीसगढ़िया चौपाल,9597,59
132689140088396,smilefoundation,Smile Foundation,9033,17
114233898263244,Indian Compass Videos,theindiancompass.com,8955,113
105227744394264,Sadhana News U.P,Sadhana News U.P,8913,7
1235786446534273,Ajeet Patil Kavhekar,JSPM LATUR,8665,6
124588287726369,Lokesh Sharma,Lokesh Sharma,8302,12
107964951080929,OTT India,OTT India,8233,8
100214898257722,Bhak Budbak - भक बुड़बक,Bhak Budbak - भक बुड़बक,6556,92
805526169610318,Shubhashray Housing India,shubhashray housing india,6510,8
113719855068114,Higher & Technical Education Department Maharashtra,Higher & Technical Education Department Maharashtra,6466,28
101437656247049,Modi Quotes,Modi Quotes,6061,9
270666596375251,Jhatkaa.org,Jhatkaa.org,5922,15
574079826086251,Phir Ek Baar Modi Sarkar,phirekbaarmodisarkar.com,5612,20
21169267101,Give,Give,5582,14
127418046946464,Poster Nation,Poster Nation,5539,7
108492911417034,Satyam Srirangam - INC,Satyam Srirangam - INC,5339,14
1433526693616228,Himachali Rishta - हिमाचली रिश्ता डॉट कॉम,Himachali Rishta - हिमाचली रिश्ता डॉट कॉम,5313,3
395658807511230,International Automobile Centre of Excellence,International Automobile Centre of Excellence (iACE),5150,3
1987488401557504,Mahathugbandhan - महाठगबंधन,Mahathugbandhan - महाठगबंधन,5126,22
174283119250672,Bal Raksha Bharat,Bal Raksha Bharat,5025,7
108992338707380,Ankur Warikoo Courses,These ads ran without a disclaimer,4930,10
116757744675686,Olkha Pahu,Futuready Media Pvt Ltd.,4908,36
520589794984505,Ved Prakash Sharma,Ved Prakash Sharma,4864,38
108080828884036,Gehlot Phir Se,DesignBoxed,4830,2
1510631479236816,Hawa Badlo,Interactive Bees Pvt Ltd,4607,16
165714096933078,Piyush Goyal,Piyush Goyal,4462,2
746568209028564,Dr. Basu Eye Hospital,Dr. Basu Eye Hospital,4441,6
104516512296314,Kartikeya Sharma,Kartikeya Sharma,4432,2
582670721835799,Around Telugu,Around Telugu,4430,6
355739144465220,BJP Madhya Pradesh,Bharatiya Janata Party (BJP),4306,69
103036987747307,Congress Sarkar Bharosa Barkarar,Congress Sarkar Bharosa Barkarar,4214,3
104671205675253,Patrika Foundation,Patrika Foundation,4157,18
403923250035397,Murli Ram Gurjar,Murli Ram Gurjar,4157,6
100439596105737,CBN AGAIN,Showtime Consulting,4105,35
102585599142804,Baatein Unlocked,Baatein Unlocked,3919,6
1401117106783618,Bjp Chhattisgarh,Bharatiya Janata Party,3889,27
106929185529603,Vishnu Kumar Meena,Vishnu Kumar Meena,3840,13
108271762113626,Stand Up. Act,Breakthrough Trust,3790,52
703726259672921,BJP Telangana,Bharatiya Janata Party (BJP),3691,36
136804713571547,Nilkanth Singh Munda,Nilkanth Singh Munda,3647,7
108031222313207,इंदौरी भिया,इंदौरी भिया,3634,10
404746486258732,Project Nanhi Kali,Project Nanhi Kali,3449,3
105815225595031,मोदी साथे राजस्थान,मोदी साथे राजस्थान,3254,12
1108242266050014,Mohan Lal,Mohan Lal,3128,16
168545223213479,Omprakash Hudla,Omprakash Hudla,3091,1
221256415973730,Ankuram IVF,Ankuram IVF,3090,7
457851894657063,BYOH Rishta - Uttarakhand Matrimonial Service  ब्योह रिश्ता,PSL SOLUTIONS,3062,2
115369948216654,शासन आपल्या दारी - Shasan Aaplya Dari,शासन आपल्या दारी - Shasan Aaplya Dari,3045,5
107414168269023,Telangana Atma Gouravam,Telangana Atma Gouravam,3041,24
248046902053193,Ybrant TV,Ybrant TV,3028,3
104160802532063,महाराष्ट्राची विकासगंगा,Futuready Media Pvt Ltd.,3015,42
155418314920954,Orchid HRD Trainings भाषणकला व राजकीय नेतृत्व कौशल्य प्रशिक्षण,Orchid HRD Trainings भाषणकला व राजकीय नेतृत्व कौशल्य प्रशिक्षण,2966,5
108814581289,MumbaiTheatreGuide.com,MumbaiTheatreGuide.com,2927,10
105213169141549,Dr. Varghese Moolan,Malayali Media,2913,1
100341472149543,Naveen Goyal,Naveen Goyal,2880,26
347337386104390,Ramachandra Yadav,Ramachandra Yadav,2871,2
132495066874513,GAIL (India) Limited,Interactive Bees Pvt. Ltd,2868,4
107594063255738,Ankur Warikoo,These ads ran without a disclaimer,2853,13
1614689125343644,SILAII,SILAII,2833,5
125752823774701,Shyam Narang,Shyam Narang,2793,3
462362870526149,Dr. Ashok Choudhary,Dr. Ashok Choudhary,2725,8
103166942094469,Lakhan Singh Dangi,Lakhan Singh Dangi,2713,4
102973272373231,Madhya Pradesh CM Report Card,Madhya Pradesh CM Report Card,2712,11
118837474478228,Northeast With NaMo,Northeast With NaMo,2594,85
897056127025640,InKhabar,InKhabar,2407,4
271925582604,Citizens For Justice and Peace,Citizens for Justice and Peace,2345,8
101874046123166,Gunturtdp,Gunturtdp,2340,3
108651838935342,P L Raja Mandhwani,Digitix Media,2318,12
109868628369174,कांग्रेस मुक्त मध्य प्रदेश,कांग्रेस मुक्त मध्य प्रदेश,2286,12
111986121488075,"भव्य प्रदेश, मध्य प्रदेश","भव्य प्रदेश, मध्य प्रदेश",2268,12
154161255255794,Gyaneshwar Patil,Gyaneshwar Patil,2263,2
442710802417591,Baljeet Yadav,Baljeet Yadav,2248,2
299400490478057,Ankit Dhepte,Ankit Dhepte,2232,1
613279638705929,Jai Aahuja,Jai Aahuja,2157,15
106360817568437,Daulat Singh Faujdar Nadbai,Daulat Singh Faujdar Nadbai,2138,11
192521040920017,Dr. Khetaram Kumawat,Dr. Khetaram Kumawat,2079,2
121924297508141,Impact Guru Foundation India,Impact Guru Foundation,2078,8
296002831234834,Swapnil Kothari,Swapnil Kothari,2073,4
243524299157863,Pushkar Singh Dhami,Pushkar Singh Dhami,2066,9
667560657014524,Mahendra Singh Solanki,Swanit Infotech,2062,1
150727778825020,Mobius Foundation,Mobius Foundation,2061,24
353424915078923,Naini Narotham Reddy,Naini Narotham Reddy,2055,1
102715296085726,Neta Ji,Awesomebyte,2033,1
108320575192752,मजबूत बनता मध्य प्रदेश,मजबूत बनता मध्य प्रदेश,2030,10
640256746104553,Business Mentor,These ads ran without a disclaimer,2028,1
112371175208280,मामा की लाडली,मामा की लाडली,2021,5
242854309081857,Hanuman Beniwal,Hanuman Beniwal,2020,1
109076322510196,Saviour Education Abroad,Saviour Education Abroad OPC Pvt Ltd,2019,4
573641302744623,E3 Talkies,E3 Talkies,2009,2
100735178208398,Udyami India,Samadhan Samiti,2008,2
239465686127772,Jakkidi Prabhakar Reddy,Dominate Digital World,2002,5
101781849557465,Mahaveer Katariya,Mahaveer Katariya,1980,11
111812031931431,Jan Samman Jai Rajasthan,Jan Samman Jai Rajasthan,1968,1
209326756435298,K C Palanisamy,K C Palanisamy,1962,3
1757441471197224,Hardik Patel,Hardik Patel,1962,16
1782034001874702,मोहन वनखंडे -Mohan Vankhande,मोहन वनखंडे -Mohan Vankhande,1944,1
994578073995343,B. L. Verma,B. L. Verma,1914,27
317437612381962,हमारा ग्वालियर - बदलता ग्वालियर,Newrise Technosys Pvt. Ltd.,1887,1
106096349113475,Bharatha Chaitanya Yuvajana Party,Digital Wala Company,1881,15
421179061356837,Eknath Shinde - एकनाथ संभाजी शिंदे,Eknath Shinde - एकनाथ संभाजी शिंदे,1875,2
131008353232245,महाराष्ट्राचा विश्वास - एकनाथ,Shinde Sahab Fans,1848,3
1293402667423924,Bhupesh Hai To Bharosa Hai,Bhupesh Hai To Bharosa Hai,1844,9
574023586326385,"Abhijit Wanjarri, MLC",Inspire,1840,7
439063049462765,Kanimozhi Karunanidhi,Kanimozhi Karunanidhi,1836,3
102083576322546,Team RLP,Team RLP,1829,5
1552490898320987,Satyanarayan Patel,Satyanarayan Patel,1820,9
110113242150204,ఆంధ్ర భవిష్యత్తు,Ap Feedback,1817,1
513648818973505,Bheem Sahan Gurjar,Bheem Sahan Gurjar,1816,1
