Page ID,Page name,Disclaimer,Amount spent (USD),Number of ads in Library
105740931681717,Centro de Excelencia Educativa de Panamá,Natalia Endara,≤100,1
1998079943602873,Espacio Cívico,Maria Gabriela Fong Ali,≤100,1
152914224736727,Banco Mundial,These ads ran without a disclaimer,≤100,1
101141362593364,CAM en Español,These ads ran without a disclaimer,≤100,1
101422592496818,stevenfechez,These ads ran without a disclaimer,≤100,1
206871509410716,Clacso - Consejo Latinoamericano de Ciencias Sociales,These ads ran without a disclaimer,≤100,2
494354027360929,Dirección de Educación Continua Pontificia Universidad Javeriana Bogotá,These ads ran without a disclaimer,≤100,2
103597027708447,SuperPlanet Games,These ads ran without a disclaimer,≤100,1
1917715138510680,Follow Your Legend,These ads ran without a disclaimer,≤100,1
316496640057,7iber,These ads ran without a disclaimer,≤100,2
106614631788380,Kitco Mining,These ads ran without a disclaimer,≤100,1
