Page ID,Page name,Disclaimer,Amount spent (IDR),Number of ads in Library
23383061178,Prabowo Subianto,indonesia Adil makmur,13271056,6
1357693677594211,A Muhaimin Iskandar,Kebangkitan Bangsa,8875664,10
101350709331663,G24 News TV,Yayasan Golkar Institut SPKP,6998748,195
104054595928021,Bakti Untuk Rakyat,Bakti Untuk Rakyat,6998307,10
333711983956998,Erwin Aksa,Yayasan Golkar Institute SPKP,3225350,22
102793242742002,Jaksapedia,JAKSAPEDIA,3000000,34
320858334728047,Partai Solidaritas Indonesia,Partai Solidaritas Indonesia,2808583,4
111580301790421,Cak Fauzi JATIM,Cak Fauzi Jatim,1802560,19
193237974052689,Partai Keadilan Sejahtera,Partai Keadilan Sejahtera,1114679,4
100649018546817,GanjarFans,GanjarFans,843948,29
108132042285089,Erwin Aksa DKI Jakarta,Yayasan Golkar Institute,754288,4
367381239359,Abah Qomar - Nurul Qomar,Abah Qomar - Nurul Qomar,665646,4
104844282389488,Kelas Digital Marketing,Kelas Digital Marketing,632807,9
39684526732,Wanda Hamidah,Yayasan Infobox,616533,3
105903795626960,Ruangcuan.com,Ruangcuan.com,608628,9
111864151754055,Esensi TV,Esensi Tv,598927,12
104427162506872,Fakta Anies,Fakta Anies,525120,29
103581752405141,Sobar Harahap,Sobar Harahap,485355,24
1408188616062841,Sofitel Bali Nusa Dua,Sofitel Bali Nusa Dua Beach Resort,474391,3
1500140530273695,Kimia Farma Care,Kimia Farma,473232,1
100145043048185,Ucapan Partai,Jefri Haris Pratama,471542,2
107600565668590,Munafri Arifuddin,Yayasan Golkar Institute,448674,10
731046070564929,Informasi dan Komunikasi PMK,Satwiko Vito Waris,439293,6
104830667806476,Melihat Indonesia,Melihat Indonesia,432110,13
101674375744514,Media Cuan,Ipta Apipah,426524,16
790156511331117,Tempo CekFakta,TEMPO MEDIA GROUP,406014,2
882638978454921,Raja Juli Antoni,Raja Juli Antoni,397420,2
101403669397488,Nikmatul Sugiyarto,Nikmatul Sugiyarto,365331,13
1690573611256871,Pemerintah Kota Manado,Pemerintah Kota Manado,363981,2
