Location name,Amount spent (EUR)
Abruzzo,1258
Aosta Valley,≤100
Basilicata,353
Calabria,1159
Campania,3980
Emilia-Romagna,2743
Friuli-Venezia Giulia,592
Lazio,4605
Liguria,1308
Lombardia,5562
Marche,950
Molise,182
Piedmont,2240
Puglia,2402
Sardinia,1192
Sicilia,3105
Trentino-Alto Adige,611
Tuscany,2444
Umbria,556
Unknown,≤100
Veneto,2110
