Page ID,Page name,Disclaimer,Amount spent (PYG),Number of ads in Library
100325609698250,Paraguay Decide,Pablo Benítez,7422828,7
196599783696918,Efrain Alegre,Comunicá,6017918,194
266016903502005,Senador Carlos Gómez Zelada,Senador Carlos Gómez Zelada,4120051,10
532716330164048,Sole Núñez,PautaPY,2945150,4
102917519228790,Bruno Defelippe,PautaPY,1955558,28
532716330164048,Sole Núñez,Sole Núñez,1543910,40
1692624097481207,Mujeres GANAR,Mujeres GANAR,1508541,66
1468570519872644,Santiago Peña,PRANA SA,1421393,19
110447625137045,Pilar Callizo,PautaPY,1203555,2
101684376194219,Se Van Paraguay,Solucionet Global,1070919,5
242118359309178,Ricardo Estigarribia,Ricardo Estigarribia,870065,16
532716330164048,Sole Núñez,Soledad Núñez,842283,6
325540631525675,En La Tecla,En la Tecla,692074,7
153958777947957,Paulo Reichardt,Paulo Reichardt,680850,17
102266292553995,Sucia Política,Diego Ricardo Ramírez,629171,4
103771265752808,Vysokolán,Stephan Vysokolán,585140,11
1608625919447826,Blanca Ovelar Senadora Nacional,Blanca Ovelar Senadora Nacional,542113,6
109626041763537,Natalicio Chase,Global Agencia,528212,9
1011833908887463,Atilio Alegre,IMAGEN DE GOBIERNO,508129,18
102963512483270,PyElige,PY Elige,499186,5
118397948223791,Oscar Tuma,Óscar Luis Tuma Bogado,492821,8
103681832340596,Kpeto Cano,Eusebio Vera,396110,2
1964503917155087,Stephan Rasmussen,Stephan Rasmussen Gonzales,394831,2
285454849768,PATRIA QUERIDA,Juan Gabriel Nuñez Caceres,387724,6
188532581209289,Senador Javier Zacarías Irún,ComSer,387653,12
100959471597014,José Antonio Galeano,José Antonio Galeano,366597,12
498022813689642,Oscar González Drakeford,Oscar González,362305,4
107104641909575,Rubén Rubin,Rubén Rubin,314831,2
124625661665046,Patrick Kemper,Patrick Paul Kemper Thiede,291637,6
100445112671378,Fernando Camacho Senador 2023,Fernando Camacho Senador 2023,287150,3
100617802815343,Orlando Penner Senador 2023,Orlando Penner Senador 2023,277674,2
241512319274531,Sixto Pereira,Sixto Pereira,251067,1
108726068722756,Narciso Castillo,Narciso Castillo,239828,3
105545157610039,Euclides Acevedo,Marco Antonio Martinez Almiron,238290,2
161156667809582,Leo Rubin,Leo Rubín,215363,3
1810962229216340,Fidel Zavala,Laura Lorena Meaurio Paniagua,196124,5
114061877001545,Víctor Pecci,PRANA SA,193826,2
104691125736657,Ada Báez Ruggeri Concejal Departamental,Ada Báez Ruggeri Concejal Departamental,191681,4
1753251591598763,Dani Mujica,Dani Mujica,185967,7
110324011295149,Central Unidos - Paraguayos Unidos - Cruzada Nacional,Jorge Danel Guimaraes Fernandez,175316,1
196406677113756,Rafael Filizzola,Comunicá,169784,1
943824938962084,Luis Fernando,Luis Fernando,164649,3
1711765125817047,Aldo Florentin,IMAGEN DE GOBIERNO,161968,11
357095164345257,Oviedo Press,Oviedo Press,160724,2
326351758062718,Juan Grassi,Juan Domingo Galeano Grassi,144872,1
108824810612735,Ing. Jorge Palazón,Jorge Palazon,139326,6
1150055398455917,C9N Paraguay,C9N Paraguay,131084,1
102467002671611,Jorge Heisecke,Jorge Heisecke,128952,2
724051717643013,Miguel Prieto,Miguel Prieto,125219,4
