Location name,Amount spent (USD)
Bubanza Province,≤100
Bujumbura,≤100
Bujumbura Rural Province,≤100
Cankuzo Province,≤100
Gitega Province,≤100
Kayanza Province,≤100
Ngozi Province,≤100
