Page ID,Page name,Disclaimer,Amount spent (PHP),Number of ads in Library
198852633461667,Lray  Villafuerte,Ericka Jones Magat,21662,23
135621806476490,MMDA,FRIENDS OF DON ARTES,12380,2
75665129515,Go Negosyo,Go Negosyo,8455,17
100350202335117,Benhur Abalos,Supporters and Friends of Benhur Abalos,8002,4
265779500134955,SM Supermalls,SM Supermalls,6573,7
107853288892129,Don Artes,Friends of Don Artes,5960,2
101520066053972,RepublicAsia,"RepublicAsia Media, Inc.",4679,2
1950273215252524,Aboitiz Power Corporation,Aboitiz Power Corporation,4654,4
110985836193,Loren Legarda,Clutch Media,4416,1
547821942058909,Pilipinas Today,WFPH,3275,36
823788047675556,Call of War,These ads ran without a disclaimer,3214,2
495629064258114,Lolita Karen Javier,Amor U. Nacional,2987,4
701517253228758,DOSTv,DOSTv,2793,6
143940582906987,Bran Ferrer Reluao,Authority Asia Communications Inc.,2752,3
269175894020945,Pilipinas Today,WFPH,2627,24
113238417024056,Anna Mae Yu Lamentillo,Anna Mae Yu Lamentillo,2498,5
223618785182273,Pilipinas,WFPH,2467,23
200480966638039,Supremacy 1914,These ads ran without a disclaimer,2464,1
1922749344643532,The World Tonight,The World Tonight,2454,25
100170811672425,Pilipinas Today Kyusi,WFPH,2037,22
111324628476603,REact PH: Choose Renewables,REact PH: Choose Renewables,1856,6
186667502068528,Larry De Costa,WFPH,1723,18
48688071399,Greenpeace Philippines,Greenpeace Philippines,1719,1
104123408073601,"Nikki Prieto-Teodoro, Philippine Special Envoy to Unicef",Maria Lourdes Acosta Gammad,1719,2
101382091400564,Atty. Tony Roman,Sulong Pilipinas,1705,2
324393636342,Ernix Dionisio,Ernesto Mijares Dionisio Jr.,1515,1
1759941490758280,Jerry Treñas,Ma. Ruthmar Ignacio Gabileo,1469,27
378813345524368,Haier,Haier,1319,2
2101088876594734,MBS- Senior Deputy Speaker DOY Leachon,Ronalee Escondo Leachon,1196,1
156752721080952,Sonny Angara,Sonny Angara,1184,2
126919387470670,Rufus B. Rodriguez,Rufus Bautista Rodriguez,1089,6
386570178125149,Senator Win Gatchalian,Senator Win Gatchalian,1078,2
205248039844,sedaLAW,sedaLAW,1041,2
109246084265823,Jay Manalo Ilagan,Chicklet Diaz,1025,1
1512452085732585,Stratbase ADR Institute,Stratbase ADR Institute,987,7
145265112840190,Kasama Ka Sa Pag-Unlad,Polsure,935,3
275175112891680,Bureau of Customs - Port of Davao,Bureau of Customs - Port of Davao,912,5
100262295333622,USWAG Ilonggo Party-list,USWAG Ilonggo Party-list,896,2
1380167115635985,LEDS Clothing,LEDS Clothing,889,10
263066651005055,"Ramon Bong Revilla, Jr.","Ramon Bong Revilla, Jr.",884,1
112512037866969,BM Ric Ric Dy Olegario,Irina Kristi Bagongon Pidor,833,2
106244328809569,artienda.ph,These ads ran without a disclaimer,786,1
774149009339209,The Climate Reality Project Philippines,The Climate Reality Project Philippines,772,9
