Page ID,Page name,Disclaimer,Amount spent (CZK),Number of ads in Library
104768355190287,Sázíme Česko,PlanetWe Rewild s.r.o.,109920,40
60516116431,Člověk v tísni,Člověk v tísni o.p.s.,58342,44
214827221987263,Andrej Babiš,ANO,28908,2
206273352289,ADRA CZ,"ADRA, o.p.s.",18519,30
102389958091735,Generál Pavel,Petr Pavel,18509,15
55876739776,Greenpeace Česká republika,Greenpeace Česká republika,17798,16
728495140691300,Milion chvilek pro demokracii,"Milion Chvilek, z. s.",11037,81
157741540937883,CARE Česká republika,CARE Česká republika,10801,6
102845669064210,Danuše Nerudová,Danuše Nerudová,9677,26
102403989060169,Pomáháme Ukrajině,DFMG,6339,7
178362315106,European Parliament,European Parliament,4432,15
179497582061065,Tomio Okamura - SPD,Svoboda a přímá demokracie - SPD,4421,14
1469427909957890,Reportér magazín,Reportér magazín,4364,12
384187235387895,Alena Schillerová,ANO,3128,1
287724754662359,HateFree Culture,HateFree Culture,2732,4
106008800769282,KHNP,Bistro Social s.r.o.,2721,1
370583064327,Starostové a nezávislí • STAN,Starostové a nezávislí • STAN,2560,2
1432139953751418,Josef Středula,Josef Středula,2403,3
58887737763,Hnutí DUHA - Přátelé Země Česká republika,Hnutí DUHA - Přátelé Země Česká republika,2255,15
34825122262,Časopis Reflex,CZECH NEWS CENTER a. s.,2213,12
236211929833146,Tomáš Zima,Společnost ZFP s.r.o.,2147,32
1757913860945739,ORLEN Unipetrol,ORLEN Unipetrol a.s.,2052,14
107898832590939,European Commission,European Commission,1972,2
149945438407451,Svoboda zvířat,"Svoboda zvířat Plzeň, z.s.",1933,2
605137899592157,STIHL,"Andreas STIHL, spol. s r. o.",1809,3
487445514669670,Petr Fiala,ODS - Občanská demokratická strana,1704,10
453792238396240,VOGUE CS,Vogue CS,1698,10
52479821102,Týdeník Respekt,Týdeník Respekt,1621,7
484488185462817,mujRozhlas,Český rozhlas,1482,4
120461304659141,O2 CZ,O2 Czech republic,1482,2
849315472073267,Charita ve světě / Caritas Czech Republic in the world,Charita Česká republika,1234,6
278212515809,Kancelář Evropského parlamentu,Kancelář Evropského parlamentu v České republice,1226,2
103430204491217,Robert Šlachta,PŘÍSAHA - občanské hnutí Roberta Šlachty,1139,2
206045673805,Deník.cz,VLTAVA LABE MEDIA a.s.,1025,1
139379141293,Paměť národa,"Post Bellum, z.ú.",979,9
203656526961481,Klub Pátečníků - patecnici.cz,Klub Pátečníků s.r.o.,938,6
109882498582200,Osvoboďme Česko,Budovy21 s.r.o.,904,1
134443820058669,Zbyněk Stanjura,ODS - Občanská demokratická strana,880,2
50309511751,Český rozhlas - Radiožurnál,Český rozhlas,868,6
153384318085064,EUROPEUM Institute for European Policy,EUROPEUM Institute for European Policy,837,2
578342809023884,Jsme fér,Prague Pride,814,3
106834174877753,Svět hospodářství,"SH media, spol. s r.o.",804,10
799083753454179,Voxpot,Voxpot z. ú.,802,6
115589329891193,Konference Budoucnost evropského zemědělství /2022,European Parliament,799,2
356451014434612,Marian Jurečka,KDU-ČSL,794,5
424114981002397,Český rozhlas Plus,Český rozhlas,764,18
202451429883,Novinky.cz,Borgis a. s.,752,1
164815317047040,Jan Bureš,Jan Bureš,718,1
596070354093578,UkrConcert.cz - концерти українських артистів в Чехії,These ads ran without a disclaimer,707,1
171936526824,EKONOM.cz,"Economia, a.s.",698,4
105410686588,Piráti Brno,Česká pirátská strana - Jihomoravský kraj,684,17
264983260329918,Rádio Universum,Kupředu do minulosti s.r.o.,675,3
197010357446014,Ondřej Prokop,Ondrej Prokop,645,3
1776002445975063,V síti Ivana Langera,RiverSong s.r.o.,643,2
117823623864,Transparency International ČR,Transparency International ČR,642,11
109323929038,Česká pirátská strana,Česká pirátská strana,641,2
1934837773438430,Pavel Fischer,Pavel Fischer,639,1
