Location name,Amount spent (CHF)
Aargau,372
Appenzell Ausserrhoden,≤100
Appenzell Innerrhoden,≤100
Basel-City,268
Basel-Landschaft,116
Bern,566
Canton of Geneva,597
Canton of Glarus,≤100
Canton of Nidwalden,≤100
Canton of Obwalden,≤100
Canton of St. Gallen,265
Fribourg,216
Graubünden,≤100
Jura,≤100
Luzern,230
Neuchâtel,≤100
Schaffhausen,≤100
Schwyz,156
Solothurn,146
Thurgau,137
Ticino,124
Unknown,≤100
Uri,≤100
Valais,187
Vaud,419
Zug,101
Zürich,1202
