Page ID,Page name,Disclaimer,Amount spent (DKK),Number of ads in Library
116227401722605,Dansk Flygtningehjælp,Dansk Flygtningehjælp,9016,62
399210657232918,PlanBørnefonden,PlanBørnefonden,7580,34
65929129383,Røde Kors,Røde Kors,4928,28
66328502645,Dagbladet Information,Dagbladet Information,4167,8
38507331439,Danmarks Naturfredningsforening,Danmarks Naturfredningsforening,3915,45
111064405631701,nemlig.com,nemlig.com,3900,8
26458152911,SOS Børnebyerne,SOS Børnebyerne,3485,29
123653695693986,Motatos Danmark,Motatos,3182,9
5624899398,Mellemfolkeligt Samvirke,Mellemfolkeligt Samvirke,3060,38
12860228293,Politiken,Politiken,2826,23
155596147784577,WWF Verdensnaturfonden,WWF Verdensnaturfonden,2589,25
12787473132,Berlingske,Berlingske,2469,33
101875098313543,Andel,Andel,2446,3
748887235210811,Obton Forvaltning A/S,Obton A/S,2291,11
67571270393,Red Barnet,Red Barnet,2259,15
276770505228,Folkekirkens Nødhjælp,Folkekirkens Nødhjælp,2202,5
144098125661833,Nordea Invest,Nordea Invest,2161,9
116269191760882,DSB,These ads ran without a disclaimer,1912,2
142641498926,Fairtrade-mærket Danmark,Fairtrade Danmark,1877,48
153151900930,Ungdommens Røde Kors,Ungdommens Røde Kors,1802,3
159000594147871,Mary Fonden,Mary Fonden,1760,4
106468772046278,Project Greensand,Project Greensand,1530,21
102154048301476,Lederstof.dk,Lederne,1221,32
22030968736,Anima,Anima,1150,2
867877683280051,Weekendavisen,Weekendavisen,1120,24
342716189117135,Sparekassen Danmark,Sparekassen Danmark,1111,2
304554445813,Videncentret Bolius,Videncentret Bolius,1052,11
55365680705,Greenpeace Danmark,Greenpeace Danmark,1025,5
133707013355759,Danner,Danner,1021,1
350495955072656,Klimabevægelsen i Danmark,Klimabevægelsen i Danmark,1020,8
337166195327,BRYD TAVSHEDEN,BRYD TAVSHEDEN,986,21
109012749124622,3F - Gør dig stærkere.,3F - Danmarks Stærkeste Fagforening,834,7
276145368333,Bedre Psykiatri - Landsforeningen for pårørende,Bedre Psykiatri - Landsforeningen for pårørende,819,24
287306323369,Børnecancerfonden,Børnecancerfonden,733,4
304554445813,Videncentret Bolius,Bolius,704,3
