Page ID,Page name,Disclaimer,Amount spent (VND),Number of ads in Library
105062615490802,Thượng Tọa Thích Đức Thiện,Thượng Tọa Thích Đức Thiện,423990,4
1517088885216557,AIG,These ads ran without a disclaimer,279570,3
100584342403453,Chùa Long Hương - Thượng Tọa Thầy Thích Tuệ Hải,These ads ran without a disclaimer,183066,1
101914358044085,Tài Liệu Ôn Thi Viên Chức Giáo Dục,Tài Liệu Ôn Thi Viên Chức Giáo Dục,140702,4
111831663772285,BOMvn,BOMvn,117788,2
105845511087981,TRUYỀN HÌNH AN VIÊN,TRUYỀN HÌNH AN VIÊN,101319,2
192195994956428,Tài Liệu Thi Viên Chức Giáo Viên,Tài Liệu Thi Viên Chức Giáo Viên,101224,2
107052835523752,Asia Natural Gas & Energy Association - ANGEA,These ads ran without a disclaimer,80417,1
124650430922882,Oulun yliopisto - University of Oulu,These ads ran without a disclaimer,50562,1
919479674872321,Báo Nghệ An,Báo Nghệ An,42897,1
1831330046916094,Tuyển Dụng Giáo Viên Hà Nội,Tuyển Dụng Giáo Viên Hà Nội,34878,1
103597027708447,SuperPlanet Games,These ads ran without a disclaimer,26515,2
101865258169428,ĐEN Secondhand,ĐEN Secondhand,8471,1
105607848796956,Xuân Bách Cendy Gaming,These ads ran without a disclaimer,872,1
31292782350,Deutschland.de,These ads ran without a disclaimer,≤100,1
176312779081792,Hitachi Asia,These ads ran without a disclaimer,≤100,1
1452232881531908,UNICEF East Asia & Pacific,These ads ran without a disclaimer,≤100,1
821430017924241,Sungrow,These ads ran without a disclaimer,≤100,1
108091988358295,Travels All Abroad,These ads ran without a disclaimer,≤100,1
204862942932993,Nikkei Asia,These ads ran without a disclaimer,≤100,1
224597158386607,Rosa Luxemburg Foundation,These ads ran without a disclaimer,≤100,1
570175473079180,国际特赦组织中文 Amnesty International Chinese,These ads ran without a disclaimer,≤100,1
1196196390526965,Facebook Surveys,These ads ran without a disclaimer,≤100,3
21591025194,The University of Melbourne,These ads ran without a disclaimer,≤100,1
101715608808670,Judgment Day: Angel of God,These ads ran without a disclaimer,≤100,1
178343122212676,Deafblind International (DbI),These ads ran without a disclaimer,≤100,1
