Location name,Amount spent (USD)
Cabo Delgado Province,≤100
Gaza Province,≤100
Inhambane Province,≤100
Manica Province,≤100
Maputo,≤100
Maputo Province,≤100
Nampula Province,≤100
Niassa Province,≤100
Sofala Province,≤100
Tete Province,≤100
Unknown,≤100
Zambezia Province,≤100
