Page ID,Page name,Disclaimer,Amount spent (VND),Number of ads in Library
802630369856759,Thẩm Mỹ Viện Quốc Tế Nevada,These ads ran without a disclaimer,3096131,15
432445257544169,Global City Community,These ads ran without a disclaimer,195917,10
919479674872321,Báo Nghệ An,Báo Nghệ An,126473,1
108271568123706,TAIHEN Sức Khỏe,These ads ran without a disclaimer,61830,1
101865258169428,ĐEN Secondhand,ĐEN Secondhand,53505,1
103597027708447,SuperPlanet Games,These ads ran without a disclaimer,7051,1
235480713315160,Bean Studio,These ads ran without a disclaimer,2187,1
101228658275135,fassker.cover,These ads ran without a disclaimer,≤100,1
101715608808670,Judgment Day: Angel of God,These ads ran without a disclaimer,≤100,1
105648402241230,Join the dots,These ads ran without a disclaimer,≤100,2
1900502890185321,MMA Fighter,These ads ran without a disclaimer,≤100,1
31292782350,Deutschland.de,These ads ran without a disclaimer,≤100,1
1452232881531908,UNICEF East Asia & Pacific,These ads ran without a disclaimer,≤100,1
135799599823455,Arboricultural Association,These ads ran without a disclaimer,≤100,1
