Page ID,Page name,Disclaimer,Amount spent (HUF),Number of ads in Library
109637397268775,Nyugati Pályán,Splendidea Communications Kft,497222,10
120370174702378,Magyarország Kormánya,Magyarország Kormánya,448137,1
543788999005363,ORIGO,Mediaworks Hungary Zrt.,391215,20
294815374340858,Donáth Anna,Momentum Mozgalom,171204,12
1534911313439123,Ripost,Ripost,159805,11
191461774219575,hirado.hu,hirado.hu,151175,34
178362315106,European Parliament,European Parliament,138573,11
248172631940,Mandiner,Mediaworks Hungary Zrt.,106436,14
331580946799,Borsonline - Bors Szórakoztató Napilap,Borsonline - Bors Szórakoztató Napilap,100091,9
109503892404998,Világgazdaság,Mediaworks Hungary Zrt.,80097,8
47198507012,LMP - Magyarország Zöld Pártja,LMP - Magyarország Zöld Pártja,63284,7
116609705085092,BP18,BP18,55758,5
103294948505659,Szánthó Miklós,Szánthó Miklós – Alapjogokért Központ,49001,14
150219742265121,Bedő Dávid,Bedő Dávid - Momentum,47214,8
153992771336740,Origo Sport,Mediaworks Hungary Zrt.,47055,3
326635018181862,Magyar Nemzet,Mediaworks Hungary Zrt.,46381,8
594088897289853,Alapjogokért Központ,Alapjogokért Központ,42958,14
592204747588011,Momentum Mozgalom,Momentum Mozgalom,41437,2
762305787130420,Józsefvárosi Fidesz,Józsefvárosi Fidesz,37510,3
191946490841225,Dúró Dóra,Mi Hazánk Mozgalom,32291,4
1239893846155692,Tompos Márton,Momentum Mozgalom,30014,2
103874348723105,Megoldás Mozgalom,Megoldás Mozgalom,26430,2
35634348348,Greenpeace Magyarország,Greenpeace Magyarország,24744,7
193944440638410,Karácsony Gergely,Budapest Főváros Önkormányzat,24556,2
851784814892644,Simicskó István,KDNP frakció,23796,2
289633770813,UNICEF Magyarország,UNICEF Magyar Bizottság Alapítvány,23616,51
113684438795574,Párbeszéd Magyarországért,Párbeszéd Magyarországért,22560,9
147547541961576,Council of the European Union,Council of the European Union,18976,5
108346693873484,Győrffy Balázs,Balazs Gyorffy,18274,2
131283758531,HVG,HVG Kiadó ZRt.,17742,10
1869511526651884,Zsigmond Barna Pál,Fidesz,16992,10
264517713636590,PestiSracok.hu,PestiSrácok.hu,16195,6
431912934327201,Lőcsei Lajos,Momentum Mozgalom,14793,1
143151351544,Színházi Olimpia 2023 / Theatre Olympics 2023,Szinházi Olimpia Nonprofit Kft.,14311,8
451844608304228,Metropol,Metropol,13968,3
376436808069,Eventim - Ticket Express Hungary,TEX Hungary Kft.,11916,1
108248022589754,Bosch Magyarország,Bosch Magyarország,11757,8
537817739693723,Brain Bar,Brain Bar,11399,6
103607814480517,Kovács Alex Gábor,Kovács Alex Gábor,11089,4
142116653162328,Márki-Zay Péter,Márki-Zay Péter,10777,12
102426795954406,Nobilis Márton,Nobilis Márton,10614,13
1237616006358749,Kékes Online,Kékes Online,10427,15
100401808007704,EzaLényeg.hu,EzaLényeg.hu,10236,20
386132578063762,Balaicz Zoltán,Balaicz Zoltán,9524,5
184922004946258,Horváth Csaba,Budapest Főváros XIV. Kerület Zugló Önkormányzata,9347,6
101028767982783,Ne dolgozz ingyen,PDSZ - Pedagógusok Demokratikus Szakszervezete,9312,4
237088069704442,Kósa Ádám,"Adam Kosa, Member of the European Parliament",9074,1
221761091331222,Danube Institute,Danube Institute,8940,8
1215492498464496,Angyal Károly,Angyal Károly Tibor,8417,5
100905288315705,Jelen hetilap,Liberty Press Kft.,8327,16
