Page ID,Page name,Disclaimer,Amount spent (EUR),Number of ads in Library
103195371860169,Lisa.md,Lisa.md,≤100,44
1827162984186887,Вячеслав Платон: за свободную Молдову.,TigerMedia,≤100,2
1805726386405532,WatchDog.MD,WatchDog.MD,≤100,15
100374961512104,Партия Действие и Cолидарность,Partidul Acțiune și Solidaritate,≤100,5
160625514692148,StopFals.md,StopFals.md,≤100,14
102120172713015,Opriți gruparea Hoție și Război,Opriți gruparea Hoție și Război,≤100,2
908402452570843,Partidul Acțiune și Solidaritate,Partidul Acțiune și Solidaritate,≤100,1
384273702007560,Nokta,Mihail Sirkeli,≤100,6
102195341166913,"„Secretele Puterii”, cu Alex Cozer, la Jurnal TV",WatchDog.MD,≤100,3
1641823949368794,Partidul Național Moldovenesc,Partidul National Moldovenesc,≤100,2
101475692515943,Eu Iubesc Chișinăul,Eu Iubesc Chișinăul,≤100,2
1546379169005699,Mediacritica,Centrul pentru Jurnalism Independent Moldova,≤100,1
129806020372483,Moldova.org,Moldova.org,≤100,1
597470323744357,Primăria Mea,Primăria Mea,≤100,1
109752888598416,Alerte.md Cimișlia,Alerte.md Cimișlia,≤100,1
337813289702038,NewsMaker.md,NewsMaker.md,≤100,1
100462809441391,Шахов Психолог ИП 3,These ads ran without a disclaimer,≤100,1
105792861873876,Ersilia Qatrawi,Ersilia Qatrawi,≤100,1
356890387771563,Monitor Hate Speech Moldova,Promo-LEX,≤100,1
479154005749945,CRC Transport LLC,These ads ran without a disclaimer,≤100,1
100179702009328,IMF in Russian,These ads ran without a disclaimer,≤100,1
105363750882345,Young Activists Summit,These ads ran without a disclaimer,≤100,2
218798922334223,COFCO,These ads ran without a disclaimer,≤100,1
112749448851,Coca-Cola Europacific Partners,These ads ran without a disclaimer,≤100,1
110962101793098,nasimazadi2022,These ads ran without a disclaimer,≤100,1
