Page ID,Page name,Disclaimer,Amount spent (CLP),Number of ads in Library
216911928319871,Banco Bci,Banco Bci,229352,4
216911928319871,Banco Bci,These ads ran without a disclaimer,202044,2
527441447268308,Copec,COPEC S.A.,182366,4
1548643738480723,Asistencia Deudores,Asistencia Deudores,160408,10
113194374358815,Compromiso Minero Chile,Compromiso Minero,144241,11
280326368663728,Asociación de Industriales de Iquique,Asociacion de Industriales Iquique,139217,21
105783868682878,Asistencia Tesorería,Asistencia Tesoreria,102327,4
68793499001,UNICEF,UNICEF with Facebook Ad Credits,93766,8
167878593236712,UNICEF en español,UNICEF con créditos publicitarios de Facebook,93704,6
1618694568424968,Corproa,CORPROA Atacama,92535,14
100447419569628,Demócratas Chile,Demócratas,82193,51
105798328215264,Asistencia Familia,Asistencia Familia,80409,2
104189318481439,Minería y Futuro,Mineria y Futuro,80318,15
307330256067716,Red Atacama,Diarios en Red,80318,17
285417644878678,Red Antofagasta,Diarios en Red,80318,17
351583768232100,Red Tarapaca,Diarios en Red,79550,16
371453409556353,Red Coquimbo,Diarios en Red,79425,17
572161723127136,Copsa Chile,COPSA Chile,71045,4
110951722267366,World Vision Chile,World Vision Chile,49028,3
305958239880216,Cidere Región de Coquimbo,CIDERE Coquimbo,47316,7
715843291871130,Congreso Futuro,Gonzalo Rosas Barrenechea,44637,4
103527991214141,Cero DICOM,Cero Dicom,34593,5
104224427947088,Circula el Plástico,Metrix,33020,13
1445910269057442,Desarrolla Biobío,Roberto Rolando Moreno Arenas,32282,1
246478779511291,Lex Grupo Abogados,Lex Grupo Abogados,29504,1
273168169362020,Ministerio de Salud Chile,Ministerio de Salud,28079,3
78617029137,Greenpeace Chile,Fundación Greenpeace Pacífico Sur,27974,1
226593947367922,Cultiva,Cultiva,25624,5
102422525535808,FARMACIAS PUNTO BLANCO,Ranko Frane Lenac Pizarro,25358,3
103030962615298,Chile YAAC,Chile YAAC,25223,5
109339288407350,Santuario Quitralco,Santuario Quitralco,24734,1
120295334652273,Enrique Van Rysselberghe Herrera,Enrique Van Rysselberghe Herrera,22899,13
386634201382499,Marco Enriquez-Ominami,Marco Antonio Enríquez-Ominami Gumucio,17708,1
1575217122560418,Juan Ramón Godoy,Juan Ramón Godoy,16387,13
946645452082629,Olimpiadas Especiales Chile,Olimpiadas Especiales Chile,15349,1
391338058160314,Desafío Chile Sin Basura,Benjamín Jose Cruz Pacheco,13593,2
337344323005423,Lo Barnechea,Lo Barnechea,13493,2
121717528487698,Confidence Chile,Confidence Chile SPA,13486,25
126170624336,Amnistía Internacional - Chile,Amnistía Internacional Chile,12707,7
26929188652,El Observatodo,MiVoz.cl,11490,27
1436530563295625,El Líbero,Sociedad Periodística El Líbero S.A,11095,1
1101427233255754,Christopher White,Christopher White Bahamondes,10531,11
109626371709961,Salmones Austral,Salmones Austral,10478,14
118527638180849,Ministerio de la Mujer y la Equidad de Género,Ministerio de la Mujer y la Equidad de Género,10000,3
429657563782175,Vlado Mirosevic Verdugo,Vlado Mirosevic Verdugo,8728,5
643513979193133,Unidos por Beatriz,Neuma,8696,6
100826904957145,Centro Científico Tecnológico Región de Antofagasta,CICITEM,8371,1
1844662035793976,Diputado Mauro González Villarroel,Mauro Daniel González Villarroel,7847,4
293103284121826,Fundación Para el Progreso,Fundación Para el Progreso,7308,3
