Page ID,Page name,Disclaimer,Amount spent (PEN),Number of ads in Library
101665683225827,José Luna Gálvez - Pepe Luna,Laidy Diana Peceros Espinoza,10000,2
153023865485753,Werner Salcedo,Eloy Díaz,4066,43
414139832118173,Ciro Castillo - Callao,Yo apoyo a MAS CALLAO,3761,20
108914741596097,Reynaldo Hilbck SI Cumple,Reynaldo Hilbck,2330,8
119723768043679,Grupo Verona,Giovanni Domenico Verona Baluarte,2322,22
756922834393995,Reynaldo Hilbck - Unidad Regional,Reynaldo Hilbck,2288,7
1689717484436468,Canal Piura,Piura Informado,2162,10
106426288924008,Cusco Al Día,Cusco al Día,1877,19
267400830052655,Edy Cuellar Región Cusco 2023,Boris Braulio Santos Acostupa,1367,11
475157512880993,Lucho Neyra León - Gobernador Regional,Jose Miguel Lopez Leon,1298,3
593247027692875,Zumel Trujillo Gobernador,Zumel Trujillo 2022,1004,21
101266035995072,Cordano Gobernador Regional del Callao,Avigaíl Abisai Sinche Panduro,970,17
776498802704340,Piura Denuncia,Piura Informado,846,4
153023865485753,Werner Salcedo,Yo apoyo a Werner Salcedo,844,8
109019574560600,Aula Gaceta,Joel V. Supo Baldo,728,3
1502545989851324,Rosita Vásquez - La Cholita,Hache Arteaga,657,13
323413307685405,El Informativo CUSCO,Informativo Cusco,547,5
100535786188317,Piura lo dejo a tu criterio,Lucho Neyra del Reloj,530,6
101555396562359,Voto Informado,Voto Informado,393,4
264223880347121,Lampadia Oficial,LAMPADIA,279,95
1202054879944126,Jóvenes con Reynaldo Hilbck,Reynaldo Hilbck,264,2
106792205594410,Cordano el Constructor del Callao,cordanoconstructorcallao,235,2
111470355596678,ONPE Oficina Nacional de Procesos Electorales - Perú,Oficina Nacional de Procesos Electorales,214,5
140765589379192,Pedro Spadaro,Yo apoyo a Pedro Spadaro,210,2
762710470597362,Contigo Callao - Movimiento Regional,Yo estoy Contigo Callao Movimiento,202,5
475157512880993,Lucho Neyra León - Gobernador Regional,Lucy Cristina Riojas Rivera,198,5
112028457313495,El Campesino informa,El Campesino,194,75
102009868271044,Noticias Piura,Jackson Zegarra,153,3
1133038383505312,Roger a la región,Marco Enyelver Asencio Camizán,153,16
104023934870147,Leyda Rimarachín,Frank Jhonatan Chappa Vega,148,6
201324190574817,Alex Rodriguez Alvarado,Jesús Jhonatan Santisteban Riojas,134,3
100418761472038,Gilia Gutiérrez Gobernadora Regional,María Fernanda Salinas Soto,128,2
