Page ID,Page name,Disclaimer,Amount spent (TWD),Number of ads in Library
100489613340306,Samsung,Samsung,66934,8
238507146264909,國際特赦組織 台灣分會 Amnesty International Taiwan,國際特赦組織 台灣分會 Amnesty International Taiwan,28015,138
148475335184300,Greenpeace 綠色和平 (台灣網站),Greenpeace 綠色和平 (台灣網站),27821,48
105556085524776,Twpca-台灣野良犬照護協會,Twpca-台灣野良犬照護協會,22073,2
693907914395620,良杯製所 Oolab,良杯製所 Oolab,16385,13
152472278103133,賴清德,賴清德,13392,3
106801464127093,目目非營利 MUVE NPO,目目非營利,11092,23
101896272489490,調查員皮爾森,皮爾森數據Pearson Data,9200,4
820612794778213,渣打銀行 Taiwan,渣打國際商業銀行,8830,18
219315794887869,聯合報,聯合報股份有限公司,7470,35
241284961029,udn.com 聯合新聞網,udn.com 聯合新聞網,7396,9
211730475524462,大陸委員會,大陸委員會,5208,9
177161918975981,基督教芥菜種會,基督教芥菜種會,4627,21
368397373312842,游顥,游顥,3907,4
179608846121604,富達投信 Fidelity International - Taiwan,富達投信 Fidelity International - Taiwan,3902,2
1649523455281990,遠山呼喚,遠山呼喚國際貧童教育組織,3681,2
1629474157289221,小牛頓,小牛頓科學教育有限公司,3569,11
142816435924517,DBS 星展銀行,DBS 星展銀行,3253,15
109462390640602,企業勞動法務管理顧問-勞動契約、勞資爭議、勞務健檢、教育訓練、法律事務、法律風險控管,企業勞動法務管理顧問-勞動契約、勞資爭議、勞務健檢、教育訓練、法律事務、法律風險控管,3181,4
1636733309982216,黃明賢 屏東縣議員,黃明賢 屏東縣議員,3017,2
246517878713911,劉家昌,劉家昌工作室,2938,1
1855418728011324,鏡週刊,鏡週刊,2618,27
390569611008641,願景工程 Vision Project,願景工程基金會,2412,33
306276709452272,文化部,文化部,2285,5
456170574528072,蘇巧慧,蘇巧慧,2176,2
127628276929,天下雜誌,天下雜誌,1874,20
106584758844163,傳奇再臨-,傳奇再臨-,1781,3
151776788178402,TechOrange 科技報橘,流線傳媒股份有限公司,1778,17
139995871775,中國文化大學推廣教育部,中國文化大學推廣教育部,1769,1
291116504367985,張秀華,張秀華,1736,3
100714476220256,永續金融先行者聯盟,永續金融先行者聯盟,1722,31
107478432346054,郭台銘+1,郭台銘+1,1603,15
465616346853075,RE-THINK 重新思考,RE-THINK 重新思考,1576,12
104517709143455,非綠大初選,非綠大初選,1568,5
1212271885604995,社團法人愛的延續公益協會,社團法人愛的延續公益協會,1565,1
101355918337667,地天泰國際顧問有限公司,地天泰國際顧問有限公司,1541,4
188358792124,聯經出版,聯經出版,1535,9
246324992373019,傅崐萁,傅崐萁,1490,3
171759036215066,創世紀不動產教育訓練中心,創世紀不動產教育訓練中心,1464,17
348320745336110,臺灣吧 - Taiwan Bar,These ads ran without a disclaimer,1358,1
113825481574510,郭倍宏 - 起造大高雄,郭倍宏 - 起造大高雄,1347,9
199044740213961,為台灣而教 Teach For Taiwan - TFT,Teach For Taiwan 為台灣而教,1288,5
288985605227865,黃建賓,黃建賓,1261,1
103701182092044,李崇義/Charles Lee,These ads ran without a disclaimer,1206,2
945888608794185,聯博 - 81樓的基金筆記,聯博 - 81樓的基金筆記,1196,2
1833187540297220,牛煦庭,牛煦庭,1186,2
158025223269,今周刊,今周刊,1148,4
628210660663641,自由時報地產天下,自由時報地產天下,1133,1
107967864993250,SOGA STOP！,財團法人隆中向上教育基金會,1062,5
335544036485779,經濟部,經濟部,1040,1
652438848137404,連勝文,連勝文,1032,1
1537741526464370,桃園市議長邱奕勝,桃園市議長邱奕勝,1006,4
1680942122167263,Schneider Electric,These ads ran without a disclaimer,1005,1
112272141484784,游智彬：桃園阿彬哥,游智彬：桃園阿彬哥,999,1
111149858295913,商毓芳 生活即政治,商毓芳 生活即政治,952,5
598035204215439,全球青年趨勢論壇 Global Youth Trends Forum,These ads ran without a disclaimer,935,2
1587628301470657,林沛祥,林沛祥,881,2
235679595900,民視新聞,民視新聞,801,4
727855827262810,林家興 Alfred Lin,林家興 Alfred Lin,801,1
109667631857554,WE MAY Beauty Clinic 葳采輕醫美診所,These ads ran without a disclaimer,799,1
129452013855801,RITE,RITE,792,4
436202956432960,Technews 科技新報,Technews 科技新報,773,2
102943834507641,立法委員 陳椒華,時代力量立委陳椒華,767,2
107087617853581,李勝峯-理性鋒爆,/thethinkerlee,741,8
139828526040351,OH!Study 教育中心,These ads ran without a disclaimer,738,1
155906881874882,涂權吉,涂權吉,738,1
286487218798,遠見雜誌,遠見雜誌,718,1
1407916306098645,國際青年商會 中華民國總會,國際青年商會 中華民國總會,711,9
276861822357066,高金素梅(吉娃斯．阿麗),高金素梅(吉娃斯．阿麗),682,3
1847777185521418,放言 Fount Media,放言科技傳媒股份有限公司,681,9
791870507594526,利樂創新界,利樂創新界,654,10
189061482332,張嘉郡,張嘉郡,647,1
103919981024103,陳以信,陳以信,644,5
891084220962935,時代力量 New Power Party,時代力量 New Power Party,627,1
2142074882525226,張智倫,張智倫,618,1
104624290080479,張育美,張育美,617,2
113578821709899,陳以信‧未來製作所,陳以信‧未來製作所,617,2
191690867518507,江啟臣,江啟臣,614,2
1787630811500182,臺中市政府交通局,臺中市政府交通局,609,1
113115841660729,廖偉翔,廖偉翔,602,1
524174577607220,U12世界盃少棒賽,U12世界盃少棒賽,560,1
693727081042993,茂鴻電力,茂鴻電力,545,4
277223962685223,Nespresso.TWN,These ads ran without a disclaimer,544,1
105692292105892,黃士修,黃士修,531,3
997683843637673,蔡培慧 慧做事真實在,蔡培慧 慧做事真實在,530,1
239512030682497,第一手星聞,民視新聞,525,2
449156429152075,麻吉理財顧問公司,麻吉理財顧問公司,516,1
748193915263885,羅廷瑋,羅廷瑋,514,5
350951704972904,大都會文化．大旗出版社,These ads ran without a disclaimer,488,1
103690828278110,CTwant周刊王,CTwant周刊王,488,5
119966172731701,智慧臺灣普拉思－2030 的願景,智慧臺灣普拉思－2030 的願景,470,1
180516279238465,桃園市立美術館 Taoyuan Museum of Fine Arts,桃園市立美術館 Taoyuan Museum of Fine Arts,459,6
109814748518039,魚老鐵烤魚（屏東勝利星村概念店）,These ads ran without a disclaimer,444,1
476650302504813,狄驤的資本主義求生筆記,These ads ran without a disclaimer,444,1
170671044596,天主教善牧基金會,天主教善牧基金會,441,7
679518422104905,民視全球新聞,民視新聞,416,3
226660410787355,民視體育新聞,民視新聞,416,2
108696572024879,民視佮你講（Bîn-sī kah lí kóng）,民視新聞,410,4
100567776430298,何皓元 律師-前檢察官,何皓元,403,6
282131515802876,新北民政保平安,采威國際資訊股份有限公司,398,5
170290829685289,家樂福Carrefour,These ads ran without a disclaimer,395,1
481065478629613,The News Lens 關鍵評論網,The News Lens 關鍵評論網,368,2
362947561186301,何禮臺-新城鄉公所,何禮臺-新城鄉公所,361,2
1549881451947136,林筱淇,林筱淇,352,3
101379699115840,異軍Game Show,These ads ran without a disclaimer,344,3
114162341566543,澳居AULIve 房產置業,Aulive Realty Co. ltd.,331,1
1621835121361449,陳超明-阿明哥粉絲團,陳超明-阿明哥粉絲團,330,2
195890640463420,台灣永續能源研究基金會 Taiwan Institute for Sustainable Energy (TAISE),財團法人台灣永續能源研究基金會,329,4
1283248558476115,長榮當舖-汽機車借款,These ads ran without a disclaimer,321,1
224048024739982,段樹文,段樹文,316,9
158723167479444,再生能源資訊網,再生能源資訊網,314,1
104416615980564,于美人萬中選一,于美人萬中選一,313,1
105763467865696,台灣資訊環境研究中心 IORG,台灣資訊環境研究中心 IORG,310,1
120869137965597,SEMI 國際半導體產業協會,SEMI 國際半導體產業協會,309,3
124607270893138,三民補習班（三民輔考）,These ads ran without a disclaimer,302,1
101339282878727,Mbwxdeal shop,These ads ran without a disclaimer,283,1
162701220453187,新北市議員 陳永福,新北市議員 陳永福,276,1
108823940863270,下架林靜儀aka陳柏惟2.0 守護台中,下架林靜儀aka陳柏惟2.0 守護台中,273,2
213646928757562,梁為超,梁為超,269,2
192165170847259,李眉蓁,李眉蓁,261,1
376687563131189,謝衣鳯,謝衣鳯,259,3
157825744293951,The Garden of Hope Foundation- International Affairs 勵馨基金會國際事務,The Garden of Hope Foundation- International Affairs 勵馨基金會國際事務,253,1
739049559498402,元氣網,udn.com,248,1
616773638384004,米菲多媒體,米菲多媒體,247,5
1494980514073617,故事 StoryStudio,故事：寫給所有人的歷史,236,1
1573873889493647,賴士葆,賴士葆,228,1
587400394604351,醫療財團法人南迴基金會,醫療財團法人南迴基金會,220,1
1606596916218497,桃園市議員吳嘉和,桃園市議員吳嘉和,218,1
103032645529885,菱傳媒,菱傳媒,207,1
114159468223784,張建焜-齊心出發 照亮青商,張建焜-齊心出發 照亮青商,207,2
622028857838106,吳琪銘,吳琪銘,206,1
325269090863652,郭國文,郭國文,204,1
548843905255175,中衛產業行腳,中衛發展中心,188,1
104367229217354,德億泱泱,These ads ran without a disclaimer,186,2
283023849262,台灣同志諮詢熱線協會,台灣同志諮詢熱線協會,180,1
108465872157182,亞細亞精準數據,亞細亞精準數據,175,1
115720848228498,工程師看政治2,工程師看政治2,166,3
101297205721630,邱若華,邱若華,166,1
195094157238158,好立委 楊瓊瓔,好立委 楊瓊瓔,164,1
201785650801,亞洲大學(Asia University Taiwan),亞洲大學,164,1
148513668543221,地球公民基金會,地球公民基金會,162,2
259512084446867,洪孟楷,洪孟楷,149,1
1398002093793689,BNI 高屏區,BNI 高屏區,147,1
119282744754924,台灣人權促進會 Taiwan Association for Human Rights,台灣人權促進會 Taiwan Association for Human Rights,145,1
284109183432234,Oday自助洗衣佳里店,These ads ran without a disclaimer,144,1
107544104719529,FinGuider 美股資訊網,FinGuider 美股資訊網,141,2
111695394938904,桃園市議員 陳韋曄,桃園市議員 陳韋曄,132,2
121077504583917,廖廷娟,These ads ran without a disclaimer,132,1
182051388480660,客家委員會 Hakka Affairs Council,客家委員會 Hakka Affairs Council,130,2
107683269025380,北斗鎮長參選人-江熊一楓,北斗鎮長參選人-江熊一楓,128,2
101650542616972,Ecotopia 和田生活,These ads ran without a disclaimer,115,1
101576862144790,工程師看政治,工程師看政治,114,2
171271809554883,ViewFinder,ViewFinder,113,1
647774598986133,深聽嘉義-黃思婷議員,深聽嘉義-黃思婷議員,113,1
555779134608660,莊貽量,莊貽量,109,1
318694362061826,Candy 老糖,These ads ran without a disclaimer,107,1
131795423172,徐欣瑩,徐欣瑩,107,2
296230510715447,水魔素｜寵物除臭＆環境抑菌首選品牌,These ads ran without a disclaimer,107,2
110053813687345,台灣泓錩 專利高效能 汽車冷氣管路清洗機,These ads ran without a disclaimer,107,1
105229401587752,林延鳳,林延鳳,106,1
105762181610051,好日子｜各廠牌傢俱代客組裝/代客運送服務｜高雄台南屏東到府服務,These ads ran without a disclaimer,106,1
1501887220103594,台灣女人連線．台灣女人健康網,台灣女人連線．台灣女人健康網,105,1
1539555259465968,陳賢蔚,陳賢蔚,104,1
378478695837780,李艷秋的新聞夜總會,李艷秋的新聞夜總會,103,1
109957758121761,PinMed-24/7預約你的看診醫師,PinMed-24/7預約你的看診醫師,101,1
972132016144408,施佩妤《十年有妤．感恩有您》,施佩妤《十年有妤．感恩有您》,≤100,1
1645501069043806,科科性別,國立高雄師範大學,≤100,1
115255733188288,李伯利-台南市議員候選人,李伯利-台南市議員候選人,≤100,1
1694905950773232,桃園市國樂團,These ads ran without a disclaimer,≤100,1
1600694340206781,桃園市非營利組織發展中心,桃園市非營利組織發展中心,≤100,6
1559815210701221,新台灣和平基金會,財團法人新台灣和平基金會,≤100,1
