Location name,Amount spent (EUR)
Burgenland,150
Carinthia,608
Lower Austria,3210
Salzburg,393
Styria,928
Tyrol,391
Unknown,≤100
Upper Austria,1074
Vienna,1482
Vorarlberg,201
