Page ID,Page name,Disclaimer,Amount spent (DKK),Number of ads in Library
12860228293,Politiken,Politiken,13786,17
116227401722605,Dansk Flygtningehjælp,Dansk Flygtningehjælp,6006,33
59143726810,Psykiatrifonden,Psykiatrifonden,5595,8
599763040213164,Radius Elnet,Radius Elnet,4576,1
65929129383,Røde Kors,Røde Kors,4321,26
5624899398,Mellemfolkeligt Samvirke,Mellemfolkeligt Samvirke,2994,28
276770505228,Folkekirkens Nødhjælp,Folkekirkens Nødhjælp,2862,7
12787473132,Berlingske,Berlingske,2647,28
748887235210811,Obton Forvaltning A/S,Obton A/S,2553,14
112229035481469,HK Danmark,HK Danmark,2133,2
105511328705392,HØRT,Børns Vilkår,1851,4
101875098313543,Andel,Andel,1830,19
261599053881378,Fagbevægelsens Hovedorganisation,Fagbevægelsens Hovedorganisation,1812,5
155596147784577,WWF Verdensnaturfonden,WWF Verdensnaturfonden,1757,29
132344416862423,FOA,FOA,1531,2
153151900930,Ungdommens Røde Kors,Ungdommens Røde Kors,1478,2
106468772046278,Project Greensand,Project Greensand,1378,11
109012749124622,3F - Gør dig stærkere.,3F - Danmarks Stærkeste Fagforening,1293,4
55365680705,Greenpeace Danmark,Greenpeace Danmark,1227,27
38507331439,Danmarks Naturfredningsforening,Danmarks Naturfredningsforening,1198,8
304554445813,Videncentret Bolius,Videncentret Bolius,1160,13
126543540781090,Ældre Sagen,Ældre Sagen,1147,22
867877683280051,Weekendavisen,Weekendavisen,1133,32
250994288337708,Sex og Samfund,Sex og Samfund,1122,8
412665418794113,Claus Jensen,Dansk Metal,978,2
133707013355759,Danner,Danner,965,1
547601668763372,Lizette Risgaard,Fagbevægelsens Hovedorganisation,820,1
146956228206,Red Barnet Ungdom,Red Barnet Ungdom,813,23
182121298931589,Odense Kommune,Odense Kommune,808,3
246977185497434,Plastic Change,Plastic Change,799,13
202627126417910,TAXA 4x35,Sammenslutningen Taxa 4x35,797,10
102154048301476,Lederstof.dk,Lederne,793,27
276145368333,Bedre Psykiatri - Landsforeningen for pårørende,Bedre Psykiatri - Landsforeningen for pårørende,784,14
267019152979,"DPU, Aarhus Universitet",Carsten Henriksen,771,3
107411260903386,Emyze. All in for less.,These ads ran without a disclaimer,755,6
200709746630443,Dyrenes Beskyttelse,Dyrenes Beskyttelse,755,1
633648073469576,Folketingets EU-Oplysning,Folketingets EU-Oplysning,726,1
130388840342741,Danske Bank,Danske Bank,724,4
144098125661833,Nordea Invest,Nordea Invest,699,5
350495955072656,Klimabevægelsen i Danmark,Klimabevægelsen i Danmark,656,4
1724068710936501,Anja C Jensen,HK Danmark,614,6
437410226312057,Københavns Kommune,Københavns Kommune,581,7
2047554945456852,Climaider,Climaider,510,3
110560691837684,SolCompagniet,SolCompagniet,456,1
36664432940,Amnesty International Danmark,Amnesty Danmark,453,18
314676938743,DM din akademiske fagforening,DM,452,21
427213910721659,Dansk Blindesamfund,Dansk Blindesamfund,451,5
287306323369,Børnecancerfonden,Børnecancerfonden,423,2
102031171445921,Grønne Nabofællesskaber,Grønne Nabofællesskaber,397,34
334571029981175,DM og MA studerende,DM,394,4
304554445813,Videncentret Bolius,Bolius,387,3
166984636671085,Dansk Metal,Dansk Metal,383,2
1426135944281935,Jytte Rabæk Schmidt - Norlys repræsentantskabsvalg,Jytte Rabæk Schmidt - Norlys repræsentantskabsvalg,310,1
2319925761607995,Radio4,RADIO FM4 A/S,305,18
852608988134698,Tikko,Tikko,282,1
1704424023182897,Politiken Historie,Politiken Historie,255,12
646735655435113,Bevar en stærk TrygFond,Tobias Bornakke Jørgensen,251,2
102374815695721,Nordic Talks,Nordic Council of Ministers,237,1
1550050698545795,Artpusher,Artpusher,235,9
110953988146557,Mads Samsing,HK Danmark,225,3
458650074898193,Indblik.dk,Indblik.dk,222,4
246097715413231,Alkohol & Samfund,Alkohol & Samfund,221,10
336333896418452,Assens Kommune,Assens Kommune,217,4
127374293943963,HK HANDEL,HK Handel,188,2
101248435485457,Frihedsbrevet,Mediehuset Friheden,176,1
294264660289,DGI Storkøbenhavn,DGI Storkøbenhavn,175,3
390925417751473,Erling Bonnesen,Erling Bonnesen,163,2
363339517015011,Aabenraa Kommune,Aabenraa Kommune,163,1
366165650071333,Enhedslisten Køge,Rolskov Niels,158,1
109832114803166,Videnskabsår22,Videnskabsår22 c/o Videnskabernes Selskab,149,6
67571270393,Red Barnet,Red Barnet,146,3
299880716702992,KIU - Patientforeningen Kræft i underlivet,KIU - Patientforeningen Kræft i underlivet,145,1
125934997444897,SuperBrugsen,Coop,139,1
239624940212,HK Kommunal,HK Kommunal,126,1
137990456269928,Ole Jakobsen - den utraditionelle,Ole Jakobsen,126,2
217135424459,Karen Blixen Museum,Karen Blixen Museum,117,3
274801571048099,Phillip Westh Weirup,Phillip Bruun Weirup,116,1
940501086068082,Griseproduktion,Søs Pedersen,116,1
108712950993575,MIGHTY MONDAY,These ads ran without a disclaimer,115,1
1450750935146684,Asger Christensen i EU,Christensen Asger Bank Møller,111,1
181330585392156,Skattestyrelsen,Skattestyrelsen,109,1
401370929898727,velas,These ads ran without a disclaimer,109,1
113158773469624,Pernille Vermund,Nye Borgerlige,107,4
1405355586351630,Carlsbergfondet,Carlsbergfondet,105,2
186645960378,Danwatch,Danwatch,103,1
1522666927799763,BCG in Denmark,These ads ran without a disclaimer,101,8
384003985972,Greentel,Greentel,101,4
494902077334290,Tuborgfondet,Tuborgfondet,≤100,6
72672361910,Børns Vilkår,Børns Vilkår,≤100,8
517462625009133,Folketinget,Folketinget,≤100,2
1037138983037629,Hjem til Alle alliancen,Hjem til Alle,≤100,1
341299649231023,Zetland,Zetland,≤100,3
