Page ID,Page name,Disclaimer,Amount spent (RON),Number of ads in Library
990747367737692,Cătălin Drulă,Uniunea Salvați România,12710,17
275621429636078,Fără Penali în Funcții Publice,Fără Penali în Funcții Publice,6950,3
291177524360702,Partidul Social Democrat,Partidul Social Democrat,3857,20
686190454826244,Declic,Declic,2739,63
181375448581167,Partidul Naţional Liberal,Partidul Național Liberal,1864,3
1058116737612843,USR,Uniunea Salvați România,801,1
1395939193764858,Marcel Ciolacu,Partidul Social Democrat,801,20
321890494859228,Vlad Gheorghe,Vlad Gheorghe,749,11
163943696987223,Ziarul Puterea,Ziarul Puterea,533,28
114319753592403,AFACERI.news,Trend Communication,427,9
149371012371397,Newsweek Romania,Newsweek Romania,426,6
108295090637741,ASAP România,Fundatia The Institute,396,5
178362315106,European Parliament,European Parliament,366,4
1156150484398630,MozaiQ,MozaiQ,292,2
630809920303095,Erasmus+,These ads ran without a disclaimer,273,1
146599018696771,NATO,NATO,273,1
557284874779877,Mihai Coteț,Mihai Cotet,272,3
333606539787,UNICEF Romania,UNICEF Romania,266,2
107029625474765,Nicușor Halici,PSD Vrancea,262,2
1653699758248627,Ion ȘTEFAN,Ion ȘTEFAN,254,2
278117815576023,EU Justice and Consumers,EU Justice and Consumers,229,14
876529995741782,Universitatea „Ovidius” din Constanța,Universitatea „Ovidius” din Constanța,227,34
104369154745548,Diana Stoica,Diana Stoica,222,3
116657837994402,Partidul Câmpina Curată,Partidul Câmpina Curată,202,24
248982342234388,Booklet Educational,These ads ran without a disclaimer,200,3
102743169253473,Reciclăm în România,Reciclăm în România,199,31
1780528075550888,USR Vrancea,Uniunea Salvați România - USR,198,1
731035500293728,Siegfried Muresan,Siegfried Muresan,195,1
697451833786949,Mihai Polițeanu,Mihai Polițeanu,192,3
104484254797326,Laura Vicol,Deputat Laura Vicol,189,2
104214448943442,Adrian Niță,Adrian Niță,174,1
100819095420980,Daniel Palaghianu,USR Bihor,157,1
103971266033940,Mihai Enache,Mihai Enache,156,6
105478525821976,Gheorghe Cârciu,Partidul Social Democrat,146,1
260365460647855,Mircea Geoana,Mircea Geoana,146,18
201835610228573,PNL Câmpulung,PNL Arges,141,2
1723480164579572,USR Brașov,USR Brașov,128,2
220579784732993,Daniel Buda,Daniel Buda,126,4
1559885467641191,Râul Alb,Râul Alb,125,7
360828814115641,Asociatia Slujire Crestina,Asociatia Slujire Crestina,119,1
189728367297,WWF Romania,WWF Romania,117,1
110583568433497,Partidul Umanist Social Liberal PUSL Filiala Galați,Digital Fairy Studio SRL,116,6
