Page ID,Page name,Disclaimer,Amount spent (TRY),Number of ads in Library
100431406701471,Internethaber,Internethaber,5716,1
562429187164086,Hilmi Türkmen,Üsküdar Belediyesi,5572,4
158829607558395,Milliyetçi Hareket Partisi (MHP),Milliyetçi Hareket Partisi (MHP),4623,12
183754020921,Saadet Partisi,Saadet Partisi,4124,12
1532389387082678,Sarıçam Belediyesi,BİLAL ULUDAĞ,1653,1
102911415086731,Ömer Yazıcıoğlu,Ömer Yazıcıoğlu,1465,1
678793932148150,Muammer Keskin,Şişli Belediyesi,1433,2
111162852275902,Uluslararası Af Örgütü Türkiye Şubesi,Uluslararası Af Örgütü Türkiye Şubesi,945,8
64625878491,Eyüpsultan Belediyesi,Eyüpsultan Belediyesi,754,1
2701328356551452,Kürşat Engin Özcan,Kürşat Engin Özcan,535,3
108252655310283,Ahmet ÇELEBİ - İYİ Parti İstanbul 1.Bölge Milletvekili Aday Adayı,Ahmet ÇELEBİ - İYİ Parti İstanbul 1.Bölge Milletvekili Aday Adayı,533,1
144295649058307,Ekrem İmamoğlu,Ekrem İmamoğlu,528,14
107826985478243,Yakup Türkal,Yavuz Türkmen,513,3
548110422000199,Şehirli Ozan,These ads ran without a disclaimer,502,1
129348497218806,Afyonkarahisar Belediyesi,Afyonkarahisar Belediyesi,320,3
109946364005345,KuyumHaber,Şamil Öncül,301,2
459314071262613,Zeynettin Aydın,Zeynettin Aydın,292,4
158077404753235,Çanakkale Zafer TV,Zafer Durmaz,272,6
174773480020145,Ömer Bağcı,Ömer Bağcı,271,3
233773567165225,Murat TURNA,Murat TURNA,271,2
100516989042507,Balıkesir Posta TV,Ahmet Namlı,257,3
104077215289246,Tart basket,These ads ran without a disclaimer,256,1
1921374511491494,Muhammet Gökhan Kilit Sayfası,Muhammed Gokhan Kilit,225,1
1481865401841739,Müge Yıldız Topak,Muge Yildiz Toprak,214,5
2064731740417261,Seyyid Bilal Kabdan,Seyyid Bilal Kabdan,209,4
106433519384639,Haber7,Haber7,208,2
100665102848993,Gün Gün Kurtuluş,İlker  Tanrıverdi,206,2
106816978993086,veysiesenn,These ads ran without a disclaimer,200,1
842962915908391,Seçim Oyunu,These ads ran without a disclaimer,193,15
101304435646725,Элитная недвижимость в Москве,These ads ran without a disclaimer,192,3
1493744950841097,Kınık Belediyesi,Sadik Dogruer,190,3
190217144502606,Av. Sinan Tekin,Sinan Tekin,184,5
130456876990360,European Youth,These ads ran without a disclaimer,175,1
1620080691588973,Serkan SARI,Serkan Sarı,174,2
104143732237595,Sürekli Haber,Sürekli Haber,170,6
1389428918022204,Kanal 5 Türkiye,Kanal 5 Televizyon Radyo ve Yayıncılık A.Ş.,168,1
106789305232883,وكالة الشرق الأوسط الإخبارية,وكالة الشرق الأوسط الإخبارية,165,17
103677665242613,Erzurum Ajans www.erzurumajans.com,Erzurum Ajans www.erzurumajans.com,153,2
100299875110384,samsunsehirgazetesi.com,samsunşehirgazetesi.com,148,1
103364071239790,Kırşehir Kısa Haber,Kırşehir Kısa Haber,143,1
225191551573689,Okşan Ulusoy Efe,Okşan Ulusoy Efe,139,1
1414574845504535,Mimar İbrahim Demir chp adana Milletvekili adayı,Mimar İbrahim Demir chp adana Milletvekili adayı,138,4
212145345624732,Koray ÖNSEL,Koray ÖNSEL,134,2
117072884599893,Kadir Kodak,Kadir Kodak,133,3
523571187690868,Dr. Haluk Bozdoğan,Haluk Bozdogan,132,1
114529564873458,Vildan Polat,Vildan Polat,131,2
