Page ID,Page name,Disclaimer,Amount spent (INR),Number of ads in Library
115518501869633,Axis Bank,Axis Bank,282818,6
122113970879506,Nahi Sahega Rajasthan - नहीं सहेगा राजस्थान,Bharatiya Janata Party,131860,115
117766321322298,MP ke Mann Mein Modi,mpkemannmeinmodi.com,120700,100
105311899249332,CorruptionNath - करप्शननाथ,corruptionnath.com,82442,132
109545244848137,Crafto,Kutumb App,47585,24
101450529671208,Saalu Dora Selavu Dora,selavudora.com,45216,125
109937650579639,discovery+,discovery+,40865,24
11309713071,Gates Foundation,These ads ran without a disclaimer,32429,1
105515435289387,Kaka Abhi Zinda Hai,Kaka Abhi Zinda Hai,29463,15
278423842321236,BJP Rajasthan,Bharatiya Janata Party (BJP),25893,49
245708465537707,Bhupesh Baghel,Bhupesh Baghel,25627,3
797927846899300,Flag Foundation of India,Flag Foundation of India,22247,30
132689140088396,smilefoundation,smilefoundation,20976,36
121439954563203,Bharatiya Janata Party (BJP),Bharatiya Janata Party (BJP),19327,6
544920495569144,CP Joshi,CP Joshi,19119,18
1293402667423924,Bhupesh Hai To Bharosa Hai,Bhupesh Hai To Bharosa Hai,12824,6
103036987747307,Congress Sarkar Bharosa Barkarar,Congress Sarkar Bharosa Barkarar,11895,6
168844210526885,भाजपा किसान मोर्चा,Bharatiya Janata Party,11527,41
1434753153489234,"DIPR, Department of Information & Public Relations, Rajasthan",DIPR,11359,4
105227744394264,Sadhana News U.P,Sadhana News U.P,10751,7
270666596375251,Jhatkaa.org,Jhatkaa.org,9713,25
119377624446965,Gully Politics,Gully Politics,9696,24
479998865355592,Aditya Birla Group,Aditya Birla Group,9661,7
201603136706772,DPR Chhattisgarh,IVS Corporation,9435,5
118554107945158,"Badlenge Sarkar, Badlenge Bihar",badlengesarkarbadlengebihar.com,9411,27
402723946481290,Indian National Congress - Chhattisgarh,Indian National Congress - Chhattisgarh,9310,3
201603136706772,DPR Chhattisgarh,SHREERAM ADVERTISING AND MARKETING,8914,2
123405501008524,Mercedes-Benz India,Mercedes-Benz India,8850,5
108492911417034,Satyam Srirangam - INC,Satyam Srirangam - INC,8624,17
574079826086251,Phir Ek Baar Modi Sarkar,phirekbaarmodisarkar.com,8439,28
103782051383159,School of Politics,School of Politics,8379,30
805526169610318,Shubhashray Housing India,shubhashray housing india,8267,10
114233898263244,Indian Compass Videos,theindiancompass.com,7626,107
112058781694921,Fiigs India,Lebhaari,7075,15
160271429148070,Vikram Goud,Vikram Goud,6901,4
100214898257722,Bhak Budbak - भक बुड़बक,Bhak Budbak - भक बुड़बक,6740,76
101923919655502,I Support UCC,Sigma Heroes Enterprises,6291,5
1401117106783618,Bjp Chhattisgarh,Bharatiya Janata Party,5939,44
1464414077034071,BJP ST Morcha,Bharatiya Janata Party,5872,36
528307847248802,Indian National Congress -  Madhya Pradesh,Indian National Congress -  Madhya Pradesh,5674,34
21169267101,Give,Give,5653,12
1947296068903392,Vinay Saxena,Vinay Saxena,5254,8
110402195457221,देवभूमि के धामी,Devbhoomi Ke Dhami,5218,1
192521040920017,Dr. Khetaram Kumawat,Dr. Khetaram Kumawat,5182,2
347337386104390,Ramachandra Yadav,Ramachandra Yadav,5093,4
127418046946464,Poster Nation,Poster Nation,5058,20
105856108971005,Shiv Rajya,Shiv Rajya,5031,25
108080828884036,Gehlot Phir Se,DesignBoxed,5021,1
104357142124794,Way2News Tamil Nadu,These ads ran without a disclaimer,4882,3
330760810293224,HelpAge India,HelpAge India,4876,32
174283119250672,Bal Raksha Bharat,Bal Raksha Bharat,4836,8
30290552843,Greenpeace India,Greenpeace India Society,4795,9
107594063255738,Ankur Warikoo,These ads ran without a disclaimer,4736,17
107414168269023,Telangana Atma Gouravam,Telangana Atma Gouravam,4683,26
107721289005515,धामी का विकल्प रहित संकल्प,धामी का विकल्प रहित संकल्प,4673,2
102973272373231,Madhya Pradesh CM Report Card,Madhya Pradesh CM Report Card,4642,13
165714096933078,Piyush Goyal,Piyush Goyal,4163,2
615865985165198,Devineni Avinash,Devineni Avinash,4117,7
524774741256391,Kailash Raj Saini,Kailash Raj Saini,4116,6
105040639000304,Political Junction India,Political Junction India,4084,7
520589794984505,Ved Prakash Sharma,Ved Prakash Sharma,4074,32
746568209028564,Dr. Basu Eye Hospital,Dr. Basu Eye Hospital,3975,4
648392601873373,Ashok Chandna,Ashok Chandna,3926,7
105815225595031,मोदी साथे राजस्थान,मोदी साथे राजस्थान,3909,7
183824978467083,Rao Inderjit Singh,Rao Inderjit Singh,3900,3
897056127025640,InKhabar,InKhabar,3875,7
104671205675253,Patrika Foundation,Patrika Foundation,3816,20
107349862428436,WOW Women Awards 2023,Vyanka india,3764,8
132689140088396,smilefoundation,Smile Foundation,3759,7
109868628369174,कांग्रेस मुक्त मध्य प्रदेश,कांग्रेस मुक्त मध्य प्रदेश,3640,13
315939825251963,Vidya Sagar Karnati,Vidya Sagar Karnati,3612,1
128167023599882,Saran Vaddevalli,Saran Vaddevalli,3474,4
703726259672921,BJP Telangana,Bharatiya Janata Party (BJP),3470,39
131008353232245,महाराष्ट्राचा विश्वास - एकनाथ,Shinde Sahab Fans,3445,6
404746486258732,Project Nanhi Kali,Project Nanhi Kali,3328,6
113514351810316,सनातनी धामी,Brand Recourse Technologies,3155,1
537021156329658,Sukhbir Singh Jaunapuria,Sukhbir Singh Jaunapuria,3133,1
118837474478228,Northeast With NaMo,Northeast With NaMo,3107,76
1433526693616228,Himachali Rishta - हिमाचली रिश्ता डॉट कॉम,Himachali Rishta - हिमाचली रिश्ता डॉट कॉम,3041,2
1782034001874702,मोहन वनखंडे -Mohan Vankhande,मोहन वनखंडे -Mohan Vankhande,3026,1
108651838935342,P L Raja Mandhwani,Digitix Media,3025,9
105394228800785,Ganta Narahari,Digital Dhaba,2982,4
1987488401557504,Mahathugbandhan - महाठगबंधन,Mahathugbandhan - महाठगबंधन,2956,18
421179061356837,Eknath Shinde - एकनाथ संभाजी शिंदे,Eknath Shinde - एकनाथ संभाजी शिंदे,2952,4
100341472149543,Naveen Goyal,Naveen Goyal,2947,12
101781849557465,Mahaveer Katariya,Mahaveer Katariya,2938,7
1978240835728263,Virendra Sharma Hawamahal,Virendra Sharma Hawamahal,2933,13
105927732073049,Pandiri Nagireddy,Pandiri Nagireddy,2915,2
106929185529603,Vishnu Kumar Meena,Vishnu Kumar Meena,2903,16
384000501947350,Devendra Yadav,Think First,2900,3
403923250035397,Murli Ram Gurjar,Murli Ram Gurjar,2820,4
115738097780657,लाडके मुख्यमंत्री- एकनाथ शिंदे,लाडके मुख्यमंत्री- एकनाथ शिंदे,2801,4
239720143296109,BJP OBC Morcha,Bharatiya Janata Party,2778,28
1557361624498223,Sunny Nimhan,Sunny Nimhan,2754,8
457851894657063,BYOH Rishta - Uttarakhand Matrimonial Service  ब्योह रिश्ता,PSL SOLUTIONS,2642,4
111986121488075,"भव्य प्रदेश, मध्य प्रदेश","भव्य प्रदेश, मध्य प्रदेश",2639,9
1108242266050014,Mohan Lal,Mohan Lal,2628,15
106360817568437,Daulat Singh Faujdar Nadbai,Daulat Singh Faujdar Nadbai,2555,15
104052753400618,Union Bank of India,Goldmine Advertising Limited,2548,6
111794268600402,ग्वालियर की गूंज,ग्वालियर की गूंज,2524,8
221256415973730,Ankuram IVF,Ankuram IVF,2490,6
239465686127772,Jakkidi Prabhakar Reddy,Dominate Digital World,2483,3
108031222313207,इंदौरी भिया,इंदौरी भिया,2445,9
544607612271308,Surjeet Chaddha,Surjeet Chaddha,2431,8
106415615400636,Dr Kadiyala Venkateswara Rao,Dr Kadiyala Venkateswara Rao,2414,5
2061105950771415,Civis,Civis,2400,6
1785302198354679,Dr. Somendra Tomar,Dr. Somendra Tomar,2375,15
111812031931431,Jan Samman Jai Rajasthan,Jan Samman Jai Rajasthan,2305,1
109830814975379,Raghu Parmar,Digitix Media,2298,1
167118396824153,Akshay Kanti Bam,Akshay Kanti Bam,2253,5
1614689125343644,SILAII,SILAII,2234,7
102715296085726,Neta Ji,Awesomebyte,2173,3
271925582604,Citizens For Justice and Peace,Citizens for Justice and Peace,2167,8
104915615361658,Hamar Bhupesh Kakka - हमर भूपेश कका,Think First,2166,8
108992338707380,Ankur Warikoo Courses,These ads ran without a disclaimer,2150,14
348786758473663,Ashok Singh,PARAOJHI SOLUTION LLP,2141,1
1428546280755523,Sulbha Sanjay Khodke,Sulbha Sanjay Khodke,2138,1
354030135671470,Palamuru Vishnuvardhan Reddy,Palamuru Vishnuvardhan Reddy,2132,5
107641038768883,Kartavyam Nasha Mukti Kendra,Kartavyam Nasha Mukti Kendra,2117,4
