Page ID,Page name,Disclaimer,Amount spent (ZAR),Number of ads in Library
187645864452,Vryheidsfront Plus / Freedom Front Plus,Vryheidsfront Plus / Freedom Front Plus,12766,8
740116816003959,Western Cape Government,Western Cape Government,1270,2
136956534616,Times LIVE,TimesLIVE,1128,21
102765088210163,Action SA,ActionSA,995,14
114506216924214,Centre For Risk Analysis,Centre For Risk Analysis,826,18
133307190069756,Amnesty International South Africa,Amnesty International South Africa,741,3
6011868110,Democratic Alliance,Democratic Alliance,558,1
106172744063430,The Daily Friend,The Daily Friend,436,15
107169379305548,TLU SA,TLU SA,284,6
119736861394881,Financial Mail,BusinessLIVE,266,34
581475018952196,Good,GOOD Political Party,244,3
1742410059361710,AwakeMzansi,Awake Mzansi,221,1
597918073626793,Democratic Alliance Free State,Democratic Alliance Free State,205,3
105758608971668,Free Speech Union South Africa,Free Speech Union South Africa,180,6
109374997915302,Mayor Geordin Hill-Lewis,Mayor Geordin Hill-Lewis,151,1
147301545821830,Vryheidsfront Plus Wes-Kaap / Freedom Front Plus Western Cape,Vryheidsfront Plus / Freedom Front Plus,142,1
2145594122138312,Action Society,Action Society,127,3
165246196904704,Sakeliga,Sakeliga,116,1
181204251979581,NEASA,National Employers' Association of South Africa,108,2
102516258668317,Siza Water,Fahim N Farzanah Dawood,103,2
103278761413963,Empowering SA,Empowering SA,102,2
817419378298114,Herman Mashaba,ActionSA,≤100,1
110396351742144,DA Tshwane Far East Constituency,Democratic Alliance Gauteng North,≤100,2
123971017684407,HeraldLIVE - Nelson Mandela Bay,HeraldLIVE,≤100,5
794336640617861,Cyril Ramaphosa Foundation,Cyril Ramaphosa Foundation,≤100,5
106365011109894,WoMin African Alliance,WoMin African Alliance,≤100,1
134187920103120,Dr. J. Reid (Neurologist),Johan Reid,≤100,1
100264376287543,Ward 105 Tshwane - Lida Erasmus,These ads ran without a disclaimer,≤100,1
109136451414156,Educate Don't Indoctrinate,Educate Don't Indocrinate,≤100,4
101051196020136,Democratic Alliance Durbanville / Blaauwberg 2 Constituency,Democratic Alliance,≤100,1
104015742220554,Mimic,These ads ran without a disclaimer,≤100,1
141100792595323,Community Chest Durban,Gordon Mc Donald,≤100,1
100264376287543,Ward 105 Tshwane - Lida Erasmus,Democratic Alliance Gauteng North,≤100,2
744318359371385,Pristine Earth Collective,Pristine Earth Collective,≤100,2
1039675682714205,스브스뉴스,These ads ran without a disclaimer,≤100,1
107280770707238,TextSticker,These ads ran without a disclaimer,≤100,1
685161778223108,Sarah Lee - Entertainer,These ads ran without a disclaimer,≤100,1
63044235866,UN Climate Change,UN Climate Change with Facebook Ad Credits,≤100,2
285530825204,Klitschko,These ads ran without a disclaimer,≤100,1
101025199482417,Kesha Keelightful Washington,These ads ran without a disclaimer,≤100,1
1591433164421320,Beco,These ads ran without a disclaimer,≤100,1
110818941452003,Morehackz Stories,These ads ran without a disclaimer,≤100,1
110901495091012,Crtve Development,These ads ran without a disclaimer,≤100,1
106902465593462,margarean.anna,These ads ran without a disclaimer,≤100,1
