Location name,Amount spent (USD)
Analamanga,≤100
Atsinanana,≤100
Boeny,≤100
Bongolava,≤100
Diana Region,≤100
Haute Matsiatra,≤100
Menabe,≤100
Sava Region,≤100
Sofia Region,≤100
Vakinankaratra,≤100
Vatovavy-Fitovinany,≤100
