Page ID,Page name,Disclaimer,Amount spent (PKR),Number of ads in Library
108032181861181,SUNO TV,SUNO TV,16171,8
171980796153771,Siraj ul Haq,Siraj ul Haq,13162,9
467252070142548,Ch Mustansar Ali Gondal,Ch Mustansar Ali Gondal,6275,4
126907741362375,Tehreek Druood MAHAL تحریک درودمحل آفیشل پیچ,These ads ran without a disclaimer,5086,1
101007071249939,Ansir Mehmood Sandhu,Ansir Mehmood Sandhu,5027,4
200480966638039,Supremacy 1914,These ads ran without a disclaimer,4435,3
104901805715054,Syeda Rubina Zahra Gardezi,Syeda Rubina Zahra Gardezi,3882,8
107703715013954,JTR Media House,JTR Media House,2609,4
204305176293161,Alamgir Khan,Alamgir Khan,2171,1
543755195637715,Mian Aslam,Mian Aslam,2124,2
103238092691017,Muhammad Rafiq,Muhammad Rafiq,1882,1
977981842265214,Pukaar,Pukaar,1828,2
104557275823271,Islamic Coin,These ads ran without a disclaimer,1817,2
1663305917241505,Khalil Ahmad Bajwa,Khalil Ahmad Bajwa,1800,1
111021638285303,Chaudhry Aurangzeb,Chaudhry Aurangzeb,1751,1
677173575779097,Muhammad Hanif Pitafi PP289,Muhammad Hanif Pitafi PP289,1676,4
448981518645687,Chaudhary Shahid Bashir,Chaudhary Shahid Bashir,1616,3
145394629423894,K2K,Zohaib Ali,1577,3
103720225643302,Chaudhry ijaz Ahmad Ranian,Chaudhry ijaz Ahmad Ranian,1547,2
931203933666198,Startup Pakistan,Startup Pakistan,1328,1
106651878467952,Haris Mansoor,Haris Mansoor,1233,1
1114193285282308,Abdullah Khan Dummer,Abdullah Khan Dummer,1230,2
407889229718531,Sardar Tanveer Ilyas Khan,Sardar Tanveer Ilyas Khan,1229,2
113223601404356,CH Imran Saleemi Official,Ahsan Ur Rehman,1168,1
112611718401040,Pakistan Markazi Muslim League - Karachi,Pakistan Markazi Muslim League - Karachi,1048,2
133648753466105,Group Development Pakistan,Group Development Pakistan,1042,3
101920668469522,Waqas Ahmad Butt,These ads ran without a disclaimer,1039,1
115445627811504,Muhammad Kashif Mairaj,Muhammad Kashif Mairaj,789,1
196186547486631,Mahr Mohsin Raza,Mahr Mohsin Raza,783,3
371061713083628,Murad Raas,Murad Raas,628,1
252434368713670,Humayun Akhtar Khan,Humayun Akhtar Khan,532,1
105690462092880,MM News Videos,MM Digital PVT LTD,529,1
113614418310351,ایس ایم رانجھا این اے 80,Imtiaz Ahmad,529,1
331162064082895,Atta Ur Rehman,Asad Iftikhar,523,1
109812220412504,Musa Habib Raja,Musa Habib Raja,507,1
389438921109161,Touseef Abbasi,Touseef Abbasi,420,1
240488586026340,"SINA Health, Education & Welfare Trust","SINA Health, Education & Welfare Trust",376,2
333426070147135,Benny Kuriakose Associates,These ads ran without a disclaimer,364,2
102449564691546,HideSide magazine,These ads ran without a disclaimer,339,1
102159305744420,Adv Khanzada Nadeem Khan Official,Adv Khanzada Nadeem Khan Official,333,1
108430245385929,Movement IPS Pakistan,Muhammad Shahid Imran,318,1
108876282120706,Qazi Shafiq,Qazi Shafiq,315,1
319531664754315,Malik Ghazanfar Abbas Chheena,These ads ran without a disclaimer,305,1
116310878056949,Mandy Wong Chatgpt,These ads ran without a disclaimer,302,1
104699294839888,Pakistan Tribune,Pakistan Tribune,301,3
101201205983426,Mian Athar Mahmood,Syed Raza Haider Zaidi,271,1
1443067615925365,Anila Ali,These ads ran without a disclaimer,261,2
356097774970187,Ch Shahid Munir Azhar,Ch Shahid Munir Azhar,255,1
1442428202499230,Dilawar Baig,These ads ran without a disclaimer,254,1
104742142532538,Social Diary Store,Social Diary Store,206,1
684480475094920,Discover Inner Mongolia,These ads ran without a disclaimer,146,1
116126484753041,Dre7566-Stories,These ads ran without a disclaimer,≤100,9
110969788607678,Dre8655-Stories,These ads ran without a disclaimer,≤100,9
462848513792011,国家大剧院National Centre for the Performing Arts,These ads ran without a disclaimer,≤100,1
104631729215986,Amna Adil,These ads ran without a disclaimer,≤100,1
120437430938970,Syed Mohammad Kirmani,Syed Mohammad Kirmani,≤100,1
100427168538381,Sardar Mehboob Khan Khetran,Sardar Mehboob Khan Khetran,≤100,1
102984572749654,Jamaat e Islami - Fans Page,Imtiaz Ahmad,≤100,1
111802044914153,pseudoholistic,These ads ran without a disclaimer,≤100,1
117245297940276,Imtiaz Minhala,Muhammad Arslan Haider,≤100,4
103597027708447,SuperPlanet Games,These ads ran without a disclaimer,≤100,1
112220134851421,Under the Sisterhood,These ads ran without a disclaimer,≤100,1
109391388543268,Mariana Alves,These ads ran without a disclaimer,≤100,10
111960941831565,QRS 2023 14,These ads ran without a disclaimer,≤100,1
107659855588990,Dre5915-MeReading,These ads ran without a disclaimer,≤100,10
106670578633953,Sis Reading,These ads ran without a disclaimer,≤100,1
105528080797797,Axios International,These ads ran without a disclaimer,≤100,2
114496691584484,Dre2644-Novels,These ads ran without a disclaimer,≤100,8
118945884467733,Dre4628-MeReading,These ads ran without a disclaimer,≤100,11
