Page ID,Page name,Disclaimer,Amount spent (LBP),Number of ads in Library
101538412538521,شطرنج / مع محمد صابونجي,إياد خالد,303318,33
141039382740595,National Commission For Lebanese Women NCLW,National Commission For Lebanese Women NCLW,106985,14
1428873024044736,المدن - almodon,المدن - almodon‎,101424,10
102023711572671,أساس ميديا -  Asas Media,asasmedia,65152,21
107266890756055,Nicolas Chikhani Finance,Nicolas Chikhani Finance,27273,1
212513695502997,Annahar Newspaper | جريدة النهار,Annahar Newspaper | جريدة النهار,25758,9
106197498149118,لبنان الكبير,Grand Lebanon,25667,4
960087244008629,MASAR,Masar,23803,1
101241044906111,هنا لبنان,هنا لبنان,15636,8
1918990294985442,Megaphone - ميغافون,Megaphone - ميغافون,13636,4
110470091436602,Ici Beyrouth,Ici beyrouth,9091,2
1031517763602384,Municipality of Kartaba - بلدية قرطبا,Municipality of Kartaba - بلدية قرطبا,7576,1
2509759842418472,LebTalks,Lebtalks,4545,1
128417954019381,Al-Moltaka,Melhem Boustany,4121,1
107698404702208,Alkalima,Alkalima Onlime,3879,1
106821968055687,Leila Dagher,Leila Dagher,1515,1
1039675682714205,스브스뉴스,These ads ran without a disclaimer,≤100,1
104015742220554,Mimic,These ads ran without a disclaimer,≤100,1
121307931254043,Econlib,These ads ran without a disclaimer,≤100,1
115637490346169,Djecko official جيكو الفرنسيسو,These ads ran without a disclaimer,≤100,1
227393274851550,الإعلام الحر - Free Media,These ads ran without a disclaimer,≤100,3
1473321922884514,Chińskie Radio Międzynarodowe,These ads ran without a disclaimer,≤100,1
1438703606372190,Elham Said Freiha,Elham Freiha,≤100,1
274394006605216,History A2Z Magazine,These ads ran without a disclaimer,≤100,1
105741532048451,Fluffy Worldwide,These ads ran without a disclaimer,≤100,2
111876598323760,صدى الارز اللبنانية,Charbel Nouh,≤100,1
101715608808670,Judgment Day: Angel of God,These ads ran without a disclaimer,≤100,1
