Page ID,Page name,Disclaimer,Amount spent (PKR),Number of ads in Library
315863402653597,Prime Minister’s Youth Programme,Prime Minister’s Youth Programme,14686,3
114491103719859,Shahzada Aman UrRahman,Shahzada Aman UrRahman,10670,1
100657482831570,Tashakul Abbas Warraich PP54,Tashakul Abbas Warraich,5407,2
102564242679730,Waheed Ahmad Khan Official,Akhter Hussain,2880,1
109493084543028,Four Corners with Tarar,NEXT TV,2849,1
407889229718531,Sardar Tanveer Ilyas Khan,Sardar Tanveer Ilyas Khan,2830,3
304781399652673,Jamshed Iqbal Cheema,Jamshed Iqbal Cheema,2741,1
543755195637715,Mian Aslam,Mian Aslam,2494,1
107801948674316,BBU News WORLD,BBU NEWS WORLD,2221,2
110196941769209,𝗦𝘆𝗲𝗱 𝗔𝗹𝗶 𝗞𝗮𝗺𝗿𝗮𝗻 𝗞𝗶𝗿𝗺𝗮𝗻𝗶 𝗢𝗳𝗳𝗶𝗰𝗶𝗮𝗹,𝗦𝘆𝗲𝗱 𝗔𝗹𝗶 𝗞𝗮𝗺𝗿𝗮𝗻 𝗞𝗶𝗿𝗺𝗮𝗻𝗶 𝗢𝗳𝗳𝗶𝗰𝗶𝗮𝗹,1846,3
109676458413003,Akhlaq Ahmad Bidani 0fficial PP288,Akhlaq Ahmad Bidani 0fficial PP288,1002,1
133648753466105,Group Development Pakistan,Group Development Pakistan,994,3
105690462092880,MM News Videos,MM Digital PVT LTD,987,1
136428433091172,Tv5monde Asie Pacifique,These ads ran without a disclaimer,882,1
252434368713670,Humayun Akhtar Khan,Humayun Akhtar Khan,626,3
97429917898,ProPakistani,ProPakistani,621,1
361971188258443,Syed Tariq Mahmood ul Hassan,Syed Tariq Mahmood ul Hassan,566,2
109437908468486,Digital Scoop,Digital Scoop,546,3
102690905990373,Mian Zeeshan Rafique PMLN,Zeeshan Rafique,520,2
109812220412504,Musa Habib Raja,Musa Habib Raja,509,1
115445627811504,Muhammad Kashif Mairaj,Muhammad Kashif Mairaj,497,1
100192166133172,Nasreen Palijo- PPP,Muhammad Ashir,493,1
108430245385929,Movement IPS Pakistan,Muhammad Shahid Imran,357,1
108731623986929,Voice of Sindh,Voice of Sindh,316,2
2107858016193986,Voice of Sindh,Voice of Sindh,314,3
111668841061751,Chaudhary Adnan Khalid,Chaudhary Adnan Khalid,311,1
101737024836683,Anjuman-E-Tajran انجمن تاجران,Mujahid Maqsood Butt,299,2
110178478559996,Muhammad Usama Hamayoun,These ads ran without a disclaimer,294,2
100427168538381,Sardar Mehboob Khan Khetran,Sardar Mehboob Khan Khetran,279,1
565225540184937,CGTN,These ads ran without a disclaimer,277,1
100435805831644,Tanveer Ahmad Virk PP141,Jahanzaib Naveed,255,2
110915145207230,Bolo Fareed Raees Kay Sath,Zohaib Ali,253,2
100985089430508,Ch Mumtaz Akhtar kahloon,Ch Mumtaz Akhtar kahloon,243,1
100112112760730,Adeel Ali Khan,Adeel Ali Khan,236,1
100467368650177,CH Abdul Rauf Tatlah,CH Abdul Rauf Tatlah,217,1
148143495361532,Hafiz Farhat Abbas,Hafiz Farhat Abbas,205,1
625283117549644,AZIZ ULLAH KHAN,These ads ran without a disclaimer,196,1
240586569664829,Punch Gaming,Hamza Hanif,175,1
115695618078664,Chudhary Aurangzeb,These ads ran without a disclaimer,171,1
327514780955583,Dr Umair Haroon,Dr Umair Haroon,≤100,1
100297025991496,NA Yazman,NA Yazman,≤100,1
391002511299673,Malik Naveed Iqbal Official,These ads ran without a disclaimer,≤100,1
107484761969431,Agha Siraj Khan Durrani Official,Agha Siraj Khan Durrani Official,≤100,1
107515005474602,Ch Muhammad Abdullah Tahir Official,These ads ran without a disclaimer,≤100,1
100467368650177,CH Abdul Rauf Tatlah,Sheraz Riaz,≤100,1
131169181232,VOGUE JAPAN,These ads ran without a disclaimer,≤100,2
106542472318389,Javed Niaz Manj,These ads ran without a disclaimer,≤100,1
100928849486668,Sahafi,Sahafi,≤100,1
130369030334301,KidsRights,These ads ran without a disclaimer,≤100,1
114797118561022,Breda University of Applied Sciences,These ads ran without a disclaimer,≤100,1
316496640057,7iber,These ads ran without a disclaimer,≤100,1
128985777176957,Church Life Journal,These ads ran without a disclaimer,≤100,1
972232159578367,ORAPI ASIA,These ads ran without a disclaimer,≤100,1
104766884264496,Dakini Translations and Publications,These ads ran without a disclaimer,≤100,1
101220519492,Good News from Finland,These ads ran without a disclaimer,≤100,1
101651249502316,The FIFA,These ads ran without a disclaimer,≤100,1
108192918298788,Vernekar's in America,These ads ran without a disclaimer,≤100,1
1196196390526965,Facebook Surveys,These ads ran without a disclaimer,≤100,3
327115907736300,Asia Global Institute,These ads ran without a disclaimer,≤100,1
