Page ID,Page name,Disclaimer,Amount spent (BRL),Number of ads in Library
301774903545521,Brasil Paralelo,Brasil Paralelo,58711,319
104625758942119,Siga Antenado,"ASSOCIACAO ADMINISTRADORA DA FAIXA DE 3,5 GHZ - EAF",31700,126
92227023652,Governo do Estado de São Paulo,Governo do Estado de São Paulo,27441,22
175804982467404,Safernet Brasil,Safernet Brasil pago com créditos de anúncio do Facebook,10519,8
1894520370802455,Governo do Brasil,Secretaria Especial de Comunicação Social -Governo do Brasil,10373,17
121116005943892,Saúde Não Se Pesa,NOVO NORDISK FARMACÊUTICA DO BRASIL LTDA,5716,3
425350744240843,Comitê Internacional da Cruz Vermelha,Comitê Internacional da Cruz Vermelha,5349,97
425215080864180,Pfizer Brasil,Pfizer,4820,4
239665829565195,Cidade de São Paulo,Prefeitura de SP,4534,65
112830251033781,Tiger,GRUPO HEINEKEN,4525,1
171169022896525,Guaraná Antarctica,Ambev,3756,1
159103797542,Greenpeace Brasil,Greenpeace Brasil,3684,197
131844590198876,Prefeitura de Porto Alegre,Prefeitura Municipal de Porto Alegre,3652,9
137389166280413,Estácio,Estácio,3610,4
100501118759077,Liberdade Financeira,These ads ran without a disclaimer,2532,4
109354687306376,Instituto Conhecimento Liberta,Instituto Conhecimento Liberta,2413,210
239977579362882,Blue3 Investimentos,Blue3 Investimentos,2411,5
102856342511936,ICL Notícias,Instituto Conhecimento Liberta,2390,129
101230328792183,Portal Concursos & OAB,PORTAL CURSOS PREPARATORIOS E OAB LTDA,2245,199
1549054225424161,Eduardo Moreira,Instituto Conhecimento Liberta,1968,171
416907625028840,Governo do Estado de Minas Gerais,Governo de Minas Gerais,1555,2
101209635951910,Score Turbo 2.0,These ads ran without a disclaimer,1475,5
105527742878890,Prefeitura do Recife,Prefeitura do Recife,1433,21
554540954593203,Raízen,These ads ran without a disclaimer,1281,6
101189854802059,Revista Oeste,Revista Oeste,1275,8
1544493995819099,Roberto Cláudio,Roberto Claudio Bezerra,1214,1
224777780881144,Visão Mundial,Visão Mundial,1130,12
360125334431298,Renova BR,ASSOCIAÇÃO RENOVA BR,1107,26
150897651635768,Governo do Estado do Ceará,OUTCOME DIGITAL STRATEGY,1082,2
101489752809214,Marcela Farias,These ads ran without a disclaimer,1040,48
334514343302606,Governo do Estado do Rio Grande do Norte,PUZZLE ADS,1020,1
1594613884123934,IDIB,INSTITUTO DE DESENVOLVIMENTO INSTITUCIONAL BRASILEIRO - IDIB,945,6
197698930267127,Alana,Instituto Alana,918,178
255804437808407,Vale,Vale,900,1
224021551012451,Gerando Falcões,Gerando Falcões,869,37
367468876929300,Instituto Avon,AVON COSMETICOS LTDA,857,21
465235726843103,Ambev,Ambev,839,2
196791070788913,Robson Zanetti Advogado,Robson Zanetti,837,8
163111127092232,Governo de Mato Grosso,Governo de Mato Grosso.,827,13
258088921369,TOTVS,TOTVS,738,9
110647840532680,Merge Mayor,These ads ran without a disclaimer,737,1
112021296931600,Mônica Lopes,IBPOM,692,16
115558703488480,IDP Online,Instituto Brasiliense de Direito Publico,643,139
330379553673497,Oxfam Brasil,Oxfam Brasil,627,76
106869981440689,Brasil Certo,BRASIL CERTO,625,15
153983763450134,Clarice Ganem,Clarice Ganem,597,1
235877449765187,Fundação FEAC,Fundação FEAC,556,4
113165042099382,Brasil 61,Brasil 61,541,19
1767220630177139,Animal Equality Brasil,Animal Equality Brasil,536,4
297785830288053,Rosenverg Reis de Oliveira,These ads ran without a disclaimer,531,1
105933125105087,Aqui Pela Saúde Dela,Organon,527,3
170238043113891,Professor Rômulo Passos,Romulo Silva Passos,516,35
130458937054870,Governo do Estado do Paraná,Governo do Estado do Paraná,499,3
175136909200706,Assembleia Legislativa do Estado de Mato Grosso,Assembleia Legislativa do Estado de Mato Grosso,491,10
107742651063250,Academia de Pesquisa,Academia Brasileira de Formação e Pesquisa,461,28
169743843175117,Bruno Ganem SP,Bruno Ganem,458,4
109272165397476,Gerson Aragao,SCIREJUS APLICATIVOS JURIDICOS LTDA,442,25
263563620333111,Eduardo Braga,Carlos Braga,439,2
7970426802,WWF-Brasil,WWF-Brasil,432,48
403991616637353,MEU TUDO,These ads ran without a disclaimer,412,1
