Page ID,Page name,Disclaimer,Amount spent (PYG),Number of ads in Library
532716330164048,Sole Núñez,PautaPY,3257863,4
102917519228790,Bruno Defelippe,PautaPY,2546861,39
266016903502005,Senador Carlos Gómez Zelada,Senador Carlos Gómez Zelada,2010571,5
110447625137045,Pilar Callizo,PautaPY,1733827,4
101684376194219,Se Van Paraguay,Solucionet Global,1572922,5
1468570519872644,Santiago Peña,PRANA SA,1313711,20
241512319274531,Sixto Pereira,Sixto Pereira,1003062,3
102266292553995,Sucia Política,Diego Ricardo Ramírez,990071,11
532716330164048,Sole Núñez,Soledad Núñez,861450,6
102467002671611,Jorge Heisecke,Jorge Heisecke,822273,17
153958777947957,Paulo Reichardt,Paulo Reichardt,730657,17
532716330164048,Sole Núñez,Sole Núñez,728855,41
242118359309178,Ricardo Estigarribia,Ricardo Estigarribia,727998,20
118397948223791,Oscar Tuma,Óscar Luis Tuma Bogado,698600,17
109626041763537,Natalicio Chase,Global Agencia,628123,13
103771265752808,Vysokolán,Stephan Vysokolán,567121,12
325540631525675,En La Tecla,En la Tecla,564837,8
107104641909575,Rubén Rubin,Rubén Rubin,504986,2
278226125974096,El Paraguayo Independiente,Paraguayo Independiente,385754,5
1964503917155087,Stephan Rasmussen,Stephan Rasmussen Gonzales,383346,2
1692624097481207,Mujeres GANAR,Mujeres GANAR,380829,87
100617802815343,Orlando Penner Senador 2023,Orlando Penner Senador 2023,369347,6
285454849768,PATRIA QUERIDA,Juan Gabriel Nuñez Caceres,363245,6
105545157610039,Euclides Acevedo,Marco Antonio Martinez Almiron,347685,3
100959471597014,José Antonio Galeano,José Antonio Galeano,345030,12
124625661665046,Patrick Kemper,Patrick Paul Kemper Thiede,323222,5
1011833908887463,Atilio Alegre,IMAGEN DE GOBIERNO,315663,8
107706177740738,Periodismo 29,Periodismo 29,305887,4
100778482648263,Cerini 2023,DGWorld Consultoría Digital,294830,3
100445112671378,Fernando Camacho Senador 2023,Fernando Camacho Senador 2023,270065,3
196406677113756,Rafael Filizzola,Comunicá,258432,3
283132325082901,Esperanza Martínez,Esperanza Martinez De Portillo,213264,9
161156667809582,Leo Rubin,Leo Rubín,208184,3
100188219465134,Senador Derlis Osorio,Senador Derlis Osorio,207291,5
1753251591598763,Dani Mujica,Dani Mujica,205149,8
102963512483270,PyElige,PY Elige,202664,3
188532581209289,Senador Javier Zacarías Irún,ComSer,202010,5
114061877001545,Víctor Pecci,PRANA SA,186504,2
196599783696918,Efrain Alegre,Comunicá,180564,3
1810962229216340,Fidel Zavala,Laura Lorena Meaurio Paniagua,179469,7
107378775349679,Rolando Alvarez Spinassi,Rolando Alvarez Spinassi,174991,8
665680343451704,Lider Amarilla,Lider Santiago Amarilla Rios,173412,1
1608625919447826,Blanca Ovelar Senadora Nacional,Blanca Ovelar Senadora Nacional,171334,7
943824938962084,Luis Fernando,Luis Fernando,168985,3
110060281794994,Luis Talavera Alegre - Presidente 2023,José Emanuel Ruiz Díaz Bogado,168831,3
517426394969535,Ricardo Canese,Ricardo Canese,162639,3
104691125736657,Ada Báez Ruggeri Concejal Departamental,Ada Báez Ruggeri Concejal Departamental,159225,6
108246601026063,Derlis Rodríguez Diputado 2023,Derlis Manuel Rodríguez Baez,157561,8
303795153430459,Capitán Apodaca - Gobernador,Adventura,154148,3
105951684150779,José Chechito López,José Chechito López,149746,4
483666425147964,Richard Ramirez,Richard Ramirez,142839,2
1391426980934349,Arnaldo Barreto,Ricky Andreoni Acosta,137222,2
389023378228009,Fran Arrúa,Fran Arrúa,127842,4
111157821719874,Sonia Fleitas Senadora,Sonia Fleitas,120547,4
724051717643013,Miguel Prieto,Miguel Prieto,119200,4
104848285795590,Ing. Fede Olmedo,Federico Augusto Olmedo Ramírez,114860,6
109041755331821,Abg. Esther Roa,Maria Esther Roa De Espinola,112429,4
103681832340596,Kpeto Cano,Eusebio Vera,110634,1
1195318853829348,Luis Felipe Villamayor,Luis Felipe Villamayor,109090,10
100777148341766,Oscar Salomón,Felipe Sebartian Salomon Casola,107940,1
430961180344844,EVER VILLALBA,Ever Federico Villalba Martinez,107681,2
107106825374681,Jesús Guapi,Jesús Fernando Guapi Narvaez,101077,4
2313390342074494,JOSE LIN Chicolin,JOSE LIN Chicolin,100945,2
101031596152572,Abg. Emilio Tillería - Senador,Abg. Emilio Tillería - Senador,99722,1
110324011295149,Central Unidos - Paraguayos Unidos - Cruzada Nacional,Jorge Danel Guimaraes Fernandez,98822,1
192161474526084,Luis Fretes Senador,Luis Fretes Senador,98501,1
108824810612735,Ing. Jorge Palazón,Jorge Palazon,98048,5
150741961754512,Mercedes Canese Antúnez,Mercedes Canese,97887,2
943824938962084,Luis Fernando,Luis Carlos Arce,91651,3
103114005868340,Rodrigo Rios Coronel,IMAGEN DE GOBIERNO,90877,3
113713881663916,Guillermo Ferreiro,Estratégias de Comunicación,89394,2
108897622115536,Dra. Liliana Ferreira Benitez,Dra. Liliana Ferreira Benitez,87913,3
114061877001545,Víctor Pecci,Esencia News SA,87864,1
176941749043831,YAMIL ESGAIB,Yamil Esgaib,87628,2
1150055398455917,C9N Paraguay,C9N Paraguay,86145,1
550298315040554,Marcelo Soto,Marcelo Soto,78975,5
1441704549436832,Regina Rios,Regina Rios Irala,78966,2
100151689391592,Partido Patriotas Independientes. PPI,Alfredo Raúl Merino Ávalos,78321,10
518726648648192,Carlos Arrechea,Carlos Arrechea,77495,3
102804492578710,Legalmente Hablando,Nueva Tecno,76518,4
483666425147964,Richard Ramirez,Richard Rolando Ramirez Rodriguez,75338,2
548373455530624,ARA FM 96.9,ARA FM 96.9,73223,1
108839041769929,José López,Hugo Alfonso Aquino Diaz,72226,4
106511610043389,Jorge Rolón Luna,Jorge Rolón Luna I,71788,1
838018169889993,"Fernando ""Pato"" Ojeda",Fernando Ojeda,70349,8
223736477748415,Derlis Larroza,Nueva Tecno,70048,1
107956328706667,Sary Helman Diputada,Fabiana Marlene Cañete Helman,67727,2
1547194582252394,Denis Lichi,Global Agencia,67459,2
184860595385745,Ing. Roberto Jiménez - Concejal,Roberto Fernando Jimenez Ayala,66761,2
106506085341990,Raúl Portillo,Rodney Zorrilla Ortiz,63975,1
501786636589565,Rocio Vallejo,Hilda Maria Del Rocio Vallejo Avalos,63651,1
125314197496488,Carlos Filizzola,Carlos Filizzola,63263,2
104910872339428,Carlos Miguel Alfaro Duarte,Carlos Miguel Alfaro Duarte,62597,8
1711765125817047,Aldo Florentin,IMAGEN DE GOBIERNO,61642,6
103207518447025,Antonio Buzarquis Cáceres,Rodney Zorrilla Ortiz,61566,1
109700221917436,Rodrigo Blanco Amarilla,Rodrigo Blanco Amarilla,59270,3
109779868441305,Gaby Russo - Diputada 2023,Maria Gabriela De Jesus Russo Yubero,58634,3
103759862278474,Victor Miranda Py,Clicnovo,57430,2
451746952056165,Gustavo Acosta,IMAGEN DE GOBIERNO,57271,2
725834240910220,Noticiero Paraguay,Noticiero Paraguay,56174,6
112866004765581,Taurino González,Elias Escobar Fernández,55693,3
498022813689642,Oscar González Drakeford,Oscar González,55675,1
106352055606610,Alejandra Valiente Diputada2023,Alejandra Valiente Diputada2023,53364,1
944233442265114,Yiyo Denis,Yiyo Denis,52695,1
103966462488145,Ulises Martínez - Gobernador,Moises Ulises Martinez Benitez,51651,6
446988672806188,Dany Echeverría,Edgar Daniel Echeverría Pérez,50685,2
101726857993140,Carlos Giménez  Senador,Carlos Giménez  Senador,50285,1
1386037631635162,Hugo Ramírez,Nahuel Ayala Gomez,47489,1
111531544527571,"Luis Silva, Gobernador","Luis Silva, Gobernador",47377,8
114556537799812,Victor Hugo Forneron Gobernador,Jorge Sanchez,46681,2
1832577620365172,Eusebio Ramón Ayala Senador 2023,Manu Nuñez Franco,46044,3
109518664936707,Rubén Roussillón Diputado,Rubén Roussillón Diputado,45556,5
647864758888200,Seba Garcia,Sebastian Garcia,45034,3
495567100804506,Tito 2023,Federico Rafael Vergara Aguero,44567,3
104535215908072,Ing. Eriberto Colman,Eriberto Colman Benitez,44118,1
2033757383511165,Mario Paz Castaing,Rocio Magali Moreno Vera,43425,1
479854358878952,Coordinadora Lista 1 KUÑA GUAPA Alto Paraná,Andrea Beatriz Rojas Pereira,43062,5
137071910500968,Alvaro Grau,Oscar David Baez Alvarenga,43001,2
769841676551533,Mirta González,KaiAriel,40998,5
392501567470357,Martín Arévalo,Mario Martin Arevalo Fernandez,40855,1
111519571676798,Abel Cabral Lista 300 Opción 2,Abel Cabral,39629,3
490637354648727,Ing.Juan Carlos Baruja,Juan Carlos Baruja Fernandez,39542,2
125249971414945,Hugo Meza,Hugo Joel Meza,36429,2
107587622053186,Dra. Vivian Santander 2023,Santander Santander Clinica,36107,3
106682318781403,Rafaela Guanes Senadora,Rafaela Guanes,35894,1
