Page ID,Page name,Disclaimer,Amount spent (CAD),Number of ads in Library
155609655007428,United Conservative Party of Alberta,United Conservative Party of Alberta,2649,24
405377872902754,Canada Action,Canada Action,2343,68
844239722367708,Innovative Medicines Canada / Médicaments novateurs Canada,Innovative Medicines Canada / Médicaments novateurs Canada,2163,210
102533697778225,Earth Day Canada,Jour de la Terre Canada,2105,11
689157954518219,Danielle Smith,United Conservative Party,1877,5
115835521825983,UNHCR Canada,UNHCR Canada,1634,72
171838976178751,Canadian Women's Foundation,Canadian Women's Foundation,1530,46
113631518366485,Better Road Forward,Better Road Forward,1444,2
186266941387011,BMO Financial Group,BMO Financial Group,1401,5
6319213302,Heart & Stroke,Heart & Stroke,1336,5
154462904588700,Enbridge Gas,Enbridge Gas,1236,103
270323369737229,Elections Alberta,Elections Alberta,1121,21
108573293861969,Grain Farmers of Ontario,Grain Farmers of Ontario,1091,2
117109432079,CAMH Foundation,CAMH Foundation,1021,46
281999881613,World Vision Canada,World Vision Canada,1000,9
108635379686,CNIB,CNIB,983,25
197337921788,Dying With Dignity Canada,Dying With Dignity Canada,965,43
286608955477734,realme,These ads ran without a disclaimer,956,1
104386908631938,Pathways Alliance,Pathways Alliance,903,8
129706287121817,Shannon Phillips,Shannon Phillips,858,4
103805636333615,Quality Canadian Milk - Lait canadien de qualité,Quality Canadian Milk - Lait canadien de qualité,841,14
439345863190331,Brad Bradford,Brad Bradford Campaign,741,62
376006035816016,Storyworth,These ads ran without a disclaimer,734,11
201940626493639,Jour de la Terre Canada,Jour de la Terre Canada,698,8
200480966638039,Supremacy 1914,These ads ran without a disclaimer,625,2
23543314803,CUPE SCFP,CUPE SCFP,611,8
269577048182,Stollery Children's Hospital Foundation,Stollery Children's Hospital Foundation,604,90
177004795666755,Manitoba Government,Manitoba Government,588,15
6095483909,Canadian Taxpayers Federation,Canadian Taxpayers Federation,575,52
5661704203,Conservative Party of Canada - Parti conservateur du Canada,Conservative Party of Canada - Parti conservateur du Canada,572,56
658318450979357,Globe Content Studio,Globe Content Studio,560,6
43448349479,Josh Matlow,Josh Matlow Campaign,552,8
261752512263,Canadian Red Cross,Canadian Red Cross,550,4
283487578481273,Énergir,Énergir,530,10
633812813408377,Elections Canada,Elections Canada,529,19
186062823629,Québec sans tabac,Conseil québécois sur le tabac et la santé,498,12
107385241806,Plan International Canada,Plan International Canada,485,45
1456690611311640,Canadian Health Coalition,Canadian Health Coalition,485,18
109845638751107,Todd J. Pearson,These ads ran without a disclaimer,449,1
85291563763,ICNA Relief Canada,ICNA Relief Canada,445,15
167800183238142,YourAlberta (Government of Alberta),YourAlberta (Government of Alberta),411,2
154450024654,BC Teachers' Federation (BCTF),BC Teachers' Federation,385,16
1097840090260804,National Police Federation,National Police Federation,383,129
121818350969,AUPE - Alberta Union of Provincial Employees,Alberta Union of Provincial Employees,365,18
160136850711053,CUPE Ontario,CUPE Ontario,357,24
113707256426,Rachel Notley,Alberta's NDP,349,2
114849617772737,Care2 Canada,Press Pause Collective,338,18
372498358268,Manitoba NDP Caucus,Manitoba NDP Caucus,334,16
1876748445895294,Canadians for Affordable Energy,Canadians for Affordable Energy,327,5
163336718421,PSAC - AFPC,PSAC - AFPC,320,30
336963316348550,Ucore Rare Metals Inc.,Ucore Rare Metals Inc.,316,1
19750184960,Greenpeace Canada,Greenpeace Canada,315,217
203485052997041,Hospital Employees' Union,Hospital Employees' Union,307,8
106917558391358,Alliance Nouvelles voies,Pathways Alliance,305,4
