Location name,Amount spent (EUR)
Aveiro District,249
Azores,101
Beja District,≤100
Braga District,379
Braganca,≤100
Castelo Branco District,≤100
Coimbra District,206
Faro District,252
Guarda District,≤100
Leiria District,196
Lisbon District,1556
Madeira,117
Portalegre District,≤100
Porto District,954
Santarém District,162
Setúbal District,472
Unknown,≤100
Viana do Castelo District,≤100
Vila Real District,≤100
Viseu District,109
Évora District,≤100
