Page ID,Page name,Disclaimer,Amount spent (ILS),Number of ads in Library
107217383988190,מגזין אפוק,Epoch Magazine,7847,97
103851839280828,חופשי בארצנו - מטה המאבק,מטה המאבק - נלחמים על הדמוקרטיה,3248,65
141721971504,Histadrut - ההסתדרות החדשה,Histadrut - ההסתדרות החדשה,3194,5
500238833397356,ציפי ברנד,ציפי ברנד,2548,38
199381213757428,שי קינן - shai keinan,שי קינן - shai keinan,2248,4
1197610913585169,אורנה ברביבאי - Orna Barbivay,אורנה ברביבאי - Orna Barbivay,2176,21
1662907067255622,איגוד הגז הטבעי,Unik,1505,4
115456451553737,יונה יהב,יונה יהב,1457,11
117177111377152,Шломи Лахьяни,שלומי לחיאני,1425,2
204780362875106,מקור ראשון,מקור ראשון,1410,72
649373828424341,Moshe Lion - משה ליאון,Moshe Lion - משה ליאון,1403,6
810904589094226,צביקה ברוט - Tzvika Brot,צביקה ברוט - Tzvika Brot,1309,3
428948830813584,"מגדילים - האתר הישראלי להתחדשות עירונית ונדל""ן","מגדילים - האתר הישראלי להתחדשות עירונית ונדל""ן",1194,46
1073548259341247,לובי 99,לובי 99,1168,3
1534418936869034,אתר החדשות דבר,אתר החדשות דבר,1116,12
103428925850338,אבי סלמה - נתניה,אבי סלמה - נתניה,1080,4
113842953300993,מצלמת אבטחה ונסיעה לרכב Proof,These ads ran without a disclaimer,998,1
2000794536638986,אהרון אורגד - מחוברים למען נתניה,אהרון אורגד - מחוברים למען נתניה,984,8
116563891775107,עיריית פתח תקווה,עיריית פתח תקוה,961,32
132107110817900,"מרכז הנדל""ן","מרכז הנדל""ן",951,14
380816475304653,Yuval zellner - יובל צלנר,Yuval zellner - יובל צלנר,929,4
160119221434385,דוד עציוני -ראש העיר חיפה,דוד עציוני -ראש העיר חיפה,887,4
305986442906304,סלע מאיר הוצאה לאור,סלע מאיר דיגיטל,880,7
249479152534875,Kfir Swisa - כפיר סויסה,Kfir Swisa - כפיר סויסה,868,4
251119721945461,אופיר סופר - Ofir Sofer,"ח""כ אופיר סופר",859,4
1915868198652314,האם ראית את האופק לאחרונה?,האם ראית את האופק לאחרונה?,855,5
1510157982620509,הלן גלבר - Helen Gelber,הלן גלבר - Helen Gelber,850,39
108787681841168,רישיון נשק בקליק,רישיון נשק בקליק,840,3
493870400705407,"ד""ר אלי לחמני","ד""ר אלי לחמני",814,2
138399090105076,הבנק החברתי למזון תינוקות,הבנק החברתי למזון תינוקות,812,2
219091481560790,מרים פיירברג - איכר,נתניה אחת,794,5
877405719007268,מכון ארגמן - Argaman Institute,מכון ארגמן,761,47
44385426513,Greenpeace Israel   - גרינפיס ישראל,Greenpeace Israel   - גרינפיס ישראל,712,17
143563882388180,עיריית אשקלון,עיריית אשקלון,684,4
112848572066805,מחאת ההייטק,מחאת ההייטק,649,19
175285029214345,הציונות הדתית,ציונות דתית,628,12
104405316012511,עליזה בלוך - Aliza Bloch,עליזה בלוך,623,19
108714485611920,רמי גרינברג ראש עיריית פתח תקווה - סיעת התחדשות למועצת העיר,רמי גרינברג ראש עיריית פתח תקווה - סיעת התחדשות למועצת העיר,608,2
124191360932729,התעוררות בירושלים,התעוררות בירושלים,598,6
104422122740691,Рами Гринберг - мэр Петах-Тиквы,רמי גרינברג ראש עיריית פתח תקווה - סיעת התחדשות למועצת העיר,591,3
104222621115858,הביטחוניסטים,הביטחוניסטים,587,9
128641160502301,גלובס - Globes,גלובס - Globes,580,2
219256864871723,Lea Fadida לאה פדידה,Lea Fadida לאה פדידה,570,6
1824323844461002,יקיר שינדלר,יקיר שינדלר,560,1
107124799990825,חן שרייבר-נשיא לשכת רואי החשבון בישראל,חן שרייבר,556,6
103563939372367,ברק סרי - Barak Seri,ברק סרי - Barak Seri,548,2
