Page ID,Page name,Disclaimer,Amount spent (CHF),Number of ads in Library
103915262545181,KMU geprüft,KMU geprüft,2869,155
97220294896,SP Schweiz,SP Schweiz,1264,9
191859734164694,Pro Infirmis,Pro Infirmis,906,7
106321615725425,Oui à la Loi climat,Oui à la loi climat,653,10
147717218614170,PLR Genève,PLR.Les Libéraux-Radicaux Genève,477,1
100332749664541,Ja zum Klimaschutz-Gesetz,JA zum Klimaschutz,456,10
1526697364280066,Partito Socialista Ticino,Partito Socialista Ticino,355,14
260591187302640,Parti socialiste genevois,Parti socialiste genevois,325,19
1054282644596776,GE-démocratie,GE-démocratie,302,10
153100508070854,Junge SVP Schweiz,JSVP Schweiz / JUDC / GUDC,299,1
291359247729208,PS Suisse,PS Suisse,298,6
176998335660824,PLRT,PLRT,275,51
162745750462776,Mieterinnen- und Mieterverband MV,Mieterinnen- und Mieterverband MV,247,22
100381452863244,Libertés et Justice sociale,Libertés et Justice sociale,245,32
103361322680851,Armin Hartmann,Hartmann2023,230,32
116890591678651,Vert'libéraux - Genève,Parti vert'libéral genevois,221,11
194790813901953,Grüne Schweiz,Grüne Schweiz,215,4
1524859774444235,Koalition für Konzernverantwortung,Koalition für Konzernverantwortung,210,5
288659088239530,MCG Officiel,Mouvement Citoyens Genevois,199,27
110888273821104,Alain Miserez,Alain Miserez,196,6
1492503634364441,Liste d'Union Populaire,Ensemble à Gauche-Genève,191,18
1429860470617358,Le Centre / Ville de Genève,Le Centre / Ville de Genève,184,19
54779960819,United Nations,United Nations with Facebook Ad Credits,161,2
111081131629685,Blackout stoppen,Volksinitiative «Jederzeit Strom für alle (Blackout stoppen)»,127,36
510352742440847,Coalition pour des multinationales responsables,Coalition pour des multinationales responsables,126,4
1504706079628728,ASLOCA Suisse,ASLOCA Suisse,123,22
106311266104289,Die Mitte Kanton Luzern,Die Mitte Kanton Luzern,117,2
175478195846132,Les Vert·e·s suisses,Grüne Schweiz,108,3
105982889575233,Le Centre Genève,Le Centre Genève,≤100,2
100844786282093,SÌ alla Legge clima,Sì alla legge clima,≤100,10
