Page ID,Page name,Disclaimer,Amount spent (ARS),Number of ads in Library
130929705668,Municipalidad de Córdoba,Municipalidad de Córdoba,1326986,83
107473468922571,Es hora de levantarse,Es Hora de Levantarse,1215737,14
100686031576569,Primero la gente,Secretaría de Medios y Comunicación Pública,241760,22
233792609964941,Municipio de Esteban Echeverría,Municipio de Esteban Echeverría,121657,5
101185599412309,Marcos para Neuquén,Marcos para Neuquen,99678,14
191138187655299,Municipalidad de Quilmes,Municipalidad de Quilmes,85612,56
134751226547299,Joaquín De la Torre,Joaquín de la Torre,52579,9
335926266503071,7D,7D,50240,2
367089004808,Amnistía Internacional Argentina,Amnistía Internacional Argentina,48806,41
105933872199149,Mística,Mística,47085,6
135948233146402,Municipio de Lomas de Zamora,Municipalidad de Lomas de Zamora,45181,4
641948702550925,Catamarca Gobierno,Gobierno de Catamarca,44354,25
104377591978898,Compacto Córdoba,Compacto Córdoba,37909,5
1662250880709156,Lanús Municipio,Lanús Municipio,35661,8
301506776559902,Gobierno de Córdoba,Gobierno de Córdoba,33921,44
104726201267494,Legislatura de Neuquén,Legislatura de Neuquén,31988,4
465558466800210,Maxi Pullaro,Juntos por el Cambio Evolución,30858,19
174876119204869,Martín Insaurralde,Frente de Todos Lomas,30333,1
183755148656395,Emiliano Durand Salta,Jorge Mario Emiliano Durand,29013,1
353492111467605,Julio Garro,Land,28314,4
459777610743664,Ariel Sujarchuk,HAY ALTERNATIVA PARA EL CAMBIO EN ESCOBAR - HACE,27528,11
107862828349752,Tiempo de Córdoba,Tiempo de Córdoba,26690,10
525334380868858,Martín Lousteau,Martín Lousteau,22442,4
614777578947118,Agarrá la pala,Agarrá la pala,21497,1
680986725302906,Roberto Mirabella,Hacemos Santa Fe,20941,6
102191259342345,Pablo Cornet,Juntos por Va,20465,2
551027964955087,Julio César Martinez,Julio Cesar Martinez,20397,3
107590944370114,Voz de Santa Fe,www.vozdesantafe.com.ar,19459,17
101996084777901,Mariela Belski,Mariela Belski,18736,17
100921729540545,Andres Horacio Ibarra,Andres Horacio Ibarra,18630,4
1188673574495575,Laura Stratta,Laura Stratta,18461,7
369181306485506,Patricia Cubria,showercomunicacion,16489,6
141472172555994,Sole Martinez,Vicente López,16197,5
107796462136638,La República Noticias,La República Noticias,15614,10
104455719146837,El Meridiano,El Meridiano Noticias,15589,10
427271967380241,Lucas Delfino,Lucas Delfino,15392,4
380477738689513,Cristina Fiore Viñuales,Victor Federico Hanne,15146,4
227513130941976,Ignacio Torres,Pro Chubut,15030,10
862393870465260,Fabian Martin,Fabian Martin Intendente,14876,2
442074085928723,Raúl Jalil,Raúl Jalil,14654,8
108146311912164,Laburen Ladris,www.laburenladris.com,14519,6
1728738977359845,CPC San Vicente MuniCba,municipalidad de córdoba,14114,5
1915928008689451,Eli Cuesta,Eli Cuesta,14105,12
138406616275954,Marcelo Orrego,Producción y Trabajo,13932,4
755620767797794,Diario Mejor Informado,Prima Multimedios SRL,13710,4
102436695787908,Chubut por el Cambio,Juntos por Chubut,13621,6
363825283650115,Vicente López,Vicente López,13303,8
112495102121367,Gobierno de la Provincia de Buenos Aires,Gobierno de la Provincia de Buenos Aires,12737,1
101364195948955,KATO DICE Y HACE,KATO DICE Y HACE,12342,4
429298067264790,Sergio Ziliotto,Partido Justicialista Distrito La Pampa,11793,9
331459911021936,Lalo Stelatto,Lalo Stelatto,11686,5
