Page ID,Page name,Disclaimer,Amount spent (HUF),Number of ads in Library
224274995688487,Bohár Dániel - Riporter,Megafon,1276502,4
109637397268775,Nyugati Pályán,Splendidea Communications Kft,697462,14
120370174702378,Magyarország Kormánya,Magyarország Kormánya,464702,1
294998357524107,Deák Dániel,Megafon,258932,2
594088897289853,Alapjogokért Központ,Alapjogokért Központ,190348,22
169599166463839,Demokratikus Koalíció,Demokratikus Koalíció,148443,4
1880809845328535,Dobrev Klára,Demokratikus Koalíció,100386,2
294815374340858,Donáth Anna,Donáth Anna - Momentum,82589,2
191461774219575,hirado.hu,hirado.hu,81765,33
103294948505659,Szánthó Miklós,Szánthó Miklós – Alapjogokért Központ,80000,18
543788999005363,ORIGO,Mediaworks Hungary Zrt.,73719,8
47198507012,LMP - Magyarország Zöld Pártja,LMP - Magyarország Zöld Pártja,65521,4
298090296092,Orbán Viktor,Fidesz,50966,36
331580946799,Borsonline - Bors Szórakoztató Napilap,Borsonline - Bors Szórakoztató Napilap,41290,8
447204268797621,RTL.hu,RTL.HU,40611,6
303640261940,Nemzeti Sport Online,Mediaworks Hungary Zrt.,39458,8
248172631940,Mandiner,Mediaworks Hungary Zrt.,35951,10
178362315106,European Parliament,European Parliament,34386,10
193944440638410,Karácsony Gergely,Budapest Főváros Önkormányzat,34308,4
153992771336740,Origo Sport,Mediaworks Hungary Zrt.,31112,9
1534911313439123,Ripost,Ripost,30905,5
109414841321682,Magyar Falu Program,Magyar Falu Program,30461,5
44847086574,Amnesty International Magyarország,Amnesty International Magyarország,24298,6
451084968283411,Klímainnovációs Közösség,PANNON Pro Innovációs Kft.,23900,2
115295915203476,Európa Pont,Európai Bizottság Magyarországi Képviselete,21132,4
289633770813,UNICEF Magyarország,UNICEF Magyar Bizottság Alapítvány,20543,12
109651004719614,Szol24,Esélyegyenlőség és Fenntarthatóság Egyesület,19206,2
108346693873484,Győrffy Balázs,Balazs Gyorffy,19199,2
127355373967413,Pécsi STOP.hu,Pécsi STOP.hu,18864,2
100505208108482,Budapest Városháza,Budapest Főváros Önkormányzat,18831,2
