Page ID,Page name,Disclaimer,Amount spent (EUR),Number of ads in Library
12224403053,Alexis Tsipras,ΣΥ.ΡΙΖ.Α.,1262,11
1810483529251990,ΔΕΗ Α.Ε.,ΔΕΗ - ΔΗΜΟΣΙΑ ΕΠΙΧΕΙΡΗΣΗ ΗΛΕΚΤΡΙΣΜΟΥ Α.Ε.,976,5
178362315106,European Parliament,European Parliament,515,10
2219917241402396,Γιάννης Μαντζουράνης,Γιάννης Μαντζουράνης,497,7
82362291274,ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ,ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ,490,18
34848567724,Kyriakos Mitsotakis,ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ,400,8
309795039074935,Vassilis Kikilias,Vassilis Kikilias,362,3
54529589753,ActionAid Hellas,ActionAid Hellas,345,24
59097279644,Μπάμπης Καραθάνος,Karathanos Charalampos,331,5
101011924607948,Δόμνα Μιχαηλίδου - Domna Michailidou,Δόμνα Μιχαηλίδου - Domna Michailidou,295,13
149478958518030,Θάνος Πλεύρης,Θάνος Πλεύρης,261,10
194206920038,Μίκα Ιατρίδη / Mika Iatridi,Μίκα Ιατρίδη / Mika Iatridi,225,10
526882294515877,Νίκος Παπαθανάσης - Nikos Papathanasis,Nikos Papathanasis,220,10
106847525658121,Good Affairs,Good Affairs,217,8
2131206810510315,George Vrettakos,Γεωργιος Βρεττακος,213,8
284294775065460,Konstantinos Kyranakis,Konstantinos Kyranakis,212,2
102324779466473,Σπύρος Κροκίδης,Σπυριδων Κροκιδης,195,13
239059192856378,parapolitika.gr,parapolitika.gr,164,68
91877963116,WWF Greece,WWF Greece,163,11
31895177275,ΣΥ.ΡΙΖ.Α.,ΣΥ.ΡΙΖ.Α.,161,9
111836563539156,Τάκης Θεοδωρικάκος - Takis Theodorikakos,Takis Theodorikakos,161,12
107898832590939,European Commission,European Commission,156,4
111732525529765,Στράτος Σιμόπουλος - Stratos Simopoulos,Stratos Simopoulos,132,7
440131953481694,Χρήστος Τριαντόπουλος - Christos Triantopoulos,Χρήστος Τριαντόπουλος - Christos Triantopoulos,132,21
109057218424485,Δώσε αξία - ΕΔΣΝΑ,Ειδικός Διαβαθμιδικός Σύνδεσμος Νομού Αττικής (ΕΔΣΝΑ),128,4
111176762297235,Φραγκίσκος Παρασύρης - Freddy Parasiris,Freddy Parasiris,126,3
344651032924154,Άννα Ροκοφύλλου - Anna Rokofyllou,Άννα Ροκοφύλλου - Anna Rokofyllou,118,9
239994762800528,Aftodioikisi.gr,Christos Vouzas,118,3
2398040907001155,Ρωξάνη Μπέη,Ρωξάνη Μπέη,117,1
306140236206706,Κώστας Ζαχαριάδης,Κώστας Ζαχαριάδης,109,1
100771372008093,powergame.gr,POWERGAME,108,43
110940918621535,Sevi Voloudaki,Sevi Amanatidou - Voloudaki,103,12
1637375619619220,Άγγελος Αγραφιώτης,Άγγελος Αγραφιώτης,≤100,3
453670504778927,Ευγενία - Τζένη Αρσένη Dr. Eugenia Arsenis,Ευγενία - Τζένη Αρσένη Dr. Eugenia Arsenis,≤100,18
165710610795923,Δημήτρης Καιρίδης-Dimitris Kairidis,Δημήτρης Καιρίδης-Dimitris Kairidis,≤100,1
187536188017430,Άγγελος Τσιγκρής,Angelos Cigris,≤100,17
342254309739851,Σταμάτης Πουλής,Σταμάτης Πουλής,≤100,3
802017969808347,Γιάννης Μπαλάφας,Γιάννης Μπαλάφας,≤100,6
104299506270374,Euro2day,Euro2day,≤100,9
103754084863302,Εκδόσεις Επίκεντρο,Εκδόσεις Επίκεντρο,≤100,17
199761862081210,Υπερταμείο - Growthfund,Hellenic Corporation of Assets and Participations S.A. (HCAP),≤100,3
118529577780776,Omiros Tsapalos,Όμηρος Τσάπαλος,≤100,15
651704324941711,Γερονικολός Μενέλαος / Geronikolos Menelaos,Menelaos Geronikolos,≤100,2
105845878599873,Πατριωτική Ένωση - Πρόδρομος Εμφιετζόγλου,Πανελλήνια Πατριωτική Ένωση,≤100,4
623039581123006,Ζωή Ράπτη,Zoi Rapti,≤100,4
255954227832436,ActionAid Hellas Education,ActionAid Hellas,≤100,1
1004900052864353,mononews.gr,mononews.gr,≤100,10
192906947432657,Protagon.gr (official),Protagon.gr (official),≤100,31
104944762512920,Στέλιος Αγγελούδης,Στέλιος Αγγελούδης,≤100,5
1200465556797225,Θανάσης Παπαθανάσης,Αθανασιος Παπαθανασης,≤100,6
751503651885833,Δημήτρης Κούβελας - Dimitris Kouvelas,Dimitris Kouvelas,≤100,1
878694282192260,Maximos Senetakis - Μάξιμος Σενετάκης,Maximos Senetakis - Μάξιμος Σενετάκης,≤100,48
123836729361,New York College,New York College,≤100,2
1803155206621023,Documento,Documento Media,≤100,3
115065084896053,Σμαρούλα Μανιάτη,Smaroula Maniati,≤100,4
494931820680985,Σαουλίδης Αντώνης,Αντώνης Σαουλίδης - Δικηγόρος,≤100,5
156526271054077,Ελένη Μακρή Θεοδώρου,Μακρή-Θεοδώρου Ε.,≤100,15
1655684741382814,Delphi Economic Forum,Delphi Economic Forum NPO,≤100,5
559647524216207,ΔΕΛΤΑ,ΔΕΛΤΑ,≤100,1
376701069471661,Παναγιώτης Βλάχος / Panagiotis Vlachos,Panagiotis Vlachos,≤100,5
506505539504717,Ευρώπη Κοσμίδη,Ευρώπη Κοσμίδη,≤100,3
116819601313359,Χρήστος Σαλαλές,Χρήστος Σαλαλές,≤100,7
103740129063769,Πέννυ Δαλαμπούρα,Πέννυ Δαλαμπούρα,≤100,3
629016523841011,George Katrougalos - Γιώργος Κατρούγκαλος,George Katrougalos - Γιώργος Κατρούγκαλος,≤100,1
329814717635670,Πέγκυ Νίκα-Παναγάκου,Πέγκυ Νίκα,≤100,6
1325497150852539,Χρήστος Ξενοκώστας Christos Xenokostas,Ελένη Γεωργουλή,≤100,1
1748153855406537,vradini.gr,vradini.gr,≤100,14
369517657247790,Σπύρος Πνευματικός - Spiros Pnevmatikos,Σπύρος Πνευματικός - Spiros Pnevmatikos,≤100,18
121968427820147,ΜΙΧΑΛΗΣ ΚΑΡΧΙΜΑΚΗΣ,Μιχαηλ Καρχιμακης,≤100,3
293085591610194,Μανώλης Κουτσογιαννάκης,Εμμανουηλ Κουτσογιαννακης,≤100,1
588288908260242,Πέτρος Λεκάκης,Πέτρος Λεκάκης,≤100,4
105214919169668,Θεμιστοκλής - Ανδρέας Μπάκας • Υποψήφιος Βουλευτής Σύριζα-ΠΣ  Ν. Αχαΐας,digital warranty,≤100,12
