Page ID,Page name,Disclaimer,Amount spent (NGN),Number of ads in Library
100904822517086,Non-trivial,These ads ran without a disclaimer,54429,3
103124435736105,Youth Empowerment,These ads ran without a disclaimer,9842,2
1089641091059109,Hon. Kelechi Nwogu,Fabia Benibo,5511,4
105988542266505,Sunshine Bookseller,Sunshine Bookseller,5348,2
2010410822318073,Tvcnewsng,Tvcnewsng,4041,1
108557194698442,"Children Evangelism Ministry International, Kwara State Branch",These ads ran without a disclaimer,3055,1
107060627381818,Job vacancy now,These ads ran without a disclaimer,2874,4
101473435929832,Fr. Alia New Media Centre,Fr. Alia New Media Centre,2537,5
1053116178045511,Adedokun International School,These ads ran without a disclaimer,2213,1
112349224687773,Kufre Ekpoh,Kufre Imo Ekpoh,2124,1
101229044647022,Senator Mohammed Sani Musa,Suleiman Sani Musa,2008,4
104576632565512,K-Move,K-Move,1963,2
100340022754976,Let read,These ads ran without a disclaimer,1951,2
660685641036325,Sandeco Group,Sandeco Group,1919,2
115426404848823,Youths O'clock Initiative,These ads ran without a disclaimer,1895,1
100202924924063,Page 36,Page 36,1703,10
116510524752552,Sam Daddy Support group,Sam Daddy Support group,1607,1
106955635517175,Petroleum Industry Act and You,The Nigerian Upstream Petroleum Regulator Commission,1465,2
1259858270808148,Abdullahi Adamu Misilli,Abdullahi Adamu Misilli,1455,1
102169824695398,Rero TV,Rero TV,1447,5
1467668470168807,Joseph Odey,Joseph Odey,1396,1
105580098826545,Fr. Hyacinth Iormem Alia,Fr. Hyacinth Iormem Alia,1377,2
103532961871284,Marion Group,Ezerioha Vincent Uchenna,1318,1
110877148165820,Dr Dauda Lawal TV,Ayodeji Adeola Badru,1210,2
109205175125068,Headline Playroom,These ads ran without a disclaimer,1147,1
852370551453606,GARP,These ads ran without a disclaimer,930,1
297904423657616,The ICIR,The ICIR,930,1
108217010644446,Oku Ozieoghene Victory,Oku Ozieoghene Victory,874,2
115989238141470,Ody Stunts,These ads ran without a disclaimer,856,1
119255924498161,Vincent Effiong,These ads ran without a disclaimer,813,1
115432718229068,PH SEETY,These ads ran without a disclaimer,798,1
257044301821870,Sen Barau Jibrin,Ayodeji Adeola Badru,783,1
114141588264643,deh Million Zone,These ads ran without a disclaimer,714,1
215418408792561,Owerri Imo State,These ads ran without a disclaimer,656,1
2024923250946623,Fowokanmi TV,These ads ran without a disclaimer,612,2
105693031610485,Alfa Aribidesi At-Tawdeeh Islamic Da'wah,These ads ran without a disclaimer,598,1
138518602882991,BudgIT,These ads ran without a disclaimer,565,2
2122833767942498,Kwara Central Senatorial District,Kwara Central Senatorial District,515,1
110043258402172,Hon. Habibu Abubakar Sambo -Imamu,Habibu Sambo Abubakar,484,1
104679584528987,Flourish,Tolutope Olubanke Anne Temitopeoluwa,470,1
258237094650339,Voice Of More,Adeosun Abdulwahab Adebowale,465,4
105494999119637,Akonucheya TV,These ads ran without a disclaimer,465,1
913242715449176,Prophet Ekong Ituen Ministries,Ekong Ituen,422,1
109450211203581,A Senator For All,Azeez Olasunkanmi Lekan,415,2
107611572282307,TVC News Nigeria,These ads ran without a disclaimer,279,1
109920711278750,Deputy Jesus,These ads ran without a disclaimer,262,3
104238252286926,Nwankwo Promise Chibuzo,Mboo Augustine Uchenna,259,2
109812369043366,ALONZO,These ads ran without a disclaimer,214,1
118098264591916,charlette_desire,These ads ran without a disclaimer,191,1
102298696060044,Chief mallam Zaaki Sapacha 1,These ads ran without a disclaimer,160,1
107673689001013,Minister Of Information,These ads ran without a disclaimer,144,1
101791082178391,only1jood,These ads ran without a disclaimer,104,1
102591229356515,Isupport Tinubu,Techsquad Africa,≤100,1
102731849445445,hendrix_properties,These ads ran without a disclaimer,≤100,1
103018869332378,BantuPage,These ads ran without a disclaimer,≤100,1
105275855511538,Light Up The World,These ads ran without a disclaimer,≤100,1
110333931764735,Smile Papers,These ads ran without a disclaimer,≤100,1
342526129176907,World Maritime University - headquarters,These ads ran without a disclaimer,≤100,1
150793518281117,Covestro,These ads ran without a disclaimer,≤100,1
101715608808670,Judgment Day: Angel of God,These ads ran without a disclaimer,≤100,1
398610380712044,River Cleanup,These ads ran without a disclaimer,≤100,6
286094071469577,VINCI Energies,These ads ran without a disclaimer,≤100,1
115575820139019,Af Fhyf,These ads ran without a disclaimer,≤100,1
64982236830,Alumni Association of the University of Michigan,These ads ran without a disclaimer,≤100,1
111160730747637,Trivia Stars,These ads ran without a disclaimer,≤100,2
102359362865317,Rose Des Îles,These ads ran without a disclaimer,≤100,1
105685321490104,Aaron Buenafe,These ads ran without a disclaimer,≤100,1
1448903671990351,China.org.cn,These ads ran without a disclaimer,≤100,1
138007942944115,African Arguments,These ads ran without a disclaimer,≤100,1
157586528019668,Nigel Ng,These ads ran without a disclaimer,≤100,1
104099512361482,Funnies Now - Magazine,These ads ran without a disclaimer,≤100,4
145301255772,Global Alliance for Incinerator Alternatives (GAIA),These ads ran without a disclaimer,≤100,1
405379246524515,DHL Express,These ads ran without a disclaimer,≤100,2
1065631633538453,Physicians Across Continents,These ads ran without a disclaimer,≤100,1
312898778847834,TERRAM PACIS,These ads ran without a disclaimer,≤100,1
427504377294193,World Natural Bodybuilding Federation (WNBF),These ads ran without a disclaimer,≤100,1
111283271603417,Taicang Entdecken,These ads ran without a disclaimer,≤100,2
6651543066,CNN Business,These ads ran without a disclaimer,≤100,3
