Page ID,Page name,Disclaimer,Amount spent (PKR),Number of ads in Library
108032181861181,Suno News HD,SUNO TV,11005,6
101144265054284,Residents Welfare Committee MPCHS Islamabad,Residents Welfare Committee MPCHS Islamabad,6301,2
144494398930201,Jamaat-e-Islami Pakistan,Jamaat-e-Islami Pakistan,6227,2
171980796153771,Siraj ul Haq,Siraj ul Haq,6160,2
110196941769209,𝗦𝘆𝗲𝗱 𝗔𝗹𝗶 𝗞𝗮𝗺𝗿𝗮𝗻 𝗞𝗶𝗿𝗺𝗮𝗻𝗶,𝗦𝘆𝗲𝗱 𝗔𝗹𝗶 𝗞𝗮𝗺𝗿𝗮𝗻 𝗞𝗶𝗿𝗺𝗮𝗻𝗶,5033,35
111021638285303,Chaudhry Aurangzeb,Chaudhry Aurangzeb,4236,4
200480966638039,Supremacy 1914,These ads ran without a disclaimer,3630,2
252434368713670,Humayun Akhtar Khan,Humayun Akhtar Khan,3425,1
448981518645687,Chaudhary Shahid Bashir,Chaudhary Shahid Bashir,3423,6
240488586026340,"SINA Health, Education & Welfare Trust","SINA Health, Education & Welfare Trust",3083,3
124541487213657,Jawab Do with Farrukh Shahbaz Warraich,PNN,3014,8
116132385102281,Chaudhry Muhammad Mushtaq PP 126,Chaudhry Muhammad Mushtaq PP 126,2404,3
109493084543028,Four Corners with Tarar,NEXT TV,2259,1
543755195637715,Mian Aslam,Mian Aslam,2074,2
565225540184937,CGTN,These ads ran without a disclaimer,2064,1
977981842265214,Pukaar,Pukaar,1574,3
104901805715054,Syeda Rubina Zahra Gardezi,Syeda Rubina Zahra Gardezi,1568,5
304781399652673,Jamshed Iqbal Cheema,Jamshed Iqbal Cheema,1438,1
105396082410434,White News English,White News English,1212,4
215043468835703,Islam Channel,These ads ran without a disclaimer,1051,1
133648753466105,Group Development Pakistan,Group Development Pakistan,1031,1
127593717315049,Jamaat-e-Islami Islamabad,Jamaat-e-Islami Islamabad,965,1
122578684096711,Usman Ahmad Bhatti,Haider Munir,962,1
353636205252946,Al Bahria Institute,These ads ran without a disclaimer,889,1
148143495361532,Hafiz Farhat Abbas,Hafiz Farhat Abbas,855,1
100427168538381,Sardar Mehboob Khan Khetran,Sardar Mehboob Khan Khetran,748,2
101080725159933,Allama Shabbir Hasan Maisami,Allama Shabbir Hasan Maisami,724,2
115445627811504,Muhammad Kashif Mairaj,Muhammad Kashif Mairaj,654,1
102718215543023,Pakistan Republic,Pakistan Republic,600,1
102096062812204,Magic1420-02,These ads ran without a disclaimer,566,1
1114193285282308,Abdullah Khan Dummer,Abdullah Khan Dummer,538,3
104699294839888,Pakistan Tribune,Pakistan Tribune,500,1
104789632113642,Republic URDU,Republic URDU,460,1
203957239641429,Muslim Hands South Africa,These ads ran without a disclaimer,431,1
102984572749654,Jamaat e Islami - Fans Page,Imtiaz Ahmad,423,1
103295255985885,Jamaat e Islami Johar Block 18,M Uzair Riaz,409,1
1221551921269506,Mahar Sajjad Cheena,Mahar Sajjad Cheena,393,1
