Page ID,Page name,Disclaimer,Amount spent (NGN),Number of ads in Library
108431715228675,Ifesim,Ifesim,15321,5
200480966638039,Supremacy 1914,These ads ran without a disclaimer,6247,2
565225540184937,CGTN,These ads ran without a disclaimer,5451,1
109442808414602,Azzembl,Electric Avenue Technologies,4186,1
1572089193014869,DUMO Lulu-Briggs Recommended,DUMO Lulu-Briggs Recommended,4170,1
111353874017544,Mukhail Adetokunbo Abiru,Mukhail Adetokunbo Abiru,4147,3
103018869332378,BantuPage,Ikechukwu Orji,3594,3
149072268486202,"Society of Petroleum Engineers, Nigeria Council","Society of Petroleum Engineers, Nigeria Council",3248,2
100202924924063,Page 36,Page 36,3225,12
170912539645748,Mark Batson,These ads ran without a disclaimer,2304,1
101229044647022,Senator Mohammed Sani Musa,Suleiman Sani Musa,2073,4
913242715449176,Prophet Ekong Ituen Ministries,Ekong Ituen,1620,1
236831106803225,Accountability Lab Nigeria,Accountability Lab Nigeria,1304,1
104238252286926,Nwankwo Promise Chibuzo,Mboo Augustine Uchenna,1279,2
1813961455356524,Sen. Lawrence Ewhrudjakpo,Sen. Lawrence Ewhrudjakpo,1182,2
683436135352620,Rothoblaas solutions for safety,These ads ran without a disclaimer,1114,1
110168271962444,Sns spa,These ads ran without a disclaimer,1060,1
107260805514827,Hon. Isang Sam Udo-Akagha,Lampro Ventures,922,1
121569847552169,deeperthansurfacelevelofficial,These ads ran without a disclaimer,922,1
1663913513914881,English Cameroon for a United Cameroon,English Cameroon for a United Cameroon,915,1
103456135835061,Victor E. Archibong,Victor Emmanuel Archibong,830,2
294587734226015,Hon. Amb. Sobomabo Jackrich - Egberipapa,Hon. Amb. Sobomabo Jackrich - Egberipapa,761,1
111180371693748,Rt.Hon Peter Odey - Cross River State Deputy Governor -Elect,Prince Charles Ekanem Iv,717,1
106635372163615,Solvent Digital,These ads ran without a disclaimer,711,1
128728490537179,Asuquo Ekpenyong,Prince Charles Ekanem Iv,704,1
258810957658900,Adamu A. Babale Makera,Adamu A. Babale Makera,530,1
103696798885313,Hon Onidare Sunday Bukunmi,Afeez Lawal,497,1
101473435929832,Fr. Alia New Media Centre,Fr. Alia New Media Centre,492,1
112534228002589,Hon. Nkoyo Toyo,Victor Emmanuel Archibong,470,1
1585677918362802,Kogi State Hub,MAAI,461,1
106828618214257,ziloc_constructions,These ads ran without a disclaimer,461,1
258237094650339,Voice Of More,Adeosun Abdulwahab Adebowale,461,2
100595249525719,Benjamin Kayode Adereti Support Group,Benjamin Kayode Adereti Support Group,408,1
102399141248203,Chief Edward David Onoja,Isaac Ukpahiu'ojo Agene,380,1
111263498306694,Baked Treat,These ads ran without a disclaimer,243,1
109366762070994,Emodah,Emodah,218,1
133887697201724,Mecoso,These ads ran without a disclaimer,212,1
108165847620952,Halimran printing,Enesi Audu Imrana,173,1
124406638188527,Nahfconnects.com,These ads ran without a disclaimer,163,1
102169824695398,Rero TV,Rero TV,108,1
116171116492933,HMHR Chimaobi Ebisike. 9th Aba North and South Federal Consitutuency,These ads ran without a disclaimer,≤100,1
106700860866187,Ubong Ukpong ministries,These ads ran without a disclaimer,≤100,1
109952117904188,Hon Olusola Oyeyinka Oyapidan,These ads ran without a disclaimer,≤100,1
113025018420059,Professor stephen ocheni - Pso,These ads ran without a disclaimer,≤100,1
119723736100630,Ala - Delight Publicity Services,Moses Oyinkuro,≤100,2
104334565850055,Baba top,These ads ran without a disclaimer,≤100,1
515306875159421,Menta Music,These ads ran without a disclaimer,≤100,1
1621239531431579,Reality News,These ads ran without a disclaimer,≤100,1
106931698352366,Materials MDPI,These ads ran without a disclaimer,≤100,1
113494377640346,Silicon Valley Investclub,These ads ran without a disclaimer,≤100,1
114950684872253,C301-27,These ads ran without a disclaimer,≤100,2
112868954943466,Perspex Homes Ltd,These ads ran without a disclaimer,≤100,1
230834147675510,LabXchange,These ads ran without a disclaimer,≤100,1
2174517772657414,A21 Middle East News,These ads ran without a disclaimer,≤100,1
375605576400149,The Inphamus Hour,These ads ran without a disclaimer,≤100,1
111160730747637,Trivia Stars,These ads ran without a disclaimer,≤100,2
114927444840026,C301-19,These ads ran without a disclaimer,≤100,1
100147332985481,laracostaroriz,These ads ran without a disclaimer,≤100,1
171522852874952,Juventus,These ads ran without a disclaimer,≤100,1
100966486285059,C301-18,These ads ran without a disclaimer,≤100,1
