Page ID,Page name,Disclaimer,Amount spent (IDR),Number of ads in Library
101350709331663,Golkar 2024,Yayasan Golkar Institut SPKP,68006229,236
23383061178,Prabowo Subianto,indonesia Adil makmur,26979484,18
108132042285089,Erwin Aksa,Yayasan Golkar Institute,10975370,102
104054595928021,Bakti Untuk Rakyat,Bakti Untuk Rakyat,7286267,71
317965655213024,Gerakan Nahdliyyin Bersatu,Gerakan Nahdliyyin Bersatu,5724587,1
333711983956998,Erwin Aksa,Yayasan Golkar Institute SPKP,4948724,33
111864151754055,Esensi TV,Esensi Tv,4793784,105
320858334728047,Partai Solidaritas Indonesia,Partai Solidaritas Indonesia,4142644,17
102793242742002,Jaksapedia,JAKSAPEDIA,2459448,34
104899195891472,Berita Ganjar Pranowo,Berita Ganjar Pranowo,2051771,134
107600565668590,Munafri Arifuddin,Yayasan Golkar Institute,1978693,14
106690092440342,Pemilu KIT,Ramdan Casmara,1778951,20
1182989151803018,M Hasanuddin Wahid,Kebangkitan Bangsa,1763626,1
110799152010497,Prabowo Lanjutkan Kepemimpinan,Prabowo Lanjutkan Kepemimpinan,1668771,14
39684526732,Wanda Hamidah,Yayasan Infobox,1234503,3
397603117477041,Lindsey Afsari Puteri,Yayasan Golkar Institute,1021463,10
117935907895698,Tidak resmi: inilahcom,Inilahcom,852271,4
104844282389488,Kelas Digital Marketing,Kelas Digital Marketing,762914,14
256838011014355,Partai Gerakan Indonesia Raya (Gerindra),Partai Gerindra,640118,8
197545083607941,Harian Kompas,Harian Kompas,519502,11
1004727719661767,Rian Ernest,Yayasan Golkar Institute,504516,6
110419528729730,Golkar Makassar,Yayasan Golkar Institute,491983,16
572779142753263,Freeport Indonesia,Freeport Indonesia,484838,5
103115509465525,Achmad Fauzi Wongsojudo SH. MH.,Cak Fauzi JATIM,469575,19
102656349157647,Tugimanisme,Tugimanisme,448257,45
349963858704476,Komit Digital,Komit Digital,447650,36
104427162506872,Fakta Anies,Fakta Anies,399827,31
110294151987732,Head Politika,Head Politika,387523,6
106397652451725,Barisan Biru Langit,Barisan Biru Langit,369914,9
105903795626960,Ruangcuan.com,Ruangcuan.com,353848,17
104830667806476,Melihat Indonesia,Melihat Indonesia,351580,13
103581752405141,Sobar Harahap,Sobar Harahap,308286,23
110547131467051,Ikfina Fahmawati,Diovanka Darmawan,289888,6
111003051988471,Raendi Rayendra,Muhammad Agung Saputra,278982,3
642603442612516,Muktar Efendi Harahap,Muktar efendi harahap,275262,14
292939164731691,Relawan Herviano,Relawan Herviano,273979,13
39253583478,PDI Perjuangan,PDI Perjuangan,243269,21
101403669397488,Nikmatul Sugiyarto,Nikmatul Sugiyarto,231734,12
1500140530273695,Kimia Farma Care,Kimia Farma,211529,2
110952238516382,Kiki Daliyo,Kiki Daliyo,210142,11
306213619526427,Jusuf Kalla Fans Club,Jusuf Kalla Fans Club,206224,21
102262302515901,Henry Indraguna,Ananda Puja Wandra,199335,4
273454719936085,"Yohanis Fransiskus Lema, S.IP, M.Si","Yohanis Fransiskus Lema, S.IP, M.Si",197615,3
107314345341621,Zakiyuddin Harahap,Zakiyuddin harahap,197429,12
101866128977837,Belajar Pemilu,Muhammad Basir,188216,12
1679783648997296,DKISP Kaltara,Anggianto,184737,4
101679818973699,Sahabat Ganjar Pranowo,John Kamnahas,159574,10
112376825007045,Dewi Juliani 2024,Dewi Juliani 2024,159402,12
1165819730216749,Global Ehsan Relief Indonesia,Global Ehsan Relief Indonesia,159172,4
106144715764206,Enine Indonesia,Enine Indonesia,155814,2
101760624522103,DPP Banteng Muda Indonesia,Farid Wahyudi,154775,13
143840239716746,Indozone.id,PT. INDOZONE MEDIA INDONESIA,133729,8
101674375744514,Media Cuan,Media Cuan,131781,6
103974322620939,Kominfo Trenggalek,Anggianto,129598,2
2275806345802505,Muhammad Bima Januri,Partai Solidaritas Indoneisa,123523,1
103117879108618,Jatim Untuk Ganjar,Ganjar Nusantara Indonesia,117363,4
108294188639371,Medan satu,Berita Kota,117066,3
338740510222539,"Rohmat Marzuki, S.Hut - Sarjana Kehutanan Mbangun Deso",Rohmat Marzuki,109911,4
