Page ID,Page name,Disclaimer,Amount spent (ARS),Number of ads in Library
130929705668,Municipalidad de Córdoba,Municipalidad de Córdoba,1013428,69
63044235866,UN Climate Change,UN Climate Change with Facebook Ad Credits,88445,4
233792609964941,Municipio de Esteban Echeverría,Municipio de Esteban Echeverría,73160,4
2296112127071539,Feedback encuestas,Feedback Encuestas Online,69454,87
2057819794450925,CPC Pueyrredón MuniCba,municipalidad de córdoba,56138,5
101185599412309,Marcos para Neuquén,Marcos para Neuquen,54692,5
367089004808,Amnistía Internacional Argentina,Amnistía Internacional Argentina,49584,49
1689208734631579,Gobierno de Jujuy,Gobierno De Jujuy,38887,9
100616616096642,Notitrece,Notitrece,33174,1
1546712922304737,Dionisio Scarpin,Dionisio Scarpin,26862,3
102436695787908,Chubut por el Cambio,Juntos por Chubut,23949,4
103088924366000,Noticias d,Noticias d,22518,120
369199359904207,Municipalidad de Tres de Febrero,Municipalidad de Tres de Febrero,22321,4
301506776559902,Gobierno de Córdoba,Gobierno de Córdoba,22046,13
104726201267494,Legislatura de Neuquén,Legislatura de Neuquén,20877,2
174545086044880,Gobierno de Santa Fe,Gobierno de Santa Fe,19968,22
1662250880709156,Lanús Municipio,Lanús Municipio,18741,5
104230022197116,En línea Chubut,En Línea Chubut,16145,24
705172499580470,Gustavo Martinez,Gustavo Martinez,15833,38
100686031576569,Primero la gente,Secretaría de Medios y Comunicación Pública,15784,2
641948702550925,Catamarca Gobierno,Gobierno de Catamarca,15611,3
61279025897,Gerardo Morales,Gerardo Morales,14086,3
107919011974055,Hoy Sur,Hoy Sur,13530,8
102305658071845,Uthgra Córdoba,Julian Rousselot,12712,3
113122186717848,Emiliano Estrada,Emiliano Estrada,11959,4
101364195948955,KATO DICE Y HACE,KATO DICE Y HACE,11826,5
110492713536,Santa Fe Capital,Santa Fe Capital,11051,3
109287948479430,Diario 9️⃣,diario 9,10810,56
924253577657013,Gobierno de Tierra del Fuego AIAS,Gobierno de Tierra del Fuego,10780,11
932158520193023,Municipalidad de José C. Paz,Municipio de José Clemente Paz,10669,6
87545580838,C5N,C5N,10396,3
1120123988007891,Gobierno de San Luis,Gobierno de la provincia de San Luis,10134,1
1383234345334458,Ramiro Marra,Ramiro Marra,9979,5
427271967380241,Lucas Delfino,Juntos,9944,4
104838940899300,Memo,El Memo,9895,8
652162468224695,Juan Negri,Juan Hipolito Negri Biasutti,9475,6
362204533804292,Municipio de Río Grande,Municipio de Río Grande,9281,6
525334380868858,Martín Lousteau,Martín Lousteau,8764,8
480129710135,Municipio de Tigre,Municipalidad de Tigre,8629,28
113686738612,Gobierno de la Ciudad de Buenos Aires,Gobierno de la Ciudad de Buenos Aires,8258,2
102744535962182,Chubut Política,Chubut Política,8186,10
1575553356099879,Soher El Sukaria,Fundación Hacer Córdoba,8146,3
327490147360219,Martín Berhongaray,Martín Berhongaray,7986,4
113781658634572,Gustavo Sáenz,Gustavo Sáenz,6811,1
363825283650115,Vicente López,Vicente López,6784,4
451835641522345,Marcelo Rodio,Marcelo Rodio,6737,3
1275311129309933,Marcos Koopmann,Marcos Koopmann,6733,2
1688491141369349,Gobierno de la Provincia de La Pampa,Gobierno de la Pampa,6706,13
465558466800210,Maxi Pullaro,Juntos por el Cambio Evolución,6613,2
102531515432792,Espacio Audiovisual Nacional,DAC - Directores Argentinos Cinbematográficos,6506,3
107158018902593,Patagonia 24,Patagonia 24,6458,19
542137185925627,Atilio Basualdo Intendente,Victor Pablo Basualdo,6407,7
107631983989726,Argentina Federal,Argentina Federal,6125,5
108679841853325,Contame Más,Contame Más,5921,4
110806461830762,El Sol Web,El Sol Web,5515,5
104147274759706,Periodismo de Izquierda,Periodismo de Izquierda,5500,4
101594852755793,El Bonaerense,El Bonaerense,5363,4
587405287971230,Mariano Cascallares,Partido Justicialista Almirante Brown,5363,5
1086999731414893,Lucas Castelli,Lucas Alberto Castelli,5099,15
2339859699626643,Hacemos por Córdoba,Hacemos por Córdoba,5034,8
605540860101596,Diario Criollo,Diario Criollo,4721,3
819240928422696,César Treffinger,Cesar Treffinger,4691,1
108072227440,El Territorio,El Territorio,4635,2
103846469204203,La Ola Noticias,La Ola Noticias,4588,6
175844725888213,Alejandro Bodart,MST Movimiento Socialista de los Trabajadores,4521,8
103322152538185,La Verdad Noticias,La verdad noticias,4498,2
113898744658728,El Progreso Web,El Progreso,4494,4
796480967084066,Cele Fierro,MST Movimiento Socialista de los Trabajadores,4330,3
307661541236,Grupo La Provincia,GLP,4299,19
256803881073240,Gobierno de Salta,Gobierno de Salta,4230,1
335926266503071,7D,7D,4224,5
452525851510103,Nicolás del Caño,Frente de Izquierda,4156,2
109237045323181,Patagonia Noticias,Patagonia Noticias,4147,6
125183747539071,Noticias Argentinas,Noticias Argentinas,4142,52
131381938371647,Corta La Bocha Noticias,Corta La Bocha,4060,5
782697941744883,Catamarca Capital,Catamarca Capital,4059,4
141882839166950,Tres Lineas,Tres Lineas,3772,2
416744201672837,Municipio de Roca,Municipalidad de General Roca,3771,3
190356261138005,Leandro Zdero,Leandro Zdero,3725,2
221792280182,Municipalidad de Rafaela,Municipalidad de Rafaela,3611,3
585157608249952,Nicolás Russo,Nicolás Russo,3574,7
103371005775934,Carlos Lorenzo,Carlos Lorenzo,3480,3
443594262328472,Lisandro Enrico,Lisandro Enrico,3433,4
1726365124243504,Clara García,Clara Garcia,3429,5
1873194886282596,Francisco Mondotte,Daniel Mondotte,3390,2
171330806277312,Diego Santilli,Instituto República,3271,2
103906831909733,Luciana Cuk,Acción San Juan,3208,4
947697181983026,Ministerio De Salud La Pampa,Ministerio De Salud La Pampa,3193,7
105960568377813,Ministerio de Producción La Pampa,Ministerio de Producción de La Pampa,3142,7
111017727886118,Chuchi Molina,Chuchi Adriana Molina,3057,5
785879308121052,Leonardo Viotti,Leonardo Gaston Viotti,3047,3
176980972975177,Irene Gamboa,Frente de Izquierda Unidad,3015,2
328587727262692,Eric German,Eric David German,2949,2
314550791947743,InfoBonaerenses,Noticias de mi barrio,2945,2
378225769015907,Fundación Embajada Abierta,Fundación Embajada Abierta,2842,2
109366551880108,Jaime Perczyk,Lucas Nahuel Diaz,2795,7
106277608413948,Felipe Biella,Julieta Biella,2784,2
233734300112003,Juan Monteverde,Ciudad Futura,2739,4
108747171494977,Ambiente La Pampa,Subsecretaria de Ambiente de La Pampa,2723,6
102187456039094,Enterate Ya,Enterate Ya!,2679,2
316538378371170,Chaco Gobierno de Todos,Chaco Gobierno de Todos,2676,6
