Page ID,Page name,Disclaimer,Amount spent (VND),Number of ads in Library
108390095364515,Phạm Văn Thanh- Đặc Trị Xương Khớp,These ads ran without a disclaimer,1782149,1
654396084640049,IMM GROUP,IMM Group,845676,8
1127821033978868,Xóm Hóng,These ads ran without a disclaimer,538866,1
105310469026814,Nhật Bản Chờ Tôi Nhé,These ads ran without a disclaimer,218168,1
106864984981716,Tài liệu ôn thi viên chức giáo viên TP. HCM,Tài liệu ôn thi viên chức giáo viên TP. HCM,181514,5
110063372070330,Lê Xuân Thọ,These ads ran without a disclaimer,110826,1
1831330046916094,Tuyển Dụng Giáo Viên Hà Nội,Tuyển Dụng Giáo Viên Hà Nội,101943,3
101901968753342,BĐS Đầu tư & An Cư,These ads ran without a disclaimer,100271,2
100613984870990,Bệnh Viện Phụ Sản Thiện An,These ads ran without a disclaimer,63253,1
192195994956428,Tài Liệu Thi Viên Chức Giáo Viên,Tài Liệu Thi Viên Chức Giáo Viên,50520,1
902785046529464,Tài liệu Thi Viên Chức Giáo Dục Quảng Ngãi,Tài liệu Thi Viên Chức Giáo Dục Quảng Ngãi,48684,1
108715314693314,Tài Liệu Thi Viên Chức Giáo Dục TP.HCM - Bình Dương,Tài Liệu Thi Viên Chức Giáo Dục TP.HCM - Bình Dương,31326,1
289060181759641,Đại học Gia Định,These ads ran without a disclaimer,25347,1
225706078170576,Đoàn TNCS Hồ Chí Minh xã Quảng Tiến,Đoàn TNCS Hồ Chí Minh xã Quảng Tiến,21885,1
19746387261,Humane Society International,These ads ran without a disclaimer,16890,2
425181617530046,Lớp Toeic Thầy Long,These ads ran without a disclaimer,3504,1
1397405843841104,Ines de la Fressange Paris,These ads ran without a disclaimer,≤100,1
101849728551147,Fun Break Central,These ads ran without a disclaimer,≤100,1
108091988358295,Travels All Abroad,These ads ran without a disclaimer,≤100,3
