Page ID,Page name,Disclaimer,Amount spent (INR),Number of ads in Library
108543274952782,Stalinudan Tamil Nadu,Stalinudan Tamil Nadu,90421,92
349222085840969,Youth in Politics,Indian Political Action Committee,31898,87
21169267101,Give,Give,31085,62
703726259672921,BJP Telangana,Bharatiya Janata Party (BJP),28256,53
107395897271506,Kutumb,Swatantra Verma,25172,37
1041070232620031,Sesame Workshop - India,Sesame Workshop India,25123,58
791496597580042,Miracles Academy Of Arts & Media Pvt.Ltd.,Miracles Academy Of Arts & Media Pvt.Ltd.,22922,1
108777655527686,Trinamoole Nabo Jowar,Trinamoole Nabo Jowar,21580,47
30290552843,Greenpeace India,Greenpeace Environment Trust,17855,86
109470364774303,Ellorum Nammudan,Ellorum Nammudan,17691,54
841171029605948,India News,India News,15777,17
105298484651843,SME Climate Hub,These ads ran without a disclaimer,13794,1
109545244848137,Crafto,Kutumb App,13707,15
123405501008524,Mercedes-Benz India,Mercedes-Benz India,13255,3
479998865355592,Aditya Birla Group,Aditya Birla Group,12873,9
495798850546619,P&G Careers,These ads ran without a disclaimer,12556,1
797927846899300,Flag Foundation of India,Flag Foundation of India,11886,19
104516512296314,Kartikeya Sharma,Kartikeya Sharma,10996,16
174283119250672,Bal Raksha Bharat,Bal Raksha Bharat,10477,39
704315853046156,DesignBoxed,DesignBoxed,9701,20
270666596375251,Jhatkaa.org,Jhatkaa.org,9576,17
897056127025640,InKhabar,InKhabar,9280,12
925007000949719,ExxonMobil,These ads ran without a disclaimer,8764,1
108080828884036,Gehlot Phir Se,DesignBoxed,8226,30
100238412466900,राजस्थान चाहे भाजपा,राजस्थान चाहे भाजपा,8108,6
347337386104390,Rama Chandra Yadav,B Ramachandra,7841,5
114233898263244,Indian Compass Videos,theindiancompass.com,7646,178
1571167366231304,Ramakant Bhargava,Saket Bhargava,7062,4
1401117106783618,Bjp Chhattisgarh,Bharatiya Janata Party,6897,39
805526169610318,Shubhashray Housing India,shubhashray housing india,6807,7
100921714878083,Fan Of Sambit Patra,BOL7 Technologies Private Limited,6703,17
411129449009589,K.C. Venugopal,K.C. Venugopal,6463,13
103782051383159,School of Politics,School of Politics,6220,14
278423842321236,BJP Rajasthan,Bharatiya Janata Party (BJP),6064,86
1235786446534273,Ajeet Patil Kavhekar,Rahul Rajendra Birajdar,5658,18
221256415973730,Ankuram IVF,Ankuram IVF,5634,10
466835200043903,उमेद अभियान - Maharashtra State Rural Livelihoods Mission,MASRLM,5610,4
30702412762,NewsX,NewsX,5483,6
327120054405346,Jagananna ki Thoduga,Jagan Anna ki Thoduga,5175,47
104211439033799,Jagane Kavali,Jagane Kavali,5046,64
106381020732219,Kerala Infrastructure Investment Fund Board,KIIFB,4953,2
132689140088396,smilefoundation,smilefoundation,4830,5
105696535473488,Jaadugari,Jaadugari,4532,5
109076322510196,Saviour Education Abroad,Saviour Education Abroad OPC Pvt Ltd,4501,26
574079826086251,Phir Ek Baar Modi Sarkar,phirekbaarmodisarkar.com,4499,12
165714096933078,Piyush Goyal,Piyush Goyal,4474,2
105815225595031,मोदी साथे राजस्थान,मोदी साथे राजस्थान,4445,19
424429107582290,BJP Gujarat,BJP Gujarat,4382,55
242854309081857,Hanuman Beniwal,Hanuman Beniwal,4260,2
150106531736299,BJP West Bengal,Bharatiya Janata Party (BJP),4201,34
667560657014524,Mahendra Singh Solanki,Swanit Infotech,4168,2
746568209028564,Dr. Basu Eye Hospital,Dr. Basu Eye Hospital,4059,5
388224945142881,Banglar Gorbo Mamata,Indian Political Action Committee,4042,8
101437656247049,Modi Quotes,Modi Quotes,4000,3
104736419210593,PACE INDIA,PACE INDIA,3968,5
605390272841833,Shrirang Appa Barne,Abhay Balu Ahire,3897,7
