Page ID,Page name,Disclaimer,Amount spent (PYG),Number of ads in Library
107674934088892,Enex Paraguay,Enex Paraguay,1010174,14
103594265451560,Diana Recalde,Diana Recalde,323711,5
347341592056826,Sergio Estigarribia.,Sergio Estigarribia.,238663,2
100157179072061,Financiera ueno SAECA,These ads ran without a disclaimer,156977,15
278226125974096,El Paraguayo Independiente,Paraguayo Independiente,147355,20
292909490881181,Carlos Echeverría Intendente,TEJUParaguay,104262,1
111912341409356,Centinela del Norte,Centinela del Norte,99044,10
112866004765581,Taurino González,Taurino González,63423,1
1365651890238610,Soberanía Paraguay,Prensa_Py,54213,7
368247363370300,LATITUD 25,Latitud 25,43605,1
184860595385745,Ing. Roberto Jiménez - Concejal,Ing. Roberto Jiménez - Concejal,31642,1
272098156231873,Diario HOY Paraguay,Diario HOY Paraguay,29433,6
150741961754512,Mercedes Canese Antúnez,Mercedes Canese,28841,1
359307964420456,Terere Cómplice,Centro Interdisciplinario de Investigación Social,25187,2
137071910500968,Alvaro Grau,Alvaro Grau,21802,1
881571071938611,Radar Social TV,Radar Social TV,15943,3
100588788587363,Fernando Ramírez,Fernando Ramírez,10432,2
110514441614136,Edith Ortiz Gullón,These ads ran without a disclaimer,8925,1
108779854000922,Enrique Quintana,Enrique Quintana,8341,3
1523101857947814,Antonio Sola,These ads ran without a disclaimer,7267,1
101209788723937,Dr. Omar Gonzalez,Dr. Omar Gonzalez,6157,1
116603861327799,alex_sa.c,These ads ran without a disclaimer,5305,1
166696645047489,Fundación Marcelíno Muñoz,These ads ran without a disclaimer,3814,1
107706177740738,Periodismo 29,Periodismo 29,457,2
112001677152704,Dominio_intelectual,These ads ran without a disclaimer,397,1
780019955419148,Educatac,These ads ran without a disclaimer,≤100,1
111113447867154,The Daily Dose,These ads ran without a disclaimer,≤100,1
250305668489402,Professor Kenny,These ads ran without a disclaimer,≤100,1
106375945766381,Los amo a todos.KK,These ads ran without a disclaimer,≤100,1
114112935077556,Iulhjf,These ads ran without a disclaimer,≤100,1
475778355919914,BB - Best Bios,These ads ran without a disclaimer,≤100,1
108259318940861,TD_Ln2_Cuidado Cariñoso,These ads ran without a disclaimer,≤100,1
359354264571099,Arquitecto Eduardo Alfaro Riera,These ads ran without a disclaimer,≤100,1
