Page ID,Page name,Disclaimer,Amount spent (GBP),Number of ads in Library
100771226087265,Susie's Tips,Susie's Tips,20255,49
102639461303190,Fair Pay For All,Fair Pay For All,7731,192
408582579294175,UK government,UK Government,7115,2
6233536938,War Child UK,War Child UK,5927,45
311627208673,WWF UK,WWF UK,3656,81
9250349228,Greenpeace UK,Greenpeace UK,3580,174
7715002593,UNICEF UK,Unicef UK,2273,4
10499876484,Compassion in World Farming,Compassion in World Farming,2174,119
7214031395,Oxfam Great Britain,Oxfam Great Britain,2031,28
10677003998,Shelter,Shelter,1951,484
799576543492660,The Week Junior,The Week Junior,1825,40
360322167647280,"Mayor of London, Sadiq Khan",The Greater London Authority,1485,34
339810463063059,Conflict Of Nations : World War 3,These ads ran without a disclaimer,1259,1
514212165305248,Leigh Day,Leigh Day,1252,60
211614899544570,Long Live The Local,British Beer & Pub Association,1243,32
260012884055691,Metropolitan Police Service,Metropolitan Police Service,1173,64
841894835830532,Electoral Commission UK,Electoral Commission UK,1121,17
13047522725,Crimestoppers,Crimestoppers,1082,104
103662352102391,Family Debt Help,Ian Keith Parsons,1078,12
268801635305,Breast Cancer Now,Breast Cancer Now,1061,8
483680375497477,Shell Energy,Shell Energy Retail Limited,1055,20
365948210785448,Criminal Injuries Helpline,Criminal Injuries Helpline,1051,12
208573062515662,Freedom from Torture,Freedom from Torture,969,139
7527864602,WaterAid UK,WaterAid UK,925,61
1046117708754519,Care4Calais,Care4Calais,916,69
10114144851,NSPCC,NSPCC,889,18
200006375787,38 Degrees,38 Degrees,867,19
103359739162746,The News Agents,The News Agents,842,6
35671512696,World Animal Protection UK,World Animal Protection UK,782,41
165099760197787,Welsh Government,Welsh Government,773,335
348366988862054,Oxfam Campaigns,Oxfam Great Britain,772,10
97116898596,Sightsavers,Sightsavers,755,40
110861655604080,Friends of the Earth,Friends of the Earth (EWNI),742,61
121936349543,World Vision UK,World Vision UK,727,44
177855115588808,The Week UK,The Week UK,670,30
1613092172114946,DWP Digital,Department for Work and Pensions,611,6
248887561894779,Home Energy Scotland,Home Energy Scotland,574,8
47612991154,Dignity in Dying,Dignity in Dying,559,29
25749647410,The Labour Party,The Labour Party,549,622
603389616739829,Bite Back 2030,Bite Back 2030,548,45
823788047675556,Call of War,These ads ran without a disclaimer,535,2
143837658998810,WWT,Wildfowl and Wetlands Trust,533,26
241312696375349,National Education Union,National Education Union,532,3
112482371099301,NUS UK - National Union of Students Campaigns,National Union of Students (United Kingdom),521,16
59367068326,The Ramblers,The Ramblers,504,6
108951391565231,Help to Heat,Huw John Llewellyn,478,12
26698813123,British Red Cross,British Red Cross,478,15
101602743218479,Stop It Now! UK and Ireland,"Stop It Now! UK and Ireland, The Lucy Faithfull Foundation",468,7
117476785190,Save the Children UK,Save the Children UK,457,8
159100234275780,UK Government Scotland,Office of the Secretary of State for Scotland,448,4
1645963095654688,Healthier Scotland,The Scottish Government,441,4
18044497940,Plan International UK,Plan International UK,435,54
104677264773039,We Eat Balanced,Agriculture and Horticulture Development Board,425,6
21242962092,ClientEarth,ClientEarth,406,9
220543443746,International Rescue Committee - UK,International Rescue Committee UK,403,31
308291623138631,Eco Footprint,Richard Lee Hughes,397,1
103835971750,Orbis UK,Orbis UK,397,40
1738524969810037,Mission India UK,Mission India UK,362,9
192492137520412,HETAS,HETAS,362,2
