Page ID,Page name,Disclaimer,Amount spent (GBP),Number of ads in Library
26698813123,British Red Cross,British Red Cross,65236,18
100771226087265,Susie's Tips,Susie's Tips,13946,44
7715002593,UNICEF UK,Unicef UK,8094,7
220543443746,International Rescue Committee - UK,International Rescue Committee UK,5377,22
33268280976,Disasters Emergency Committee (DEC),Disasters Emergency Committee (DEC),5281,88
311627208673,WWF UK,WWF UK,2917,73
9250349228,Greenpeace UK,Greenpeace UK,2439,42
360322167647280,"Mayor of London, Sadiq Khan",The Greater London Authority,2208,72
799576543492660,The Week Junior,The Week Junior,1776,50
10677003998,Shelter,Shelter,1690,260
158077247591710,Refuge,Refuge,1609,124
18933154958,CARE International UK,CARE International UK,1593,45
7527864602,WaterAid UK,WaterAid UK,1393,76
121936349543,World Vision UK,World Vision UK,1244,34
35671512696,World Animal Protection UK,World Animal Protection UK,1189,71
483680375497477,Shell Energy,Shell Energy Retail Limited,1065,20
514212165305248,Leigh Day,Leigh Day,902,83
110861655604080,Friends of the Earth,Friends of the Earth (EWNI),854,43
1613092172114946,DWP Digital,Department for Work and Pensions,768,4
13047522725,Crimestoppers,Crimestoppers,730,94
21242962092,ClientEarth,ClientEarth,716,12
102639461303190,Fair Pay For All,Fair Pay For All,659,33
177855115588808,The Week UK,The Week UK,635,28
698773137204706,Give My View,Built-ID,600,9
1738524969810037,Mission India UK,Mission India UK,586,6
55984857501,Open Doors UK & Ireland,Open Doors with Brother Andrew,581,7
348366988862054,Oxfam Campaigns,Oxfam Great Britain,578,10
18168505158,The Woodland Trust,Woodland Trust,551,51
165099760197787,Welsh Government,Welsh Government,498,166
101255718164248,350 UK,350.org,494,14
39605200520,ActionAid UK,ActionAid UK,471,26
106946654868342,Water's Worth Saving,Water UK,463,137
841894835830532,Electoral Commission UK,Electoral Commission UK,462,15
7043497714,Christian Aid,Christian Aid,414,1
7624294394,Amnesty International UK,Amnesty International UK,407,18
109602554296513,Your Funded Energy Solution,Huw John Llewellyn,380,9
11965205188,Practical Action,Practical Action,368,15
159100234275780,UK Government Scotland,Office of the Secretary of State for Scotland,357,3
208573062515662,Freedom from Torture,Freedom from Torture,347,34
249209468838241,Good Law Project,Good Law Project,346,31
117476785190,Save the Children UK,Save the Children UK,346,8
18044497940,Plan International UK,Plan International UK,337,46
175067939218623,Mercy Corps - Europe,Mercy Corps Europe,333,4
6366026879,Dogs Trust,Dogs Trust,329,8
6707857033,Global Justice Now,Global Justice Now,324,47
6233536938,War Child UK,War Child UK,316,12
54605029793,British Medical Association,British Medical Association,313,1
112845639376,Refugee Action,Refugee Action,284,81
107310464728068,Britain Remade,BRM Futures Limited,281,19
358706239805,Scope,Scope,279,4
274651352565844,Oltco Ltd,Oltco Ltd,260,113
211614899544570,Long Live The Local,British Beer & Pub Association,253,14
102639461303190,Fair Pay For All,Maddison Clarke,245,8
47612991154,Dignity in Dying,Dignity in Dying,239,16
97708339756,Action for Children,Action for Children,234,36
353224381469808,ifaw,IFAW,234,22
105325515394672,Local Recovery,Local Recovery,231,29
713179875369048,London Gov,The Greater London Authority,227,9
238394282845251,The Big Issue,The Big Issue,227,1
365948210785448,Criminal Injuries Helpline,Criminal Injuries Helpline,215,9
1645963095654688,Healthier Scotland,The Scottish Government,214,3
6316017331,Terrence Higgins Trust,Terrence Higgins Trust,211,4
1160491283986885,Parent Club Scotland,Parent Club Scotland,207,5
241312696375349,National Education Union,National Education Union,207,3
490007667679401,Hugh James,Hugh James,206,5
8555757947,Tearfund,Tearfund,201,19
167770553778,Hospice UK,Hospice UK,192,4
912590792245688,NHS Negligence Claims,Online Legal Limited,191,1
246872175166,Action Against Hunger UK,Action Against Hunger UK,188,20
103835971750,Orbis UK,Orbis UK,184,27
195754307110390,Right To Life UK,Right To Life UK,173,1
110538548040758,Care2 UK,John Ayling & Associates,172,19
547761111920012,Anglian Water - Love Every Drop,Anglian Water,164,6
290498754454402,European Movement UK,European Movement UK,162,8
18933990398,Stonewall,Stonewall UK,161,8
108951391565231,Help to Heat,Huw John Llewellyn,159,8
114651147002520,SSE Energy Solutions,SSE,152,8
163944051060876,Lloyds Banking Group,Lloyds Banking Group,151,12
25749647410,The Labour Party,The Labour Party,146,918
110934940687948,"Sharon Graham - General Secretary, Unite the Union",Unite Sharon Graham,145,1
169042736456594,All Out,All Out,141,7
2047806148766050,Animal Equality UK,Animal Equality UK,129,3
18366996074,War on Want,War on Want,126,17
61950489543,Labour North West,The Labour Party,123,28
287501884208,Met Office,Met Office,121,2
358531814192900,Bloomsbury Publishing UK,Bloomsbury Publishing UK,118,11
102734363097680,Group B Strep Support (GBSS),Group B Strep Support (GBSS),117,8
1586251881644270,Keir Starmer,The Labour Party,116,452
569834799727730,National Grid UK,National Grid UK,114,10
102686421238918,Prevented Ocean Plastic,Bantam Materials,114,1
149666996584,Federation of Small Businesses - FSB,Federation of Small Businesses,113,7
1046117708754519,Care4Calais,Care4Calais,108,9
730993880393394,Michelle O'Neill,Sinn Féin,106,34
280455341989746,Mayor of Greater Manchester,GMCA via Manchester City Council,105,1
101055248456891,Race Equality Matters,Race Equality Matters,105,2
534501720220577,Transform Trade,Transform Trade,104,8
601388547012748,Ecologi,Ecologi,104,32
322118554501403,ECA - Excellence in Electrotechnical and Engineering Services,Content With Purpose,102,6
1689013614665814,HEINEKEN UK,HEINEKEN UK,101,4
585253558594078,Police.uk,Police.uk,≤100,4
212038972186253,Transport for London,Transport for London,≤100,1
8422578815,Soil Association,Soil Association,≤100,10
103216101078525,The LEP,Leeds City Region Enterprise Partnership,≤100,2
319720638145510,NatureScot,NatureScot,≤100,4
122052607808255,CAGE,CAGE,≤100,1
105921025697392,Glimpse,The Glimpse Network LTD,≤100,29
319465674441,Game & Wildlife Conservation Trust (GWCT),Game & Wildlife Conservation Trust (GWCT),≤100,1
13533633585,National Trust,National Trust,≤100,2
358706239805,Scope,Scope,≤100,16
104117508042217,Spitting Image,Fifty Technology Ltd.,≤100,4
346684596111093,KinKind,KinKind Ltd,≤100,6
104804655677262,Know Violence Against Women,Cambridgeshire Constabulary HQ,≤100,13
275241295879466,Blind Veterans UK,Blind Veterans UK,≤100,28
105932165739421,London Digital Jobs & Skills Hub,Generation,≤100,4
139695000173,Good Energy,Good Energy,≤100,13
352254431506201,Shout Out UK,Shout Out UK,≤100,13
386603161497200,Public Protection - Kent,Kent County Council,≤100,4
237464113074951,Young Women's Trust,Young Women's Trust,≤100,4
32514078659,Liberty,Liberty,≤100,8
141500959223137,I love Oldham,Oldham Council,≤100,3
117230778296352,Sky,Mediacom,≤100,1
1660600037490738,Guardian Labs,Guardian Labs,≤100,8
164362913586214,Womankind Worldwide,Womankind Worldwide,≤100,18
108995912015327,Energy Advice London,Energy Advice London,≤100,23
25010947137,ShelterBox,ShelterBox,≤100,2
358126247463,Speech and Language UK,Speech and Language UK,≤100,90
345382132326295,Barnet Council,Barnet Council,≤100,1
303760836322372,Bullen Healthcare,Bullen Healthcare,≤100,22
104677264773039,We Eat Balanced,Agriculture and Horticulture Development Board,≤100,4
326115837721445,GUNNA,Gunna,≤100,9
