Page ID,Page name,Disclaimer,Amount spent (RON),Number of ads in Library
291177524360702,Partidul Social Democrat,Partidul Social Democrat,3276,21
159027940804196,Consiliul Superior al Magistraturii,Complete media,1869,62
988607871174850,Grupul de Investigatii Politice,Grupul de Investigatii Politice,1489,1
686190454826244,Declic,Declic,1144,105
1133289623473565,Lucian Patrascu,Partidul Social Democrat,840,5
178362315106,European Parliament,European Parliament,714,6
113795383753850,Viorel Băltărețu,Cabinet Parlamentar Viorel Băltărețu USRPLUS Cluj,656,4
107543802616247,Dacian Cioloş,Dacian Ciolos,531,1
1395939193764858,Marcel Ciolacu,Partidul Social Democrat,401,20
207741001672,Speranta pentru Romania,Speranta pentru Romania,388,9
1491544234239734,Forța Dreptei,Forta-Dreptei,324,23
620083298402659,Bogdan Trif,Turcanu Catalin Nicolae,294,1
321890494859228,Vlad Gheorghe,GHEORGHE VLAD-DAN,290,19
971907786352729,USR PLUS Cluj,USR PLUS Cluj,289,4
147547541961576,Council of the European Union,Council of the European Union,242,4
1796777377209154,Regia Nationala a Padurilor - Romsilva,Regia Nationala a Padurilor - Romsilva,222,10
731035500293728,Siegfried Muresan,Siegfried Muresan,210,1
360828814115641,Asociatia Slujire Crestina,Asociatia Slujire Crestina,203,4
1354903627930090,UrbanizeHub,UrbanizeHub Romania,202,3
163943696987223,Ziarul Puterea,Ziarul Puterea,193,15
112664490103704,Salvăm România,Salvăm România,191,2
523106417867452,Mircea Fechet,Mircea Fechet,190,2
187632491860732,Sebastian Cernic,Cernic Sebastian,171,1
329619180721358,Cosette Chichirău,Chichirau Cosette-Paula,168,7
100252252935644,APP Sector 2 - Daniel Mihaly,Alianta pentru Patrie Sector 2,164,4
508900942619160,CEZ Romania,These ads ran without a disclaimer,148,1
101340741758468,Radu Pescar,Pescar Radu Mircea,146,9
108801900624850,Cojocaru Petru Bogdan,Partidul Social Democrat,146,4
101643545586108,Alianța Pentru Patrie,Alianța Pentru Patrie,145,6
364996840328403,Asociația Liga Albanezilor din România,ALAR,143,1
108295090637741,ASAP România,Fundatia The Institute,138,3
490181697757865,Antal Lóránt,Birou Senatorial Antal Lóránt Szenátori Iroda,136,4
168243139877442,BZI,BZI,124,3
348610102203573,Radu Miruţă,MIRUTA RADU-DINEL,123,1
160699447395598,Saptamana in Oltenia,Saptamana in Oltenia,116,1
1498409580204044,Laurențiu Neghină,Victor Laurentiu Neghina,114,1
2546711162025064,Politice.net,politice.net,114,1
1602563209957356,PNL Bacău,Partidul Național Liberal,110,1
177708185581280,Erdélyi Magyar Néppárt,Erdélyi Magyar Szövetség,110,4
112599703659958,Green News,ASOCIATIA GREEN ACADEMY,110,2
261202277284497,Theodor Paleologu,Ioana Prândurel,109,4
107236228539491,Ion Belu,Ion Belu,109,1
107898832590939,European Commission,European Commission,102,2
110714784883015,Bogdan Dumea,DUMEA BOGDAN-MIHAI,101,5
1305418182809740,Csoma Botond,RMDSZ Kolozs Megye,101,1
428654640523065,Mircea Rosca,Chelan Bogdan,≤100,1
1449284915381234,Ionel Bogdan,PNL Maramureş,≤100,1
1658924257659048,USR Sector 3,Partidul Uniunea Salvați România - Filiala Sector 3,≤100,2
1047658422027323,Dan Ivan,Ivan Dan,≤100,2
514264362028436,Stefan Musoiu,Stefan Musoiu,≤100,1
237099069721573,Impact Hub Bucharest,Impact Hub Bucharest,≤100,1
225783874101141,Institutul pentru Politici Sociale,Institutul pentru Politici Sociale,≤100,11
101017605136880,Dragoş Popescu,ION-DRAGOS POPESCU,≤100,2
114319753592403,AFACERI.news,Horia-Marius Bogdan,≤100,1
