Page ID,Page name,Disclaimer,Amount spent (JPY),Number of ads in Library
475681929154100,国連UNHCR協会,国連UNHCR協会,188867,18
1904070096535109,スマート選挙,株式会社センキョ,37428,12
208661552479830,日本財団,Shigeru Fujita,36598,8
684161888345926,西日本新聞me,西日本新聞me,28047,16
239558679475625,株式会社トマス技術研究所,Kenji Fukutomi,20617,14
298060150283457,大分県日出町,帆足吉美,20398,30
105573155696478,つもり洋介（津森洋介）,つもり洋介（津森洋介）,14755,2
579187028792625,社長と会社の手元現金を増やす仕組みづくりの専門家,社長と会社の手元現金を増やす仕組みづくりの専門家,9351,1
102468941548369,宮城県民共済,宮城県民共済,5598,3
102123262349398,県知事トークキャラバン事務局,面木 洋一,4657,1
603731356470113,関西学院大学　診療所を中核とした地域医療経営人材育成プログラム,関西学院大学専門職大学院　経営戦略研究科,3894,1
105675478186991,金井たかし　江戸川区の政策研究,金井 高志,3840,1
256504371891671,the-issues.jp,株式会社issues,3168,36
259163764160829,FoE Japan,FoE Japan,2869,1
459101354119592,石巻金華鯖ずし”華ずし”,Tsubasa Itabashi,2852,1
136636846682019,ふるさと名品オブ・ザ・イヤー,ふるさと名品オブ・ザ・イヤー,2833,4
103921962501743,こまざき美紀,こまざき美紀,2556,2
200121530091286,いただきへの、はじまり　富士市,富士市,1799,1
1677419399148240,たはら亮 後援会（朝霞市）,Ryo  Tahara,1744,3
881025135256351,Japan In-depth,Japan In-depth,1480,7
101748831662100,一般社団法人リエートス,These ads ran without a disclaimer,1477,2
151214938794853,ミエセン,ジャッグジャパン株式会社,1442,9
544702409046206,手相の見方大事典テソペディア,株式会社Qu Creation,1362,1
676655469036670,松下政経塾,松下政経塾,911,2
489557227903715,伊藤ゆう- 都議会議員／目黒区,伊藤悠,818,1
168869767018564,白石洋一よういち,Yoichi Shiraishi,776,1
111452121171849,選挙しか勝たん！しんどい地獄の政治活動は業者に頼む！「どぶ板選挙ドットウィン！」緊急相談窓口「03-6915-2310」,成田幹男,769,1
1454796194806512,文京区議会議員 海津 敦子 かいづあつこ,海津敦子,748,2
1410243545774903,一般社団法人日本wpa,Ogawa Yuzo,517,1
100199881840737,Minghui Japan（ミンフイ　ジャパン）ー明慧日本,明慧日本,511,1
551303845317383,高橋元気（中央区議会議員）,Genki Takahashi,467,1
498506186984315,多摩市議会議員・藤條たかゆき,Takayuki Tojo,447,2
123217824515511,牛見 航  /  山口県防府市議会議員,Wataru Ushimi,429,1
1672330153015605,透明アクリル業者票,アドアチーブ株式会社,385,1
492073607520322,認定特定非営利活動法人 ふくしま30年プロジェクト,NPO法人ふくしま30年プロジェクト,385,1
1693424197555537,赤磐市議会議員 佐々木ゆうじ,Sasaki Yuji,378,1
102345105947737,選挙しか勝たん！どぶ板を業者に任せる楽ちん候補予定者のための「ポスターPR党」by 選挙ドットウィン「03-6915-2310」,僕俺株式会社,342,1
192399998157650,市来ハヤト（大阪維新の会）,市來隼後援会,283,1
101715608808670,Judgment Day: Angel of God,These ads ran without a disclaimer,159,1
163897240844320,高木信明＠葛飾区議会危機管理対策委員長,高木 信明,139,1
288301635169706,たかはま なおき　文京区議会議員,高浜 直樹,107,1
118981582262,Sid Roth's It's Supernatural,These ads ran without a disclaimer,≤100,1
105371502336242,乌克兰.ua,These ads ran without a disclaimer,≤100,1
109067655350302,aiartnews,These ads ran without a disclaimer,≤100,1
100466846248633,AI Mage,These ads ran without a disclaimer,≤100,3
110584791401665,GeneZation Show,These ads ran without a disclaimer,≤100,2
608650595820049,The Conqueror Challenges,These ads ran without a disclaimer,≤100,5
214697158909990,Huawei Digital Power,These ads ran without a disclaimer,≤100,1
