Page ID,Page name,Disclaimer,Amount spent (HNL),Number of ads in Library
114601521910,Jorge Aldana,Jorge  Aldana,2831,5
349524351841734,Cárlenton Dávila,Jose Carlenton Davila Mondragon,526,1
919092984894463,Partido Salvador de Honduras,Cordelia Ordoñez,460,1
1947339538818882,Gloria Bonilla Diputada,Erika Rivera,290,1
1392592317738074,Jorge Cálix,Jorge Cálix,268,6
153003381515332,Cespad - Centro de Estudio para la Democracia,Centro de Estudio para la Democracia (Cespad),264,2
104599735671754,Goberna Honduras,Goberna Honduras,247,15
486382251906084,Honduras El Pais,Diario El  Pais.hn,172,2
130202453827085,Asociacion Calidad de Vida,Asociación Calidad de Vida,151,2
483441215141189,ASJ Honduras,Asociación para una Sociedad más Justa,123,1
103031135787229,Sensus,Sensus,≤100,6
112529930493702,Democracia en Acción Hn,Voto Informado Honduras,≤100,1
19740928752,World Animal Protection,These ads ran without a disclaimer,≤100,2
107756041807121,oxfam_es,These ads ran without a disclaimer,≤100,1
152914224736727,Banco Mundial,These ads ran without a disclaimer,≤100,2
94199711897,Hábitat para la Humanidad,These ads ran without a disclaimer,≤100,1
111361091313,NICABM,These ads ran without a disclaimer,≤100,1
131602424169035,Oxfam en Español,These ads ran without a disclaimer,≤100,1
107173698926440,Rindiendo en casa,These ads ran without a disclaimer,≤100,6
75608370019,United States Institute of Peace,These ads ran without a disclaimer,≤100,1
223495844457800,China Plus Culture,These ads ran without a disclaimer,≤100,1
112757083778788,"Economic Daily, China",These ads ran without a disclaimer,≤100,1
106942452264389,Fashion Globe,These ads ran without a disclaimer,≤100,1
502665456448329,Federico Barolin,These ads ran without a disclaimer,≤100,1
