Page ID,Page name,Disclaimer,Amount spent (TWD),Number of ads in Library
101896272489490,調查員皮爾森,皮爾森數據Pearson Data,52422,187
217517810298674,地方政治觀察家,皮爾森數據,43534,112
238507146264909,國際特赦組織 台灣分會 Amnesty International Taiwan,國際特赦組織 台灣分會 Amnesty International Taiwan,29824,151
105556085524776,Twpca-台灣野良犬照護協會,Twpca-台灣野良犬照護協會,23369,2
825525160840319,165全民防騙,165全民防騙,15297,6
693907914395620,良杯製所 Oolab,良杯製所 Oolab,13076,6
820612794778213,渣打銀行 Taiwan,渣打國際商業銀行,12126,16
152472278103133,賴清德,賴清德,11355,6
148475335184300,Greenpeace 綠色和平 (台灣網站),Greenpeace 綠色和平 (台灣網站),10818,63
106801464127093,目目非營利 MUVE NPO,目目非營利,7879,19
465616346853075,RE-THINK 重新思考,RE-THINK 重新思考,5570,22
142816435924517,DBS 星展銀行,DBS 星展銀行,5304,23
405240086317285,教育部,教育部,4879,2
177161918975981,基督教芥菜種會,基督教芥菜種會,4336,28
690872861052082,呱吉,呱吉,4147,5
211730475524462,大陸委員會,大陸委員會,4022,9
113021403762187,法律協會-債務協商 更生 清算 -全台服務,法律協會-債務協商 更生 清算 -全台服務,4013,2
390569611008641,願景工程 Vision Project,願景工程基金會,3703,35
401843085061,台電電力粉絲團,台電,2968,2
219315794887869,聯合報,聯合報股份有限公司,2665,23
246517878713911,劉家昌,劉家昌工作室,2658,1
109462390640602,企業勞動法務管理顧問-勞動契約、勞資爭議、勞務健檢、教育訓練、法律事務、法律風險控管,企業勞動法務管理顧問-勞動契約、勞資爭議、勞務健檢、教育訓練、法律事務、法律風險控管,2385,12
1587628301470657,林沛祥,林沛祥,2346,8
1393475594227305,蠢羊與奇怪生物,蠢羊與奇怪生物,2275,7
317996258579415,黃家齊,黃家齊,2028,1
1833187540297220,牛煦庭,牛煦庭,2002,2
1212271885604995,社團法人愛的延續公益協會,社團法人愛的延續公益協會,1804,1
368397373312842,游顥,游顥,1777,4
100714476220256,永續金融先行者聯盟,永續金融先行者聯盟,1632,27
112626208534837,Eiiesa,These ads ran without a disclaimer,1561,1
1649523455281990,遠山呼喚,遠山呼喚國際貧童教育組織,1474,2
286487218798,遠見雜誌,遠見雜誌,1466,6
1847777185521418,放言 Fount Media,放言科技傳媒股份有限公司,1404,20
101355918337667,地天泰國際顧問有限公司,地天泰國際顧問有限公司,1362,4
107967864993250,SOGA STOP！,財團法人隆中向上教育基金會,1323,4
1629474157289221,小牛頓,小牛頓科學教育有限公司,1233,12
171759036215066,創世紀不動產教育訓練中心,創世紀不動產教育訓練中心,1216,10
221323424616286,吳祥輝 Brian Wu,吳祥輝 Brian Wu,1194,14
1537741526464370,桃園市議長邱奕勝,桃園市議長邱奕勝,1179,4
191690867518507,江啟臣,江啟臣,1162,5
104624290080479,張育美,張育美,1146,4
246324992373019,傅崐萁,傅崐萁,1095,1
1855418728011324,鏡週刊,鏡週刊,1090,2
259512084446867,洪孟楷,洪孟楷,1039,5
109181965386223,花蓮囝仔 李振瑋,花蓮囝仔 李振瑋,1031,1
158025223269,今周刊,今周刊,1027,7
189061482332,張嘉郡,張嘉郡,1025,2
2142074882525226,張智倫,張智倫,1000,1
335544036485779,經濟部,經濟部,997,1
188358792124,聯經出版,聯經出版,991,8
195890640463420,台灣永續能源研究基金會 Taiwan Institute for Sustainable Energy (TAISE),台灣永續能源研究基金會 Taiwan Institute for Sustainable Energy (TAISE),990,8
727855827262810,林家興 Alfred Lin,林家興 Alfred Lin,919,3
129452013855801,RITE,RITE,893,5
115862764874300,時光數月,These ads ran without a disclaimer,841,6
107478432346054,郭台銘+1,郭台銘+1,785,7
104118131540086,湯德章紀念協會,湯德章紀念協會,763,10
108993005534056,台灣的選擇,台灣的選擇,672,1
748193915263885,羅廷瑋,羅廷瑋,669,7
791870507594526,利樂創新界,利樂創新界,653,10
436202956432960,Technews 科技新報,Technews 科技新報,614,3
103919981024103,陳以信,陳以信,555,2
1787630811500182,臺中市政府交通局,臺中市政府交通局,524,1
743100072477291,台中市議員何文海,台中市議員何文海,520,3
109342485815974,屏東縣政府財稅局,屏東縣政府財稅局,502,1
449156429152075,麻吉理財顧問公司,麻吉理財顧問公司,495,1
121504021252255,台灣金融研訓院,台灣金融研訓院,460,3
1636733309982216,黃明賢 屏東縣議員,黃明賢 屏東縣議員,459,1
104467762560780,電動陪玩師,These ads ran without a disclaimer,436,1
102271552135961,白喬茵,白喬茵,431,1
170671044596,天主教善牧基金會,天主教善牧基金會,421,8
1717154984995050,陳冠宇,陳冠宇,387,1
1206024742797005,UBI Taiwan 台灣無條件基本收入協會,台灣無條件基本收入協會,366,2
119966172731701,智慧臺灣普拉思－2030 的願景,智慧臺灣普拉思－2030 的願景,327,2
281460172043948,高雄市公共事務發展協會,高雄市公共事務發展協會,325,1
262531920494874,財團法人金融消費評議中心,財團法人金融消費評議中心,324,1
1549881451947136,林筱淇,林筱淇,306,3
103469901828540,挖貝 WaBay,挖貝 WaBay,293,2
400915676784557,伯立歐小兒麻痺&愛加倍庇護工場,These ads ran without a disclaimer,280,1
100567776430298,何皓元 律師-前檢察官,何皓元,279,2
1874386822838624,台灣世代智庫 Taiwan NextGen Foundation,台灣世代智庫,266,1
120341367683921,Azuro Republic Taiwan｜海爵帕蒂珠寶,These ads ran without a disclaimer,264,1
155906881874882,涂權吉市議員,涂權吉市議員,262,1
1621835121361449,陳超明-阿明哥粉絲團,陳超明-阿明哥粉絲團,257,1
101927831418406,地方志iplace,地方志iplace,239,1
100730362042852,宜蘭市公所,宜蘭市公所,237,1
104456643057976,柯基犬のCoffee Time,These ads ran without a disclaimer,237,2
382451845696704,新竹市議會,新竹市議會,230,1
239512030682497,第一手星聞,民視新聞,226,2
367586062104,婦女新知基金會,財團法人婦女新知基金會,225,2
235679595900,民視新聞,民視新聞,221,3
106601559153990,沈春華,These ads ran without a disclaimer,218,1
120677330931719,Anyone.today.GO,These ads ran without a disclaimer,218,1
148513668543221,地球公民基金會,地球公民基金會,208,4
188014637904753,行政院環境保護署,行政院環境保護署,207,1
1025786357451330,"范雲  FAN, Yun","范雲  FAN, Yun",206,1
104478515128771,自忠學堂,自忠學堂,202,3
100506478473780,公視主題之夜 SHOW,公視主題之夜SHOW,196,3
105692292105892,黃士修,黃士修,193,2
162701220453187,新北市議員 陳永福,新北市議員 陳永福,190,1
679518422104905,民視全球新聞,民視新聞,189,3
2076314409306100,臺大進修推廣學院,These ads ran without a disclaimer,186,1
1707261589548408,致福感恩文教基金會 致福益人學苑總校,These ads ran without a disclaimer,184,1
103916742589806,你聽我說哦,你聽我說哦,184,1
108696572024879,民視佮你講（Bîn-sī kah lí kóng）,民視新聞,183,4
1398002093793689,BNI 高屏區,BNI 高屏區,182,3
106118168971467,債務人權益協會 扣薪 協商 更生 清算,債務人權益協會 扣薪 協商 更生 清算,179,1
1539555259465968,陳賢蔚,陳賢蔚,178,2
180516279238465,桃園市立美術館 Taoyuan Museum of Fine Arts,桃園市立美術館 Taoyuan Museum of Fine Arts,172,11
1423830381084156,中華民國財政部,中華民國財政部,171,1
126535244622269,台北市議員 李柏毅,台北市議員 李柏毅,170,1
108261024560698,與點堂,與點堂,166,1
1603472716564539,五倍創意 vxdesign,五倍創意股份有限公司,162,1
100216765069813,唐平榮 執行長的人生甘味廚房,唐平榮 執行長的人生甘味廚房,160,1
107482491044261,台灣民眾黨台南市黨部,台灣民眾黨台南市黨部,158,1
226660410787355,民視體育新聞,民視新聞,152,2
105742975534267,吳明宜,吳明宜,150,7
107544104719529,FinGuider 美股資訊網,FinGuider 美股資訊網,150,2
616773638384004,米菲多媒體,米菲多媒體,147,3
100900089572253,賤民賤解,賤民賤解,146,1
240170506141170,沃草 Watchout,沃草 Watchout,143,1
164769440270830,趙正宇,趙正宇,140,1
1503745219913314,"孫大千Sun, Ta-Chien","孫大千Sun, Ta-Chien",140,1
113825481574510,郭倍宏 - 起造大高雄,郭倍宏 - 起造大高雄,137,2
128818803902,兩岸犇報,兩岸犇報,136,3
469562983072410,做事的議員 周勝考,做事的議員 周勝考,134,2
405240086317285,教育部,These ads ran without a disclaimer,133,1
171271809554883,ViewFinder,ViewFinder,126,1
112272141484784,游智彬：桃園阿彬哥,游智彬：桃園阿彬哥,125,1
176765029076,民間司法改革基金會 Judicial Reform Foundation,These ads ran without a disclaimer,124,1
112138906975782,台塑生醫洗衣精智慧補充機 北北基宜花桃竹苗,These ads ran without a disclaimer,122,1
101297205721630,邱若華,These ads ran without a disclaimer,119,1
131795423172,徐欣瑩,徐欣瑩,117,3
103640919705348,綠色公民行動聯盟Green Citizens' Action Alliance,綠色公民行動聯盟Green Citizens' Action Alliance,111,1
125534862174582,法律萬狀通-書狀生成,法律萬狀通-書狀生成,110,1
