Location name,Amount spent (EUR)
Andalusia,2216
Aragón,349
Balearic Islands,338
Cantabria,148
Castilla y Leon,470
Castilla-La Mancha,442
Cataluña,2886
Comunidad Valenciana,1414
Comunidad de Madrid,2115
Extremadura,259
Galicia,590
Islas Canarias,668
La Rioja,≤100
Navarra,132
País Vasco,607
Principality of Asturias,311
Region of Murcia,318
Unknown,≤100
