Page ID,Page name,Disclaimer,Amount spent (IDR),Number of ads in Library
320858334728047,Partai Solidaritas Indonesia,Partai Solidaritas Indonesia,18980295,21
23383061178,Prabowo Subianto,indonesia Adil makmur,15054737,10
101350709331663,G24News.tv,Yayasan Golkar Institut SPKP,4474139,154
333711983956998,Erwin Aksa,Yayasan Golkar Institute SPKP,2030609,9
103817945830465,Sobat Dito,Sobat Dito,1479665,5
1357693677594211,A Muhaimin Iskandar,Kebangkitan Bangsa,1387214,2
107451398732660,Teman Dito,Teman Dito,1270326,4
104830667806476,Melihat Indonesia,Melihat Indonesia,1253036,47
104054595928021,Bakti Untuk Rakyat,Bakti Untuk Rakyat,1240442,4
103581752405141,Sobar Harahap,Sobar Harahap,809548,25
104844282389488,Kelas Digital Marketing,Kelas Digital Marketing,731066,9
104899195891472,Berita Ganjar Pranowo,Ganjar Nusantara Indonesia,659944,26
193237974052689,Partai Keadilan Sejahtera,Partai Keadilan Sejahtera,614932,2
104549327891079,Dermawan,Frista Kurniasari,577370,2
1419236281714929,Andrei Angouw,Bryan Sumilat,573980,4
292939164731691,Relawan Herviano,Relawan Herviano,559383,18
111864151754055,Esensi TV,Esensi Tv,508978,8
101674375744514,Media Cuan,Ipta Apipah,484197,32
112570091503539,GP Papua,Ganjar Nusantara Indonesia,426100,8
1408188616062841,Sofitel Bali Nusa Dua,Sofitel Bali Nusa Dua Beach Resort,378768,2
101403669397488,Nikmatul Sugiyarto,Nikmatul Sugiyarto,367570,24
102656349157647,Tugimanisme,Tugimanisme,364400,13
110952238516382,Kiki Daliyo,Kiki Daliyo,363789,13
882638978454921,Raja Juli Antoni,Raja Juli Antoni,284175,2
112376825007045,Dewi Juliani 2024,Dewi Juliani 2024,277226,12
107314345341621,Zakiyuddin Harahap,Zakiyuddin harahap,275922,12
642603442612516,Muktar Efendi Harahap,Muktar efendi harahap,270129,12
104427162506872,Fakta Anies,Fakta Anies,268994,11
110865154735990,Koran Harian Tanah Air,Muhammad Miftakhunnaim,250976,21
106524371346347,NTBSATU.com,NTBSATU.com,246989,6
103856925756142,Membaur surabaya raya,Berita Kota,235944,2
116937558047898,Jateng Bersahabat,Dwi Wantoro,235732,2
104513285970973,Jateng Berwarna,Dwi Wantoro,229236,2
100382756075812,GP Kalimantan Timur,Ganjar Nusantara Indonesia,206560,4
103907608310049,Fbl grup,These ads ran without a disclaimer,205930,1
