Location name,Amount spent (EUR)
Abruzzo,773
Aosta Valley,≤100
Basilicata,314
Calabria,1082
Campania,3885
Emilia-Romagna,2633
Friuli-Venezia Giulia,1436
Lazio,4244
Liguria,1107
Lombardia,5625
Marche,938
Molise,154
Piedmont,2437
Puglia,2450
Sardinia,1138
Sicilia,2941
Trentino-Alto Adige,512
Tuscany,2464
Umbria,608
Unknown,≤100
Veneto,2355
