Page ID,Page name,Disclaimer,Amount spent (ARS),Number of ads in Library
130929705668,Municipalidad de Córdoba,Municipalidad de Córdoba,945209,57
63044235866,UN Climate Change,UN Climate Change with Facebook Ad Credits,136797,4
233792609964941,Municipio de Esteban Echeverría,Municipio de Esteban Echeverría,87772,4
106057368882648,El caudillo online,El caudillo online,83416,2
367089004808,Amnistía Internacional Argentina,Amnistía Internacional Argentina,51366,49
101185599412309,Marcos para Neuquén,Marcos para Neuquen,43136,3
2057819794450925,CPC Pueyrredón MuniCba,municipalidad de córdoba,42878,3
1546712922304737,Dionisio Scarpin,Dionisio Scarpin,39843,3
1689208734631579,Gobierno de Jujuy,Gobierno De Jujuy,38361,9
100616616096642,Notitrece,Notitrece,32723,1
174545086044880,Gobierno de Santa Fe,Gobierno de Santa Fe,31760,22
101492039438582,Protagonistas del Cambio Mar del Plata,Protagonistas del cambio,29678,1
705172499580470,Gustavo Martinez,Gustavo Martinez,25828,36
103088924366000,Noticias d,Noticias d,24716,86
107862828349752,Tiempo de Córdoba,Tiempo de Córdoba,24154,16
102436695787908,Chubut por el Cambio,Juntos por Chubut,23004,4
1662250880709156,Lanús Municipio,Lanús Municipio,21055,5
369199359904207,Municipalidad de Tres de Febrero,Municipalidad de Tres de Febrero,20796,4
104726201267494,Legislatura de Neuquén,Legislatura de Neuquén,17957,2
641948702550925,Catamarca Gobierno,Gobierno de Catamarca,14829,3
102305658071845,Uthgra Córdoba,Julian Rousselot,14517,6
61279025897,Gerardo Morales,Gerardo Morales,13837,3
100686031576569,Primero la gente,Secretaría de Medios y Comunicación Pública,13494,2
363825283650115,Vicente López,Vicente López,12885,7
107631983989726,Argentina Federal,Argentina Federal,10993,5
2296112127071539,Feedback encuestas,Feedback Encuestas Online,10909,14
113122186717848,Emiliano Estrada,Emiliano Estrada,10674,4
109287948479430,Diario 9️⃣,diario 9,10445,47
110492713536,Santa Fe Capital,Santa Fe Capital,10205,3
932158520193023,Municipalidad de José C. Paz,Municipio de José Clemente Paz,10116,6
459777610743664,Ariel Sujarchuk,HAY ALTERNATIVA PARA EL CAMBIO EN ESCOBAR - HACE,10079,4
1383234345334458,Ramiro Marra,Ramiro Marra,10077,5
87545580838,C5N,C5N,9899,3
101446999301893,Política Central,politica central,9796,11
108679841853325,Contame Más,Contame Más,9733,6
362204533804292,Municipio de Río Grande,Municipio de Río Grande,9722,6
107919011974055,Hoy Sur,Hoy Sur,9699,2
427271967380241,Lucas Delfino,Juntos,9488,4
652162468224695,Juan Negri,Juan Hipolito Negri Biasutti,9211,5
587405287971230,Mariano Cascallares,Partido Justicialista Almirante Brown,9080,8
480129710135,Municipio de Tigre,Municipalidad de Tigre,8444,28
101364195948955,KATO DICE Y HACE,KATO DICE Y HACE,8371,5
103846469204203,La Ola Noticias,La Ola Noticias,8316,6
109612858472866,FM Capital,Radio la capital,8280,11
104230022197116,En línea Chubut,En Línea Chubut,8252,13
451835641522345,Marcelo Rodio,Marcelo Rodio,8036,3
525334380868858,Martín Lousteau,Martín Lousteau,8021,8
113686738612,Gobierno de la Ciudad de Buenos Aires,Gobierno de la Ciudad de Buenos Aires,7760,2
